raw_daily,raw_weekly,prefecture,date,symptoms_harmonized_daily
22,33,Hyogo,2018.08.22,11.568992
23,33,Hyogo,2018.08.23,12.094856
26,33,Hyogo,2018.08.24,13.672445
39,33,Hyogo,2018.08.25,20.508669
49,22,Hyogo,2018.08.26,26.828875
11,22,Hyogo,2018.08.27,6.0228086
34,22,Hyogo,2018.08.28,18.615953
17,22,Hyogo,2018.08.29,9.3079767
23,22,Hyogo,2018.08.30,12.593145
17,22,Hyogo,2018.08.31,9.3079767
27,22,Hyogo,2018.09.01,14.783257
21,23,Hyogo,2018.09.02,11.565891
26,23,Hyogo,2018.09.03,14.319674
12,23,Hyogo,2018.09.04,6.6090808
28,23,Hyogo,2018.09.05,15.421188
40,23,Hyogo,2018.09.06,22.03027
22,23,Hyogo,2018.09.07,12.116649
36,23,Hyogo,2018.09.08,19.827242
37,34,Hyogo,2018.09.09,20.191811
63,34,Hyogo,2018.09.10,34.380653
23,34,Hyogo,2018.09.11,12.551666
58,34,Hyogo,2018.09.12,31.652029
34,34,Hyogo,2018.09.13,18.554638
34,34,Hyogo,2018.09.14,18.554638
27,34,Hyogo,2018.09.15,14.734566
16,28,Hyogo,2018.09.16,8.5544825
26,28,Hyogo,2018.09.17,13.901033
52,28,Hyogo,2018.09.18,27.802067
36,28,Hyogo,2018.09.19,19.247585
45,28,Hyogo,2018.09.20,24.059483
18,28,Hyogo,2018.09.21,9.6237926
39,28,Hyogo,2018.09.22,20.851551
33,45,Hyogo,2018.09.23,18.849712
53,45,Hyogo,2018.09.24,30.273779
52,45,Hyogo,2018.09.25,29.702578
40,45,Hyogo,2018.09.26,22.848135
42,45,Hyogo,2018.09.27,23.990543
48,45,Hyogo,2018.09.28,27.417763
81,45,Hyogo,2018.09.29,46.267475
37,38,Hyogo,2018.09.30,20.157217
35,38,Hyogo,2018.10.01,19.067638
18,38,Hyogo,2018.10.02,9.8062134
60,38,Hyogo,2018.10.03,32.687378
98,38,Hyogo,2018.10.04,53.389385
29,38,Hyogo,2018.10.05,15.798899
32,38,Hyogo,2018.10.06,17.43327
33,44,Hyogo,2018.10.07,17.818171
43,44,Hyogo,2018.10.08,23.217617
93,44,Hyogo,2018.10.09,50.214844
53,44,Hyogo,2018.10.10,28.617064
42,44,Hyogo,2018.10.11,22.677671
32,44,Hyogo,2018.10.12,17.278227
65,44,Hyogo,2018.10.13,35.096397
86,63,Hyogo,2018.10.14,45.544098
81,63,Hyogo,2018.10.15,42.896183
86,63,Hyogo,2018.10.16,45.544098
66,63,Hyogo,2018.10.17,34.952446
49,63,Hyogo,2018.10.18,25.949545
87,63,Hyogo,2018.10.19,46.073681
72,63,Hyogo,2018.10.20,38.12994
75,49,Hyogo,2018.10.21,39.515167
66,49,Hyogo,2018.10.22,34.773346
55,49,Hyogo,2018.10.23,28.977789
69,49,Hyogo,2018.10.24,36.353954
50,49,Hyogo,2018.10.25,26.343445
68,49,Hyogo,2018.10.26,35.827084
29,49,Hyogo,2018.10.27,15.279199
34,51,Hyogo,2018.10.28,17.94771
73,51,Hyogo,2018.10.29,38.53479
86,51,Hyogo,2018.10.30,45.397148
95,51,Hyogo,2018.10.31,50.14801
63,51,Hyogo,2018.11.01,33.25605
48,51,Hyogo,2018.11.02,25.337944
29,51,Hyogo,2018.11.03,15.308341
61,51,Hyogo,2018.11.04,33.450798
62,51,Hyogo,2018.11.05,33.999172
55,51,Hyogo,2018.11.06,30.160559
64,51,Hyogo,2018.11.07,35.095921
42,51,Hyogo,2018.11.08,23.031698
82,51,Hyogo,2018.11.09,44.966648
46,51,Hyogo,2018.11.10,25.225193
56,54,Hyogo,2018.11.11,29.572449
78,54,Hyogo,2018.11.12,41.190197
86,54,Hyogo,2018.11.13,45.414833
62,54,Hyogo,2018.11.14,32.740925
49,54,Hyogo,2018.11.15,25.875893
81,54,Hyogo,2018.11.16,42.774433
41,54,Hyogo,2018.11.17,21.651258
45,40,Hyogo,2018.11.18,23.945944
66,40,Hyogo,2018.11.19,35.12072
49,40,Hyogo,2018.11.20,26.074472
36,40,Hyogo,2018.11.21,19.156755
67,40,Hyogo,2018.11.22,35.652851
12,40,Hyogo,2018.11.23,6.3855853
58,40,Hyogo,2018.11.24,30.863663
96,54,Hyogo,2018.11.25,53.16
72,54,Hyogo,2018.11.26,39.869999
49,54,Hyogo,2018.11.27,27.133749
83,54,Hyogo,2018.11.28,45.961246
37,54,Hyogo,2018.11.29,20.488749
49,54,Hyogo,2018.11.30,27.133749
46,54,Hyogo,2018.12.01,25.4725
45,36,Hyogo,2018.12.02,24.577396
76,36,Hyogo,2018.12.03,41.508492
29,36,Hyogo,2018.12.04,15.838766
47,36,Hyogo,2018.12.05,25.669724
28,36,Hyogo,2018.12.06,15.292602
37,36,Hyogo,2018.12.07,20.208082
30,36,Hyogo,2018.12.08,16.384932
51,56,Hyogo,2018.12.09,27.624626
50,56,Hyogo,2018.12.10,27.082968
100,56,Hyogo,2018.12.11,54.165936
62,56,Hyogo,2018.12.12,33.582878
94,56,Hyogo,2018.12.13,50.915981
41,56,Hyogo,2018.12.14,22.208033
60,56,Hyogo,2018.12.15,32.499561
97,50,Hyogo,2018.12.16,52.276154
49,50,Hyogo,2018.12.17,26.407541
51,50,Hyogo,2018.12.18,27.485399
74,50,Hyogo,2018.12.19,39.880779
49,50,Hyogo,2018.12.20,26.407541
62,50,Hyogo,2018.12.21,33.413624
29,50,Hyogo,2018.12.22,15.628953
11,47,Hyogo,2018.12.23,5.6831508
39,47,Hyogo,2018.12.24,20.149353
75,47,Hyogo,2018.12.25,38.748756
54,47,Hyogo,2018.12.26,27.899105
80,47,Hyogo,2018.12.27,41.332008
79,47,Hyogo,2018.12.28,40.815357
65,47,Hyogo,2018.12.29,33.582256
43,56,Hyogo,2018.12.30,40.103157
33,56,Hyogo,2018.12.31,30.77684
43,56,Hyogo,2019.01.01,40.103157
31,56,Hyogo,2019.01.02,28.911579
24,56,Hyogo,2019.01.03,22.383156
39,56,Hyogo,2019.01.04,36.372627
53,56,Hyogo,2019.01.05,49.42947
21,60,Hyogo,2019.01.06,20.750185
32,60,Hyogo,2019.01.07,31.619329
49,60,Hyogo,2019.01.08,48.417099
30,60,Hyogo,2019.01.09,29.643122
50,60,Hyogo,2019.01.10,49.405205
53,60,Hyogo,2019.01.11,52.369514
34,60,Hyogo,2019.01.12,33.595539
39,53,Hyogo,2019.01.13,36.922623
24,53,Hyogo,2019.01.14,22.721615
26,53,Hyogo,2019.01.15,24.615082
43,53,Hyogo,2019.01.16,40.709557
23,53,Hyogo,2019.01.17,21.774879
56,53,Hyogo,2019.01.18,53.017097
37,53,Hyogo,2019.01.19,35.029156
30,53,Hyogo,2019.01.20,29.846186
42,53,Hyogo,2019.01.21,41.784657
32,53,Hyogo,2019.01.22,31.83593
29,53,Hyogo,2019.01.23,28.851311
29,53,Hyogo,2019.01.24,28.851311
43,53,Hyogo,2019.01.25,42.779533
31,53,Hyogo,2019.01.26,30.841059
29,47,Hyogo,2019.01.27,28.481556
36,47,Hyogo,2019.01.28,35.356415
16,47,Hyogo,2019.01.29,15.713962
30,47,Hyogo,2019.01.30,29.463676
13,47,Hyogo,2019.01.31,12.767593
45,47,Hyogo,2019.02.01,44.195518
43,47,Hyogo,2019.02.02,42.231274
36,42,Hyogo,2019.02.03,37.842709
16,42,Hyogo,2019.02.04,16.818983
28,42,Hyogo,2019.02.05,29.43322
25,42,Hyogo,2019.02.06,26.279661
10,42,Hyogo,2019.02.07,10.511864
32,42,Hyogo,2019.02.08,33.637966
30,42,Hyogo,2019.02.09,31.535593
29,36,Hyogo,2019.02.10,27.694128
34,36,Hyogo,2019.02.11,32.468979
20,36,Hyogo,2019.02.12,19.0994
16,36,Hyogo,2019.02.13,15.279519
16,36,Hyogo,2019.02.14,15.279519
19,36,Hyogo,2019.02.15,18.144428
33,36,Hyogo,2019.02.16,31.514009
20,44,Hyogo,2019.02.17,19.889793
35,44,Hyogo,2019.02.18,34.80714
37,44,Hyogo,2019.02.19,36.79612
29,44,Hyogo,2019.02.20,28.840202
29,44,Hyogo,2019.02.21,28.840202
19,44,Hyogo,2019.02.22,18.895304
27,44,Hyogo,2019.02.23,26.851223
27,58,Hyogo,2019.02.24,26.277954
42,58,Hyogo,2019.02.25,40.876812
39,58,Hyogo,2019.02.26,37.957043
52,58,Hyogo,2019.02.27,50.60939
32,58,Hyogo,2019.02.28,31.144241
29,58,Hyogo,2019.03.01,28.224468
43,58,Hyogo,2019.03.02,41.850071
52,100,Hyogo,2019.03.03,52
69,100,Hyogo,2019.03.04,69
42,100,Hyogo,2019.03.05,42
72,100,Hyogo,2019.03.06,72
52,100,Hyogo,2019.03.07,52
100,100,Hyogo,2019.03.08,100
56,100,Hyogo,2019.03.09,56
46,84,Hyogo,2019.03.10,45.891476
56,84,Hyogo,2019.03.11,55.867882
38,84,Hyogo,2019.03.12,37.910351
57,84,Hyogo,2019.03.13,56.865524
48,84,Hyogo,2019.03.14,47.886757
83,84,Hyogo,2019.03.15,82.804184
45,84,Hyogo,2019.03.16,44.893833
30,46,Hyogo,2019.03.17,30.264355
29,46,Hyogo,2019.03.18,29.255543
32,46,Hyogo,2019.03.19,32.281979
16,46,Hyogo,2019.03.20,16.140989
46,46,Hyogo,2019.03.21,46.405342
25,46,Hyogo,2019.03.22,25.220295
24,46,Hyogo,2019.03.23,24.211483
42,57,Hyogo,2019.03.24,42.592045
47,57,Hyogo,2019.03.25,47.662525
28,57,Hyogo,2019.03.26,28.394697
37,57,Hyogo,2019.03.27,37.521564
37,57,Hyogo,2019.03.28,37.521564
32,57,Hyogo,2019.03.29,32.451084
26,57,Hyogo,2019.03.30,26.366505
12,50,Hyogo,2019.03.31,11.866071
30,50,Hyogo,2019.04.01,29.665178
40,50,Hyogo,2019.04.02,39.55357
35,50,Hyogo,2019.04.03,34.609375
35,50,Hyogo,2019.04.04,34.609375
32,50,Hyogo,2019.04.05,31.642857
40,50,Hyogo,2019.04.06,39.55357
26,53,Hyogo,2019.04.07,27.497927
47,53,Hyogo,2019.04.08,49.70779
29,53,Hyogo,2019.04.09,30.670767
29,53,Hyogo,2019.04.10,30.670767
23,53,Hyogo,2019.04.11,24.325089
43,53,Hyogo,2019.04.12,45.477341
25,53,Hyogo,2019.04.13,26.440315
34,50,Hyogo,2019.04.14,33.323009
44,50,Hyogo,2019.04.15,43.123898
37,50,Hyogo,2019.04.16,36.263275
30,50,Hyogo,2019.04.17,29.402657
30,50,Hyogo,2019.04.18,29.402657
23,50,Hyogo,2019.04.19,22.542036
28,50,Hyogo,2019.04.20,27.442478
29,60,Hyogo,2019.04.21,28.978195
42,60,Hyogo,2019.04.22,41.968418
29,60,Hyogo,2019.04.23,28.978195
37,60,Hyogo,2019.04.24,36.972179
45,60,Hyogo,2019.04.25,44.966167
50,60,Hyogo,2019.04.26,49.962406
34,60,Hyogo,2019.04.27,33.974434
30,61,Hyogo,2019.04.28,31.422091
65,61,Hyogo,2019.04.29,68.0812
28,61,Hyogo,2019.04.30,29.327284
34,61,Hyogo,2019.05.01,35.611702
23,61,Hyogo,2019.05.02,24.090271
38,61,Hyogo,2019.05.03,39.801315
40,61,Hyogo,2019.05.04,41.896118
51,67,Hyogo,2019.05.05,53.869427
47,67,Hyogo,2019.05.06,49.644375
36,67,Hyogo,2019.05.07,38.025478
16,67,Hyogo,2019.05.08,16.900213
33,67,Hyogo,2019.05.09,34.856689
56,67,Hyogo,2019.05.10,59.150745
42,67,Hyogo,2019.05.11,44.363056
32,48,Hyogo,2019.05.12,33.192585
41,48,Hyogo,2019.05.13,42.527996
32,48,Hyogo,2019.05.14,33.192585
29,48,Hyogo,2019.05.15,30.08078
16,48,Hyogo,2019.05.16,16.596292
32,48,Hyogo,2019.05.17,33.192585
23,48,Hyogo,2019.05.18,23.857168
46,61,Hyogo,2019.05.19,47.085526
27,61,Hyogo,2019.05.20,27.637159
41,61,Hyogo,2019.05.21,41.967537
40,61,Hyogo,2019.05.22,40.943935
50,61,Hyogo,2019.05.23,51.179924
35,61,Hyogo,2019.05.24,35.825947
25,61,Hyogo,2019.05.25,25.589962
26,46,Hyogo,2019.05.26,27.31072
44,46,Hyogo,2019.05.27,46.218143
24,46,Hyogo,2019.05.28,25.209896
25,46,Hyogo,2019.05.29,26.260309
35,46,Hyogo,2019.05.30,36.764431
16,46,Hyogo,2019.05.31,16.806599
24,46,Hyogo,2019.06.01,25.209896
22,40,Hyogo,2019.06.02,21.07243
19,40,Hyogo,2019.06.03,18.198917
28,40,Hyogo,2019.06.04,26.819456
38,40,Hyogo,2019.06.05,36.397835
35,40,Hyogo,2019.06.06,33.524323
25,40,Hyogo,2019.06.07,23.945944
18,40,Hyogo,2019.06.08,17.241079
14,36,Hyogo,2019.06.09,14.13114
18,36,Hyogo,2019.06.10,18.168606
28,36,Hyogo,2019.06.11,28.26228
25,36,Hyogo,2019.06.12,25.234177
19,36,Hyogo,2019.06.13,19.177975
21,36,Hyogo,2019.06.14,21.196709
33,36,Hyogo,2019.06.15,33.309113
14,26,Hyogo,2019.06.16,14.021912
16,26,Hyogo,2019.06.17,16.025043
25,26,Hyogo,2019.06.18,25.039129
12,26,Hyogo,2019.06.19,12.018783
12,26,Hyogo,2019.06.20,12.018783
13,26,Hyogo,2019.06.21,13.020348
23,26,Hyogo,2019.06.22,23.035999
14,31,Hyogo,2019.06.23,13.539577
15,31,Hyogo,2019.06.24,14.506688
32,31,Hyogo,2019.06.25,30.947603
21,31,Hyogo,2019.06.26,20.309364
20,31,Hyogo,2019.06.27,19.342251
28,31,Hyogo,2019.06.28,27.079153
12,31,Hyogo,2019.06.29,11.605351
8,40,Hyogo,2019.06.30,8.5397596
48,40,Hyogo,2019.07.01,51.238556
21,40,Hyogo,2019.07.02,22.416868
21,40,Hyogo,2019.07.03,22.416868
21,40,Hyogo,2019.07.04,22.416868
19,40,Hyogo,2019.07.05,20.281929
28,40,Hyogo,2019.07.06,29.889158
56,41,Hyogo,2019.07.07,27.790382
30,41,Hyogo,2019.07.08,14.887705
36,41,Hyogo,2019.07.09,17.865246
60,41,Hyogo,2019.07.10,29.77541
82,41,Hyogo,2019.07.11,40.693062
48,41,Hyogo,2019.07.12,23.82033
54,41,Hyogo,2019.07.13,26.797869
49,32,Hyogo,2019.07.14,24.986473
45,32,Hyogo,2019.07.15,22.94676
65,32,Hyogo,2019.07.16,33.145321
36,32,Hyogo,2019.07.17,18.35741
36,32,Hyogo,2019.07.18,18.35741
30,32,Hyogo,2019.07.19,15.29784
17,32,Hyogo,2019.07.20,8.6687765
16,37,Hyogo,2019.07.21,7.923142
53,37,Hyogo,2019.07.22,26.245409
61,37,Hyogo,2019.07.23,30.20698
37,37,Hyogo,2019.07.24,18.322268
49,37,Hyogo,2019.07.25,24.264624
66,37,Hyogo,2019.07.26,32.682961
49,37,Hyogo,2019.07.27,24.264624
40,35,Hyogo,2019.07.28,22.635035
31,35,Hyogo,2019.07.29,17.542152
43,35,Hyogo,2019.07.30,24.332664
12,35,Hyogo,2019.07.31,6.7905107
44,35,Hyogo,2019.08.01,24.898539
62,35,Hyogo,2019.08.02,35.084305
42,35,Hyogo,2019.08.03,23.766788
63,26,Hyogo,2019.08.04,30.617466
24,26,Hyogo,2019.08.05,11.663797
37,26,Hyogo,2019.08.06,17.981688
35,26,Hyogo,2019.08.07,17.009703
36,26,Hyogo,2019.08.08,17.495695
18,26,Hyogo,2019.08.09,8.7478476
24,26,Hyogo,2019.08.10,11.663797
28,38,Hyogo,2019.08.11,14.916202
44,38,Hyogo,2019.08.12,23.439747
43,38,Hyogo,2019.08.13,22.907024
58,38,Hyogo,2019.08.14,30.897846
30,38,Hyogo,2019.08.15,15.981645
58,38,Hyogo,2019.08.16,30.897846
55,38,Hyogo,2019.08.17,29.299681
43,29,Hyogo,2019.08.18,21.748857
34,29,Hyogo,2019.08.19,17.196772
56,29,Hyogo,2019.08.20,28.324095
35,29,Hyogo,2019.08.21,17.70256
17,29,Hyogo,2019.08.22,8.5983858
40,29,Hyogo,2019.08.23,20.231497
29,29,Hyogo,2019.08.24,14.667834
34,23,Hyogo,2019.08.25,16.340847
47,23,Hyogo,2019.08.26,22.588818
34,23,Hyogo,2019.08.27,16.340847
23,23,Hyogo,2019.08.28,11.054103
23,23,Hyogo,2019.08.29,11.054103
17,23,Hyogo,2019.08.30,8.1704235
34,23,Hyogo,2019.08.31,16.340847
38,41,Hyogo,2019.09.01,18.704443
42,41,Hyogo,2019.09.02,20.673334
48,41,Hyogo,2019.09.03,23.626667
65,41,Hyogo,2019.09.04,31.994444
60,41,Hyogo,2019.09.05,29.533333
77,41,Hyogo,2019.09.06,37.901112
39,41,Hyogo,2019.09.07,19.196667
22,27,Hyogo,2019.09.08,11.541315
6,27,Hyogo,2019.09.09,3.1476312
24,27,Hyogo,2019.09.10,12.590525
52,27,Hyogo,2019.09.11,27.27947
48,27,Hyogo,2019.09.12,25.181049
30,27,Hyogo,2019.09.13,15.738156
46,27,Hyogo,2019.09.14,24.13184
17,47,Hyogo,2019.09.15,8.6330967
54,47,Hyogo,2019.09.16,27.422777
95,47,Hyogo,2019.09.17,48.243778
55,47,Hyogo,2019.09.18,27.930607
61,47,Hyogo,2019.09.19,30.977581
78,47,Hyogo,2019.09.20,39.61068
50,47,Hyogo,2019.09.21,25.39146
45,39,Hyogo,2019.09.22,22.087074
37,39,Hyogo,2019.09.23,18.160482
53,39,Hyogo,2019.09.24,26.013664
61,39,Hyogo,2019.09.25,29.940254
49,39,Hyogo,2019.09.26,24.050369
73,39,Hyogo,2019.09.27,35.830143
34,39,Hyogo,2019.09.28,16.688011
60,35,Hyogo,2019.09.29,30.906975
35,35,Hyogo,2019.09.30,18.029068
36,35,Hyogo,2019.10.01,18.544184
53,35,Hyogo,2019.10.02,27.301161
64,35,Hyogo,2019.10.03,32.967438
30,35,Hyogo,2019.10.04,15.453487
23,35,Hyogo,2019.10.05,11.847674
59,43,Hyogo,2019.10.06,28.525152
57,43,Hyogo,2019.10.07,27.558197
89,43,Hyogo,2019.10.08,43.029465
66,43,Hyogo,2019.10.09,31.909492
41,43,Hyogo,2019.10.10,19.822563
47,43,Hyogo,2019.10.11,22.723427
35,43,Hyogo,2019.10.12,16.9217
59,44,Hyogo,2019.10.13,28.895174
59,44,Hyogo,2019.10.14,28.895174
48,44,Hyogo,2019.10.15,23.507938
93,44,Hyogo,2019.10.16,45.546631
83,44,Hyogo,2019.10.17,40.649143
12,44,Hyogo,2019.10.18,5.8769846
44,44,Hyogo,2019.10.19,21.548944
55,52,Hyogo,2019.10.20,27.483297
56,52,Hyogo,2019.10.21,27.982994
58,52,Hyogo,2019.10.22,28.982388
71,52,Hyogo,2019.10.23,35.478439
100,52,Hyogo,2019.10.24,49.969635
53,52,Hyogo,2019.10.25,26.483906
68,52,Hyogo,2019.10.26,33.979351
50,45,Hyogo,2019.10.27,24.370417
89,45,Hyogo,2019.10.28,43.379341
41,45,Hyogo,2019.10.29,19.983742
61,45,Hyogo,2019.10.30,29.731907
56,45,Hyogo,2019.10.31,27.294865
55,45,Hyogo,2019.11.01,26.807457
57,45,Hyogo,2019.11.02,27.782274
50,52,Hyogo,2019.11.03,25.039129
89,52,Hyogo,2019.11.04,44.569649
49,52,Hyogo,2019.11.05,24.538347
98,52,Hyogo,2019.11.06,49.076694
60,52,Hyogo,2019.11.07,30.046955
74,52,Hyogo,2019.11.08,37.057911
40,52,Hyogo,2019.11.09,20.031303
44,48,Hyogo,2019.11.10,21.758512
82,48,Hyogo,2019.11.11,40.54995
65,48,Hyogo,2019.11.12,32.143257
53,48,Hyogo,2019.11.13,26.209116
65,48,Hyogo,2019.11.14,32.143257
55,48,Hyogo,2019.11.15,27.198139
66,48,Hyogo,2019.11.16,32.637768
66,50,Hyogo,2019.11.17,32.414631
68,50,Hyogo,2019.11.18,33.396893
54,50,Hyogo,2019.11.19,26.521063
55,50,Hyogo,2019.11.20,27.012194
91,50,Hyogo,2019.11.21,44.692902
72,50,Hyogo,2019.11.22,35.36142
45,50,Hyogo,2019.11.23,22.100885
69,41,Hyogo,2019.11.24,34.055622
58,41,Hyogo,2019.11.25,28.626465
59,41,Hyogo,2019.11.26,29.120024
41,41,Hyogo,2019.11.27,20.235949
65,41,Hyogo,2019.11.28,32.081383
19,41,Hyogo,2019.11.29,9.377635
57,41,Hyogo,2019.11.30,28.132904
71,40,Hyogo,2019.12.01,36.787132
30,40,Hyogo,2019.12.02,15.543859
43,40,Hyogo,2019.12.03,22.279531
36,40,Hyogo,2019.12.04,18.65263
37,40,Hyogo,2019.12.05,19.170759
74,40,Hyogo,2019.12.06,38.341518
51,40,Hyogo,2019.12.07,26.424559
44,45,Hyogo,2019.12.08,22.038692
74,45,Hyogo,2019.12.09,37.065075
74,45,Hyogo,2019.12.10,37.065075
47,45,Hyogo,2019.12.11,23.541332
42,45,Hyogo,2019.12.12,21.036934
78,45,Hyogo,2019.12.13,39.068592
39,45,Hyogo,2019.12.14,19.534296
65,39,Hyogo,2019.12.15,31.723303
23,39,Hyogo,2019.12.16,11.225168
57,39,Hyogo,2019.12.17,27.818897
35,39,Hyogo,2019.12.18,17.081778
65,39,Hyogo,2019.12.19,31.723303
48,39,Hyogo,2019.12.20,23.426439
61,39,Hyogo,2019.12.21,29.771099
62,46,Hyogo,2019.12.22,31.744619
70,46,Hyogo,2019.12.23,35.840702
53,46,Hyogo,2019.12.24,27.13653
71,46,Hyogo,2019.12.25,36.352711
45,46,Hyogo,2019.12.26,23.040449
58,46,Hyogo,2019.12.27,29.696581
39,46,Hyogo,2019.12.28,19.968391
54,48,Hyogo,2019.12.29,27.081507
52,48,Hyogo,2019.12.30,26.078489
35,48,Hyogo,2019.12.31,17.552828
88,48,Hyogo,2020.01.01,44.132828
74,48,Hyogo,2020.01.02,37.111698
61,48,Hyogo,2020.01.03,30.592073
60,48,Hyogo,2020.01.04,30.090565
6,34,Ibaraki,2017.12.31,4.5787663
19,34,Ibaraki,2018.01.01,14.499425
42,34,Ibaraki,2018.01.02,32.051361
36,34,Ibaraki,2018.01.03,27.472597
24,34,Ibaraki,2018.01.04,18.315065
42,34,Ibaraki,2018.01.05,32.051361
37,34,Ibaraki,2018.01.06,28.235723
49,50,Ibaraki,2018.01.07,35.510838
41,50,Ibaraki,2018.01.08,29.713148
75,50,Ibaraki,2018.01.09,54.353317
32,50,Ibaraki,2018.01.10,23.19075
39,50,Ibaraki,2018.01.11,28.263727
45,50,Ibaraki,2018.01.12,32.611992
38,50,Ibaraki,2018.01.13,27.539017
55,63,Ibaraki,2018.01.14,42.160442
45,63,Ibaraki,2018.01.15,34.494907
58,63,Ibaraki,2018.01.16,44.460102
51,63,Ibaraki,2018.01.17,39.094231
51,63,Ibaraki,2018.01.18,39.094231
71,63,Ibaraki,2018.01.19,54.425301
49,63,Ibaraki,2018.01.20,37.561123
42,34,Ibaraki,2018.01.21,31.144245
6,34,Ibaraki,2018.01.22,4.4491777
32,34,Ibaraki,2018.01.23,23.728949
33,34,Ibaraki,2018.01.24,24.47048
53,34,Ibaraki,2018.01.25,39.301071
27,34,Ibaraki,2018.01.26,20.021301
19,34,Ibaraki,2018.01.27,14.089063
43,51,Ibaraki,2018.01.28,31.885778
33,51,Ibaraki,2018.01.29,24.470482
40,51,Ibaraki,2018.01.30,29.661188
66,51,Ibaraki,2018.01.31,48.940964
43,51,Ibaraki,2018.02.01,31.885778
25,51,Ibaraki,2018.02.02,18.538244
68,51,Ibaraki,2018.02.03,50.424023
49,41,Ibaraki,2018.02.04,35.453911
45,41,Ibaraki,2018.02.05,32.559715
46,41,Ibaraki,2018.02.06,33.28326
39,41,Ibaraki,2018.02.07,28.218418
32,41,Ibaraki,2018.02.08,23.153574
33,41,Ibaraki,2018.02.09,23.877125
18,41,Ibaraki,2018.02.10,13.023886
30,42,Ibaraki,2018.02.11,23.586262
48,42,Ibaraki,2018.02.12,37.738018
56,42,Ibaraki,2018.02.13,44.027683
19,42,Ibaraki,2018.02.14,14.937965
44,42,Ibaraki,2018.02.15,34.593182
25,42,Ibaraki,2018.02.16,19.655216
25,42,Ibaraki,2018.02.17,19.655216
37,45,Ibaraki,2018.02.18,27.792007
25,45,Ibaraki,2018.02.19,18.778383
56,45,Ibaraki,2018.02.20,42.06358
37,45,Ibaraki,2018.02.21,27.792007
31,45,Ibaraki,2018.02.22,23.285196
59,45,Ibaraki,2018.02.23,44.316986
32,45,Ibaraki,2018.02.24,24.036331
12,44,Ibaraki,2018.02.25,8.8452559
58,44,Ibaraki,2018.02.26,42.752064
59,44,Ibaraki,2018.02.27,43.48917
32,44,Ibaraki,2018.02.28,23.587347
38,44,Ibaraki,2018.03.01,28.009974
52,44,Ibaraki,2018.03.02,38.329441
25,44,Ibaraki,2018.03.03,18.427616
48,66,Ibaraki,2018.03.04,35.813553
62,66,Ibaraki,2018.03.05,46.259171
82,66,Ibaraki,2018.03.06,61.181484
76,66,Ibaraki,2018.03.07,56.704792
43,66,Ibaraki,2018.03.08,32.082973
37,66,Ibaraki,2018.03.09,27.606279
61,66,Ibaraki,2018.03.10,45.513054
30,68,Ibaraki,2018.03.11,22.893829
64,68,Ibaraki,2018.03.12,48.840172
56,68,Ibaraki,2018.03.13,42.735146
69,68,Ibaraki,2018.03.14,52.655811
68,68,Ibaraki,2018.03.15,51.892681
68,68,Ibaraki,2018.03.16,51.892681
57,68,Ibaraki,2018.03.17,43.498276
85,51,Ibaraki,2018.03.18,58.778728
54,51,Ibaraki,2018.03.19,37.341782
79,51,Ibaraki,2018.03.20,54.629642
23,51,Ibaraki,2018.03.21,15.904833
37,51,Ibaraki,2018.03.22,25.586035
38,51,Ibaraki,2018.03.23,26.27755
25,51,Ibaraki,2018.03.24,17.287861
88,100,Ibaraki,2018.03.25,68.498604
75,100,Ibaraki,2018.03.26,58.37949
100,100,Ibaraki,2018.03.27,77.839317
70,100,Ibaraki,2018.03.28,54.487526
95,100,Ibaraki,2018.03.29,73.947357
90,100,Ibaraki,2018.03.30,70.055389
76,100,Ibaraki,2018.03.31,59.157883
50,46,Ibaraki,2018.04.01,35.448025
19,46,Ibaraki,2018.04.02,13.470249
32,46,Ibaraki,2018.04.03,22.686735
45,46,Ibaraki,2018.04.04,31.903221
32,46,Ibaraki,2018.04.05,22.686735
37,46,Ibaraki,2018.04.06,26.231537
85,46,Ibaraki,2018.04.07,60.261642
67,50,Ibaraki,2018.04.08,52.684509
33,50,Ibaraki,2018.04.09,25.949087
47,50,Ibaraki,2018.04.10,36.957794
72,50,Ibaraki,2018.04.11,56.616192
13,50,Ibaraki,2018.04.12,10.222368
14,50,Ibaraki,2018.04.13,11.008703
48,50,Ibaraki,2018.04.14,37.744129
65,47,Ibaraki,2018.04.15,48.374203
39,47,Ibaraki,2018.04.16,29.024523
25,47,Ibaraki,2018.04.17,18.605465
50,47,Ibaraki,2018.04.18,37.21093
51,47,Ibaraki,2018.04.19,37.955147
32,47,Ibaraki,2018.04.20,23.814993
30,47,Ibaraki,2018.04.21,22.326555
24,40,Ibaraki,2018.04.22,18.494623
25,40,Ibaraki,2018.04.23,19.265232
38,40,Ibaraki,2018.04.24,29.283155
50,40,Ibaraki,2018.04.25,38.530464
39,40,Ibaraki,2018.04.26,30.053764
45,40,Ibaraki,2018.04.27,34.677422
19,40,Ibaraki,2018.04.28,14.641578
43,34,Ibaraki,2018.04.29,32.814487
24,34,Ibaraki,2018.04.30,18.315065
32,34,Ibaraki,2018.05.01,24.420086
30,34,Ibaraki,2018.05.02,22.893829
35,34,Ibaraki,2018.05.03,26.709467
18,34,Ibaraki,2018.05.04,13.736299
24,34,Ibaraki,2018.05.05,18.315065
35,30,Ibaraki,2018.05.06,28.897848
12,30,Ibaraki,2018.05.07,9.9078341
