date,prefecture,raw_daily,raw_weekly,symptoms_harmonized_daily
2016.09.27,Kanagawa,41,40,24.943407
2016.09.28,Kanagawa,44,40,26.768534
2016.09.29,Kanagawa,50,40,30.418791
2016.09.30,Kanagawa,52,40,31.635542
2016.10.01,Kanagawa,53,40,32.243916
2016.10.02,Kanagawa,53,49,31.107861
2016.10.03,Kanagawa,42,49,24.651512
2016.10.04,Kanagawa,53,49,31.107861
2016.10.05,Kanagawa,44,49,25.825394
2016.10.06,Kanagawa,59,49,34.629505
2016.10.07,Kanagawa,72,49,42.259735
2016.10.08,Kanagawa,63,49,36.977268
2016.10.09,Kanagawa,50,54,31.209677
2016.10.10,Kanagawa,53,54,33.082256
2016.10.11,Kanagawa,62,54,38.699997
2016.10.12,Kanagawa,54,54,33.706448
2016.10.13,Kanagawa,63,54,39.324192
2016.10.14,Kanagawa,57,54,35.579029
2016.10.15,Kanagawa,61,54,38.075806
2016.10.16,Kanagawa,85,53,50.680218
2016.10.17,Kanagawa,56,53,33.389317
2016.10.18,Kanagawa,50,53,29.811892
2016.10.19,Kanagawa,39,53,23.253277
2016.10.20,Kanagawa,57,53,33.985558
2016.10.21,Kanagawa,56,53,33.389317
2016.10.22,Kanagawa,68,53,40.544174
2016.10.23,Kanagawa,67,59,38.723118
2016.10.24,Kanagawa,87,59,50.282257
2016.10.25,Kanagawa,77,59,44.502686
2016.10.26,Kanagawa,78,59,45.080643
2016.10.27,Kanagawa,60,59,34.677418
2016.10.28,Kanagawa,51,59,29.475805
2016.10.29,Kanagawa,52,59,30.053762
2016.10.30,Kanagawa,54,61,32.474033
2016.10.31,Kanagawa,77,61,46.305565
2016.11.01,Kanagawa,81,61,48.711052
2016.11.02,Kanagawa,51,61,30.669922
2016.11.03,Kanagawa,71,61,42.697342
2016.11.04,Kanagawa,56,61,33.676777
2016.11.05,Kanagawa,79,61,47.508312
2016.11.06,Kanagawa,100,63,59.205349
2016.11.07,Kanagawa,68,63,40.259636
2016.11.08,Kanagawa,60,63,35.523212
2016.11.09,Kanagawa,54,63,31.97089
2016.11.10,Kanagawa,80,63,47.364281
2016.11.11,Kanagawa,73,63,43.219906
2016.11.12,Kanagawa,57,63,33.747047
2016.11.13,Kanagawa,46,47,28.725122
2016.11.14,Kanagawa,44,47,27.476206
2016.11.15,Kanagawa,44,47,27.476206
2016.11.16,Kanagawa,34,47,21.231613
2016.11.17,Kanagawa,68,47,42.463226
2016.11.18,Kanagawa,56,47,34.969719
2016.11.19,Kanagawa,56,47,34.969719
2016.11.20,Kanagawa,44,47,26.268461
2016.11.21,Kanagawa,63,47,37.61166
2016.11.22,Kanagawa,37,47,22.089388
2016.11.23,Kanagawa,37,47,22.089388
2016.11.24,Kanagawa,39,47,23.283409
2016.11.25,Kanagawa,77,47,45.969807
2016.11.26,Kanagawa,67,47,39.999702
2016.11.27,Kanagawa,48,48,27.598196
2016.11.28,Kanagawa,67,48,38.52248
2016.11.29,Kanagawa,76,48,43.69714
2016.11.30,Kanagawa,53,48,30.473005
2016.12.01,Kanagawa,46,48,26.448269
2016.12.02,Kanagawa,63,48,36.22263
2016.12.03,Kanagawa,33,48,18.973759
2016.12.04,Kanagawa,51,53,30.408129
2016.12.05,Kanagawa,58,53,34.581795
2016.12.06,Kanagawa,60,53,35.774269
2016.12.07,Kanagawa,60,53,35.774269
2016.12.08,Kanagawa,84,53,50.083981
2016.12.09,Kanagawa,60,53,35.774269
2016.12.10,Kanagawa,38,53,22.65704
2016.12.11,Kanagawa,50,53,30.104885
2016.12.12,Kanagawa,65,53,39.136349
2016.12.13,Kanagawa,64,53,38.534252
2016.12.14,Kanagawa,66,53,39.738445
2016.12.15,Kanagawa,54,53,32.513275
2016.12.16,Kanagawa,66,53,39.738445
2016.12.17,Kanagawa,42,53,25.288101
2016.12.18,Kanagawa,28,43,16.9722
2016.12.19,Kanagawa,62,43,37.581299
2016.12.20,Kanagawa,46,43,27.8829
2016.12.21,Kanagawa,48,43,29.095201
2016.12.22,Kanagawa,59,43,35.762852
2016.12.23,Kanagawa,35,43,21.21525
2016.12.24,Kanagawa,50,43,30.307501
2016.12.25,Kanagawa,42,55,25.430107
2016.12.26,Kanagawa,70,55,42.383514
2016.12.27,Kanagawa,67,55,40.567074
2016.12.28,Kanagawa,62,55,37.539684
2016.12.29,Kanagawa,61,55,36.934204
2016.12.30,Kanagawa,51,55,30.879416
2016.12.31,Kanagawa,67,55,40.567074
2017.01.01,Kanagawa,55,54,33.010235
2017.01.02,Kanagawa,36,54,21.606701
2017.01.03,Kanagawa,71,54,42.613213
2017.01.04,Kanagawa,57,54,34.210606
2017.01.05,Kanagawa,83,54,49.815441
2017.01.06,Kanagawa,56,54,33.61042
2017.01.07,Kanagawa,58,54,34.810791
2017.01.08,Kanagawa,48,51,27.878595
2017.01.09,Kanagawa,43,51,24.974573
2017.01.10,Kanagawa,57,51,33.105831
2017.01.11,Kanagawa,66,51,38.333069
2017.01.12,Kanagawa,80,51,46.464329
2017.01.13,Kanagawa,58,51,33.686634
2017.01.14,Kanagawa,54,51,31.36342
2017.01.15,Kanagawa,49,53,29.575451
2017.01.16,Kanagawa,64,53,38.629162
2017.01.17,Kanagawa,75,53,45.268551
2017.01.18,Kanagawa,59,53,35.611259
2017.01.19,Kanagawa,63,53,38.025581
2017.01.20,Kanagawa,44,53,26.557549
2017.01.21,Kanagawa,52,53,31.386196
2017.01.22,Kanagawa,65,54,39.874771
2017.01.23,Kanagawa,60,54,36.80748
2017.01.24,Kanagawa,72,54,44.16898
2017.01.25,Kanagawa,54,54,33.126732
2017.01.26,Kanagawa,68,54,41.715145
2017.01.27,Kanagawa,46,54,28.219069
2017.01.28,Kanagawa,42,54,25.765236
2017.01.29,Kanagawa,48,48,27.741934
2017.01.30,Kanagawa,47,48,27.163977
2017.01.31,Kanagawa,58,48,33.521503
2017.02.01,Kanagawa,45,48,26.008064
2017.02.02,Kanagawa,62,48,35.833332
2017.02.03,Kanagawa,74,48,42.768814
2017.02.04,Kanagawa,50,48,28.897848
2017.02.05,Kanagawa,63,61,38.711784
2017.02.06,Kanagawa,63,61,38.711784
2017.02.07,Kanagawa,67,61,41.169678
2017.02.08,Kanagawa,62,61,38.097313
2017.02.09,Kanagawa,59,61,36.253895
2017.02.10,Kanagawa,83,61,51.00124
2017.02.11,Kanagawa,62,61,38.097313
2017.02.12,Kanagawa,55,44,33.202515
2017.02.13,Kanagawa,50,44,30.184101
2017.02.14,Kanagawa,48,44,28.976738
2017.02.15,Kanagawa,44,44,26.56201
2017.02.16,Kanagawa,55,44,33.202515
2017.02.17,Kanagawa,46,44,27.769373
2017.02.18,Kanagawa,39,44,23.5436
2017.02.19,Kanagawa,37,48,21.956184
2017.02.20,Kanagawa,55,48,32.637569
2017.02.21,Kanagawa,47,48,27.890289
2017.02.22,Kanagawa,71,48,42.132137
2017.02.23,Kanagawa,61,48,36.198036
2017.02.24,Kanagawa,40,48,23.736414
2017.02.25,Kanagawa,63,48,37.384853
2017.02.26,Kanagawa,44,55,25.722406
2017.02.27,Kanagawa,63,55,36.829811
2017.02.28,Kanagawa,82,55,47.93721
2017.03.01,Kanagawa,76,55,44.429611
2017.03.02,Kanagawa,56,55,32.737606
2017.03.03,Kanagawa,62,55,36.245209
2017.03.04,Kanagawa,52,55,30.399206
2017.03.05,Kanagawa,100,72,58.199863
2017.03.06,Kanagawa,88,72,51.215878
2017.03.07,Kanagawa,75,72,43.649895
2017.03.08,Kanagawa,80,72,46.559891
2017.03.09,Kanagawa,87,72,50.633881
2017.03.10,Kanagawa,81,72,47.141888
2017.03.11,Kanagawa,61,72,35.501915
2017.03.12,Kanagawa,76,58,46.426132
2017.03.13,Kanagawa,71,58,43.371784
2017.03.14,Kanagawa,51,58,31.154381
2017.03.15,Kanagawa,42,58,25.656549
2017.03.16,Kanagawa,70,58,42.760914
2017.03.17,Kanagawa,48,58,29.321772
2017.03.18,Kanagawa,81,58,49.480484
2017.03.19,Kanagawa,71,61,43.064629
2017.03.20,Kanagawa,82,61,49.73661
2017.03.21,Kanagawa,69,61,41.85154
2017.03.22,Kanagawa,50,61,30.327202
2017.03.23,Kanagawa,64,61,38.818821
2017.03.24,Kanagawa,77,61,46.703896
2017.03.25,Kanagawa,52,61,31.540291
2017.03.26,Kanagawa,42,45,24.755552
2017.03.27,Kanagawa,58,45,34.186237
2017.03.28,Kanagawa,57,45,33.596821
2017.03.29,Kanagawa,42,45,24.755552
2017.03.30,Kanagawa,50,45,29.470894
2017.03.31,Kanagawa,72,45,42.438091
2017.04.01,Kanagawa,32,45,18.861372
2017.04.02,Kanagawa,58,45,35.080643
2017.04.03,Kanagawa,54,45,32.661289
2017.04.04,Kanagawa,50,45,30.241936
2017.04.05,Kanagawa,56,45,33.870968
2017.04.06,Kanagawa,51,45,30.846773
2017.04.07,Kanagawa,40,45,24.193548
2017.04.08,Kanagawa,35,45,21.169355
2017.04.09,Kanagawa,39,50,23.118279
2017.04.10,Kanagawa,50,50,29.638819
2017.04.11,Kanagawa,51,50,30.231594
2017.04.12,Kanagawa,44,50,26.082161
2017.04.13,Kanagawa,46,50,27.267714
2017.04.14,Kanagawa,66,50,39.123241
2017.04.15,Kanagawa,94,50,55.720982
2017.04.16,Kanagawa,64,52,37.530552
2017.04.17,Kanagawa,61,52,35.771309
2017.04.18,Kanagawa,52,52,30.493572
2017.04.19,Kanagawa,46,52,26.975084
2017.04.20,Kanagawa,70,52,41.049038
2017.04.21,Kanagawa,59,52,34.598476
2017.04.22,Kanagawa,58,52,34.012062
2017.04.23,Kanagawa,68,58,41.257236
2017.04.24,Kanagawa,64,58,38.830341
2017.04.25,Kanagawa,65,58,39.437065
2017.04.26,Kanagawa,71,58,43.077408
2017.04.27,Kanagawa,61,58,37.010166
2017.04.28,Kanagawa,56,58,33.976547
2017.04.29,Kanagawa,57,58,34.583271
2017.04.30,Kanagawa,67,48,40.297226
2017.05.01,Kanagawa,61,48,36.688519
2017.05.02,Kanagawa,32,48,19.246435
2017.05.03,Kanagawa,49,48,29.471106
2017.05.04,Kanagawa,46,48,27.666752
2017.05.05,Kanagawa,50,48,30.072557
2017.05.06,Kanagawa,64,48,38.49287
2017.05.07,Kanagawa,65,55,38.710934
2017.05.08,Kanagawa,79,55,47.048676
2017.05.09,Kanagawa,79,55,47.048676
2017.05.10,Kanagawa,49,55,29.182089
2017.05.11,Kanagawa,80,55,47.64423
2017.05.12,Kanagawa,48,55,28.586535
2017.05.13,Kanagawa,27,55,16.079927
2017.05.14,Kanagawa,51,42,29.475805
2017.05.15,Kanagawa,39,42,22.540321
2017.05.16,Kanagawa,47,42,27.163977
2017.05.17,Kanagawa,52,42,30.053762
2017.05.18,Kanagawa,47,42,27.163977
2017.05.19,Kanagawa,50,42,28.897848
2017.05.20,Kanagawa,50,42,28.897848
2017.05.21,Kanagawa,53,47,31.468653
2017.05.22,Kanagawa,65,47,38.593628
2017.05.23,Kanagawa,56,47,33.249897
2017.05.24,Kanagawa,46,47,27.312414
2017.05.25,Kanagawa,46,47,27.312414
2017.05.26,Kanagawa,34,47,20.187437
2017.05.27,Kanagawa,66,47,39.187378
2017.05.28,Kanagawa,35,39,20.898312
2017.05.29,Kanagawa,43,39,25.675068
2017.05.30,Kanagawa,44,39,26.272163
2017.05.31,Kanagawa,30,39,17.912838
2017.06.01,Kanagawa,44,39,26.272163
2017.06.02,Kanagawa,55,39,32.840206
2017.06.03,Kanagawa,51,39,30.451826
2017.06.04,Kanagawa,71,47,41.144371
2017.06.05,Kanagawa,62,47,35.928886
2017.06.06,Kanagawa,59,47,34.190392
2017.06.07,Kanagawa,59,47,34.190392
2017.06.08,Kanagawa,43,47,24.918421
2017.06.09,Kanagawa,46,47,26.656914
2017.06.10,Kanagawa,35,47,20.282434
2017.06.11,Kanagawa,62,44,37.098038
2017.06.12,Kanagawa,40,44,23.934216
2017.06.13,Kanagawa,49,44,29.319416
2017.06.14,Kanagawa,44,44,26.327639
2017.06.15,Kanagawa,42,44,25.130928
2017.06.16,Kanagawa,40,44,23.934216
2017.06.17,Kanagawa,63,44,37.696388
2017.06.18,Kanagawa,38,35,21.20504
2017.06.19,Kanagawa,51,35,28.459398
2017.06.20,Kanagawa,52,35,29.017426
2017.06.21,Kanagawa,41,35,22.879124
2017.06.22,Kanagawa,35,35,19.53096
2017.06.23,Kanagawa,29,35,16.182795
2017.06.24,Kanagawa,44,35,24.553205
2017.06.25,Kanagawa,41,33,24.15369
2017.06.26,Kanagawa,39,33,22.975462
2017.06.27,Kanagawa,66,33,38.881554
2017.06.28,Kanagawa,35,33,20.619005
2017.06.29,Kanagawa,20,33,11.782289
2017.06.30,Kanagawa,40,33,23.564577
2017.07.01,Kanagawa,18,33,10.60406
2017.07.02,Kanagawa,49,39,31.002827
2017.07.03,Kanagawa,36,39,22.777586
2017.07.04,Kanagawa,35,39,22.144876
2017.07.05,Kanagawa,58,39,36.697224
2017.07.06,Kanagawa,34,39,21.512167
2017.07.07,Kanagawa,41,39,25.941141
2017.07.08,Kanagawa,32,39,20.246744
2017.07.09,Kanagawa,43,33,28.776173
2017.07.10,Kanagawa,34,33,22.75325
2017.07.11,Kanagawa,32,33,21.414825
2017.07.12,Kanagawa,24,33,16.061119
2017.07.13,Kanagawa,28,33,18.737972
2017.07.14,Kanagawa,40,33,26.768532
2017.07.15,Kanagawa,27,33,18.06876
2017.07.16,Kanagawa,37,37,22.446045
2017.07.17,Kanagawa,41,37,24.872644
2017.07.18,Kanagawa,48,37,29.119194
2017.07.19,Kanagawa,45,37,27.299244
2017.07.20,Kanagawa,25,37,15.166246
2017.07.21,Kanagawa,43,37,26.085945
2017.07.22,Kanagawa,43,37,26.085945
2017.07.23,Kanagawa,28,34,18.114073
2017.07.24,Kanagawa,23,34,14.879418
2017.07.25,Kanagawa,28,34,18.114073
2017.07.26,Kanagawa,34,34,21.995663
2017.07.27,Kanagawa,49,34,31.699631
2017.07.28,Kanagawa,33,34,21.348732
2017.07.29,Kanagawa,48,34,31.0527
2017.07.30,Kanagawa,36,36,23.136131
2017.07.31,Kanagawa,38,36,24.421471
2017.08.01,Kanagawa,33,36,21.20812
2017.08.02,Kanagawa,29,36,18.63744
2017.08.03,Kanagawa,36,36,23.136131
2017.08.04,Kanagawa,34,36,21.85079
2017.08.05,Kanagawa,53,36,34.061527
2017.08.06,Kanagawa,28,33,17.950663
2017.08.07,Kanagawa,43,33,27.567091
2017.08.08,Kanagawa,50,33,32.054756
2017.08.09,Kanagawa,34,33,21.797234
2017.08.10,Kanagawa,21,33,13.462997
2017.08.11,Kanagawa,39,33,25.002708
2017.08.12,Kanagawa,23,33,14.745187
2017.08.13,Kanagawa,42,37,28.067036
2017.08.14,Kanagawa,26,37,17.374832
2017.08.15,Kanagawa,39,37,26.062246
2017.08.16,Kanagawa,32,37,21.384407
2017.08.17,Kanagawa,38,37,25.393984
2017.08.18,Kanagawa,34,37,22.720934
2017.08.19,Kanagawa,45,37,30.071823
2017.08.20,Kanagawa,46,37,30.036118
2017.08.21,Kanagawa,37,37,24.159483
2017.08.22,Kanagawa,32,37,20.89469
2017.08.23,Kanagawa,41,37,26.77132
2017.08.24,Kanagawa,42,37,27.424278
2017.08.25,Kanagawa,29,37,18.935812
2017.08.26,Kanagawa,35,37,22.853567
2017.08.27,Kanagawa,51,37,33.557068
2017.08.28,Kanagawa,40,37,26.319271
2017.08.29,Kanagawa,33,37,21.713398
2017.08.30,Kanagawa,41,37,26.977253
2017.08.31,Kanagawa,30,37,19.739452
2017.09.01,Kanagawa,29,37,19.081472
2017.09.02,Kanagawa,36,37,23.687344
2017.09.03,Kanagawa,43,39,27.891619
2017.09.04,Kanagawa,38,39,24.648409
2017.09.05,Kanagawa,40,39,25.945694
2017.09.06,Kanagawa,39,39,25.297052
2017.09.07,Kanagawa,31,39,20.107912
2017.09.08,Kanagawa,39,39,25.297052
2017.09.09,Kanagawa,48,39,31.13483
2017.09.10,Kanagawa,41,41,26.081762
2017.09.11,Kanagawa,47,41,29.898605
2017.09.12,Kanagawa,54,41,34.351589
2017.09.13,Kanagawa,36,41,22.901058
2017.09.14,Kanagawa,34,41,21.628778
2017.09.15,Kanagawa,42,41,26.717901
2017.09.16,Kanagawa,44,41,27.990183
2017.09.17,Kanagawa,41,44,25.123722
2017.09.18,Kanagawa,53,44,32.477005
2017.09.19,Kanagawa,56,44,34.315327
2017.09.20,Kanagawa,54,44,33.089779
2017.09.21,Kanagawa,59,44,36.153648
2017.09.22,Kanagawa,40,44,24.510948
2017.09.23,Kanagawa,29,44,17.770437
2017.09.24,Kanagawa,50,40,32.220596
2017.09.25,Kanagawa,41,40,26.420889
2017.09.26,Kanagawa,31,40,19.976772
2017.09.27,Kanagawa,33,40,21.265594
2017.09.28,Kanagawa,43,40,27.709715
2017.09.29,Kanagawa,51,40,32.865009
2017.09.30,Kanagawa,38,40,24.487656
2017.10.01,Kanagawa,51,47,32.886951
2017.10.02,Kanagawa,42,47,27.083372
2017.10.03,Kanagawa,45,47,29.017899
2017.10.04,Kanagawa,45,47,29.017899
2017.10.05,Kanagawa,58,47,37.400848
2017.10.06,Kanagawa,42,47,27.083372
2017.10.07,Kanagawa,54,47,34.82148
2017.10.08,Kanagawa,55,50,35.918228
2017.10.09,Kanagawa,44,50,28.734583
2017.10.10,Kanagawa,63,50,41.142696
2017.10.11,Kanagawa,42,50,27.428465
2017.10.12,Kanagawa,40,50,26.122347
2017.10.13,Kanagawa,60,50,39.183521
2017.10.14,Kanagawa,50,50,32.652935
2017.10.15,Kanagawa,72,71,48.335644
2017.10.16,Kanagawa,66,71,44.307671
2017.10.17,Kanagawa,53,71,35.580402
2017.10.18,Kanagawa,100,71,67.132835
2017.10.19,Kanagawa,72,71,48.335644
2017.10.20,Kanagawa,74,71,49.678295
2017.10.21,Kanagawa,52,71,34.909073
2017.10.22,Kanagawa,34,52,21.399536
2017.10.23,Kanagawa,63,52,39.652081
2017.10.24,Kanagawa,65,52,40.910881
2017.10.25,Kanagawa,67,52,42.169674
2017.10.26,Kanagawa,58,52,36.505093
2017.10.27,Kanagawa,50,52,31.469908
2017.10.28,Kanagawa,45,52,28.322918
2017.10.29,Kanagawa,58,63,38.660957
2017.10.30,Kanagawa,62,63,41.327232
2017.10.31,Kanagawa,70,63,46.659775
2017.11.01,Kanagawa,72,63,47.992912
2017.11.02,Kanagawa,61,63,40.660664
2017.11.03,Kanagawa,52,63,34.661549
2017.11.04,Kanagawa,62,63,41.327232
2017.11.05,Kanagawa,70,52,45.983902
2017.11.06,Kanagawa,61,52,40.071682
2017.11.07,Kanagawa,67,52,44.013161
2017.11.08,Kanagawa,41,52,26.933428
2017.11.09,Kanagawa,33,52,21.678125
2017.11.10,Kanagawa,56,52,36.787121
2017.11.11,Kanagawa,38,52,24.962688
2017.11.12,Kanagawa,52,55,34.347157
2017.11.13,Kanagawa,75,55,49.539169
2017.11.14,Kanagawa,54,55,35.668201
2017.11.15,Kanagawa,54,55,35.668201
2017.11.16,Kanagawa,43,55,28.402456
2017.11.17,Kanagawa,41,55,27.081411
2017.11.18,Kanagawa,66,55,43.594467
2017.11.19,Kanagawa,62,51,39.090908
2017.11.20,Kanagawa,78,51,49.178886
2017.11.21,Kanagawa,57,51,35.938416
2017.11.22,Kanagawa,57,51,35.938416
2017.11.23,Kanagawa,31,51,19.545454
2017.11.24,Kanagawa,34,51,21.436951
2017.11.25,Kanagawa,55,51,34.677422
2017.11.26,Kanagawa,59,49,38.410885
2017.11.27,Kanagawa,54,49,35.155727
2017.11.28,Kanagawa,60,49,39.06192
2017.11.29,Kanagawa,51,49,33.202633
2017.11.30,Kanagawa,54,49,35.155727
2017.12.01,Kanagawa,45,49,29.296438
2017.12.02,Kanagawa,25,49,16.275799
2017.12.03,Kanagawa,60,45,39.757549
2017.12.04,Kanagawa,54,45,35.781796
2017.12.05,Kanagawa,56,45,37.107044
2017.12.06,Kanagawa,40,45,26.505032
2017.12.07,Kanagawa,51,45,33.793915
2017.12.08,Kanagawa,27,45,17.890898
2017.12.09,Kanagawa,26,45,17.228271
2017.12.10,Kanagawa,32,53,21.079893
2017.12.11,Kanagawa,49,53,32.278584
2017.12.12,Kanagawa,68,53,44.794773
2017.12.13,Kanagawa,60,53,39.524799
2017.12.14,Kanagawa,51,53,33.596081
2017.12.15,Kanagawa,41,53,27.008614
2017.12.16,Kanagawa,71,53,46.771015
2017.12.17,Kanagawa,55,56,35.961765
2017.12.18,Kanagawa,50,56,32.692516
2017.12.19,Kanagawa,49,56,32.038666
2017.12.20,Kanagawa,53,56,34.654064
2017.12.21,Kanagawa,81,56,52.961872
2017.12.22,Kanagawa,67,56,43.807972
2017.12.23,Kanagawa,41,56,26.807861
2017.12.24,Kanagawa,48,60,31.11245
2017.12.25,Kanagawa,66,60,42.779621
2017.12.26,Kanagawa,44,60,28.519745
2017.12.27,Kanagawa,47,60,30.464273
2017.12.28,Kanagawa,73,60,47.316849
2017.12.29,Kanagawa,85,60,55.094963
2017.12.30,Kanagawa,65,60,42.131443
2017.12.31,Kanagawa,32,56,29.174616
2018.01.01,Kanagawa,37,56,33.73315
2018.01.02,Kanagawa,41,56,37.379978
2018.01.03,Kanagawa,29,56,26.439495
2018.01.04,Kanagawa,63,56,57.437527
2018.01.05,Kanagawa,37,56,33.73315
2018.01.06,Kanagawa,45,56,41.026802
2018.01.07,Kanagawa,39,63,37.246956
2018.01.08,Kanagawa,46,63,43.932308
2018.01.09,Kanagawa,40,63,38.202007
2018.01.10,Kanagawa,48,63,45.842407
2018.01.11,Kanagawa,60,63,57.303013
2018.01.12,Kanagawa,35,63,33.426758
2018.01.13,Kanagawa,37,63,35.336857
2018.01.14,Kanagawa,27,54,25.343195
2018.01.15,Kanagawa,44,54,41.300022
2018.01.16,Kanagawa,44,54,41.300022
2018.01.17,Kanagawa,52,54,48.809116
2018.01.18,Kanagawa,31,54,29.097742
2018.01.19,Kanagawa,33,54,30.975014
2018.01.20,Kanagawa,35,54,32.852287
2018.01.21,Kanagawa,22,54,20.885561
2018.01.22,Kanagawa,25,54,23.733593
2018.01.23,Kanagawa,43,54,40.821781
2018.01.24,Kanagawa,42,54,39.872437
2018.01.25,Kanagawa,34,54,32.277687
2018.01.26,Kanagawa,45,54,42.720467
2018.01.27,Kanagawa,52,54,49.365875
2018.01.28,Kanagawa,53,50,49.606026
2018.01.29,Kanagawa,37,50,34.630623
2018.01.30,Kanagawa,21,50,19.655216
2018.01.31,Kanagawa,36,50,33.694656
2018.02.01,Kanagawa,38,50,35.566586
2018.02.02,Kanagawa,32,50,29.950808
2018.02.03,Kanagawa,30,50,28.078882
2018.02.04,Kanagawa,43,63,39.264839
2018.02.05,Kanagawa,51,63,46.569923
2018.02.06,Kanagawa,65,63,59.353825
2018.02.07,Kanagawa,47,63,42.917381
2018.02.08,Kanagawa,43,63,39.264839
2018.02.09,Kanagawa,43,63,39.264839
2018.02.10,Kanagawa,27,63,24.654667
2018.02.11,Kanagawa,48,59,47.10141
2018.02.12,Kanagawa,38,59,37.288616
2018.02.13,Kanagawa,45,59,44.157574
2018.02.14,Kanagawa,34,59,33.363499
2018.02.15,Kanagawa,38,59,37.288616
2018.02.16,Kanagawa,37,59,36.307339
2018.02.17,Kanagawa,38,59,37.288616
2018.02.18,Kanagawa,20,45,18.092566
2018.02.19,Kanagawa,32,45,28.948107
2018.02.20,Kanagawa,36,45,32.56662
2018.02.21,Kanagawa,37,45,33.471249
2018.02.22,Kanagawa,31,45,28.043478
2018.02.23,Kanagawa,37,45,33.471249
2018.02.24,Kanagawa,37,45,33.471249
2018.02.25,Kanagawa,27,82,25.656075
2018.02.26,Kanagawa,51,82,48.461475
2018.02.27,Kanagawa,53,82,50.361923
2018.02.28,Kanagawa,67,82,63.665073
2018.03.01,Kanagawa,69,82,65.565529
2018.03.02,Kanagawa,80,82,76.017998
2018.03.03,Kanagawa,52,82,49.411697
2018.03.04,Kanagawa,86,90,78.826202
2018.03.05,Kanagawa,39,90,35.746769
2018.03.06,Kanagawa,79,90,72.410118
2018.03.07,Kanagawa,91,90,83.409126
2018.03.08,Kanagawa,53,90,48.578938
2018.03.09,Kanagawa,49,90,44.912605
2018.03.10,Kanagawa,57,90,52.245277
2018.03.11,Kanagawa,50,100,48.670067
2018.03.12,Kanagawa,100,100,97.340134
2018.03.13,Kanagawa,79,100,76.898697
2018.03.14,Kanagawa,83,100,80.792305
2018.03.15,Kanagawa,66,100,64.244484
2018.03.16,Kanagawa,44,100,42.829655
2018.03.17,Kanagawa,53,100,51.590267
2018.03.18,Kanagawa,58,64,55.54372
2018.03.19,Kanagawa,48,64,45.967216
2018.03.20,Kanagawa,43,64,41.178967
2018.03.21,Kanagawa,41,64,39.263664
2018.03.22,Kanagawa,34,64,32.560112
2018.03.23,Kanagawa,49,64,46.924866
2018.03.24,Kanagawa,36,64,34.475414
2018.03.25,Kanagawa,44,100,42.650074
2018.03.26,Kanagawa,85,100,82.392189
2018.03.27,Kanagawa,49,100,47.49667
2018.03.28,Kanagawa,77,100,74.637627
2018.03.29,Kanagawa,60,100,58.159191
2018.03.30,Kanagawa,90,100,87.238785
2018.03.31,Kanagawa,72,100,69.791031
2018.04.01,Kanagawa,70,87,64.141373
2018.04.02,Kanagawa,60,87,54.978321
2018.04.03,Kanagawa,63,87,57.727238
2018.04.04,Kanagawa,84,87,76.96965
2018.04.05,Kanagawa,68,87,62.308762
2018.04.06,Kanagawa,39,87,35.735909
2018.04.07,Kanagawa,55,87,50.396797
2018.04.08,Kanagawa,29,57,27.006725
2018.04.09,Kanagawa,36,57,33.525593
2018.04.10,Kanagawa,39,57,36.319389
2018.04.11,Kanagawa,48,57,44.70079
2018.04.12,Kanagawa,29,57,27.006725
2018.04.13,Kanagawa,53,57,49.357121
2018.04.14,Kanagawa,49,57,45.632053
2018.04.15,Kanagawa,43,55,40.350353
2018.04.16,Kanagawa,46,55,43.165497
2018.04.17,Kanagawa,31,55,29.089788
2018.04.18,Kanagawa,27,55,25.336267
2018.04.19,Kanagawa,31,55,29.089788
2018.04.20,Kanagawa,51,55,47.857395
2018.04.21,Kanagawa,42,55,39.411972
2018.04.22,Kanagawa,39,53,37.332405
2018.04.23,Kanagawa,43,53,41.161369
2018.04.24,Kanagawa,40,53,38.289646
2018.04.25,Kanagawa,38,53,36.375164
2018.04.26,Kanagawa,38,53,36.375164
2018.04.27,Kanagawa,36,53,34.460682
2018.04.28,Kanagawa,22,53,21.059305
2018.04.29,Kanagawa,54,53,51.893742
2018.04.30,Kanagawa,39,53,37.478813
2018.05.01,Kanagawa,36,53,34.595825
2018.05.02,Kanagawa,35,53,33.63483
2018.05.03,Kanagawa,24,53,23.063883
2018.05.04,Kanagawa,25,53,24.024879
2018.05.05,Kanagawa,42,53,40.361797
2018.05.06,Kanagawa,37,50,35.640682
2018.05.07,Kanagawa,23,50,22.155018
2018.05.08,Kanagawa,50,50,48.163082
2018.05.09,Kanagawa,25,50,24.081541
2018.05.10,Kanagawa,31,50,29.861111
2018.05.11,Kanagawa,45,50,43.346771
2018.05.12,Kanagawa,29,50,27.934587
2018.05.13,Kanagawa,27,47,25.182058
2018.05.14,Kanagawa,30,47,27.980062
2018.05.15,Kanagawa,59,47,55.027458
2018.05.16,Kanagawa,29,47,27.047394
2018.05.17,Kanagawa,36,47,33.576077
2018.05.18,Kanagawa,31,47,28.912731
2018.05.19,Kanagawa,21,47,19.586044
2018.05.20,Kanagawa,32,44,30.421062
2018.05.21,Kanagawa,27,44,25.667772
2018.05.22,Kanagawa,35,44,33.273037
2018.05.23,Kanagawa,35,44,33.273037
2018.05.24,Kanagawa,34,44,32.32238
2018.05.25,Kanagawa,28,44,26.618429
2018.05.26,Kanagawa,23,44,21.865139
