date,prefecture,raw_daily,raw_weekly,pollen_harmonized_daily
2018.07.11,Tottori,0,0,0
2018.07.12,Tottori,0,0,0
2018.07.13,Tottori,0,0,0
2018.07.14,Tottori,0,0,0
2018.07.15,Tottori,0,0,0
2018.07.16,Tottori,0,0,0
2018.07.17,Tottori,0,0,0
2018.07.18,Tottori,0,0,0
2018.07.19,Tottori,0,0,0
2018.07.20,Tottori,0,0,0
2018.07.21,Tottori,0,0,0
2018.07.22,Tottori,0,1,0
2018.07.23,Tottori,0,1,0
2018.07.24,Tottori,0,1,0
2018.07.25,Tottori,47,1,3.04
2018.07.26,Tottori,0,1,0
2018.07.27,Tottori,0,1,0
2018.07.28,Tottori,0,1,0
2018.07.29,Tottori,0,3,0
2018.07.30,Tottori,0,3,0
2018.07.31,Tottori,0,3,0
2018.08.01,Tottori,0,3,0
2018.08.02,Tottori,0,3,0
2018.08.03,Tottori,46,3,9.1199999
2018.08.04,Tottori,0,3,0
2018.08.05,Tottori,0,0,0
2018.08.06,Tottori,0,0,0
2018.08.07,Tottori,0,0,0
2018.08.08,Tottori,0,0,0
2018.08.09,Tottori,0,0,0
2018.08.10,Tottori,0,0,0
2018.08.11,Tottori,0,0,0
2018.08.12,Tottori,0,1,0
2018.08.13,Tottori,0,1,0
2018.08.14,Tottori,0,1,0
2018.08.15,Tottori,38,1,3.04
2018.08.16,Tottori,0,1,0
2018.08.17,Tottori,0,1,0
2018.08.18,Tottori,0,1,0
2018.08.19,Tottori,0,4,0
2018.08.20,Tottori,44,4,4.0228567
2018.08.21,Tottori,44,4,4.0228567
2018.08.22,Tottori,0,4,0
2018.08.23,Tottori,0,4,0
2018.08.24,Tottori,45,4,4.1142855
2018.08.25,Tottori,0,4,0
2018.08.26,Tottori,0,1,0
2018.08.27,Tottori,0,1,0
2018.08.28,Tottori,0,1,0
2018.08.29,Tottori,48,1,3.04
2018.08.30,Tottori,0,1,0
2018.08.31,Tottori,0,1,0
2018.09.01,Tottori,0,1,0
2018.09.02,Tottori,0,1,0
2018.09.03,Tottori,0,1,0
2018.09.04,Tottori,0,1,0
2018.09.05,Tottori,0,1,0
2018.09.06,Tottori,47,1,3.04
2018.09.07,Tottori,0,1,0
2018.09.08,Tottori,0,1,0
2018.09.09,Tottori,0,1,0
2018.09.10,Tottori,46,1,3.0399997
2018.09.11,Tottori,0,1,0
2018.09.12,Tottori,0,1,0
2018.09.13,Tottori,0,1,0
2018.09.14,Tottori,0,1,0
2018.09.15,Tottori,0,1,0
2018.09.16,Tottori,46,1,3.0399997
2018.09.17,Tottori,0,1,0
2018.09.18,Tottori,0,1,0
2018.09.19,Tottori,0,1,0
2018.09.20,Tottori,0,1,0
2018.09.21,Tottori,0,1,0
2018.09.22,Tottori,0,1,0
2018.09.23,Tottori,0,1,0
2018.09.24,Tottori,0,1,0
2018.09.25,Tottori,0,1,0
2018.09.26,Tottori,0,1,0
2018.09.27,Tottori,0,1,0
2018.09.28,Tottori,48,1,3.04
2018.09.29,Tottori,0,1,0
2018.09.30,Tottori,0,3,0
2018.10.01,Tottori,0,3,0
2018.10.02,Tottori,0,3,0
2018.10.03,Tottori,48,3,4.8639998
2018.10.04,Tottori,0,3,0
2018.10.05,Tottori,0,3,0
2018.10.06,Tottori,42,3,4.256
2018.10.07,Tottori,0,1,0
2018.10.08,Tottori,0,1,0
2018.10.09,Tottori,0,1,0
2018.10.10,Tottori,47,1,3.04
2018.10.11,Tottori,0,1,0
2018.10.12,Tottori,0,1,0
2018.10.13,Tottori,0,1,0
2018.10.14,Tottori,0,1,0
2018.10.15,Tottori,50,1,3.04
2018.10.16,Tottori,0,1,0
2018.10.17,Tottori,0,1,0
2018.10.18,Tottori,0,1,0
2018.10.19,Tottori,0,1,0
2018.10.20,Tottori,0,1,0
2018.10.21,Tottori,0,6,0
2018.10.22,Tottori,0,6,0
2018.10.23,Tottori,100,6,9.1199999
2018.10.24,Tottori,50,6,4.5599999
2018.10.25,Tottori,0,6,0
2018.10.26,Tottori,50,6,4.5599999
2018.10.27,Tottori,0,6,0
2018.10.28,Tottori,0,1,0
2018.10.29,Tottori,0,1,0
2018.10.30,Tottori,0,1,0
2018.10.31,Tottori,0,1,0
2018.11.01,Tottori,0,1,0
2018.11.02,Tottori,0,1,0
2018.11.03,Tottori,49,1,3.04
2018.11.04,Tottori,0,3,0
2018.11.05,Tottori,0,3,0
2018.11.06,Tottori,50,3,4.6530609
2018.11.07,Tottori,0,3,0
2018.11.08,Tottori,0,3,0
2018.11.09,Tottori,0,3,0
2018.11.10,Tottori,48,3,4.4669385
2018.11.11,Tottori,0,0,0
2018.11.12,Tottori,0,0,0
2018.11.13,Tottori,0,0,0
2018.11.14,Tottori,0,0,0
2018.11.15,Tottori,0,0,0
2018.11.16,Tottori,0,0,0
2018.11.17,Tottori,0,0,0
2018.11.18,Tottori,0,1,0
2018.11.19,Tottori,0,1,0
2018.11.20,Tottori,0,1,0
2018.11.21,Tottori,0,1,0
2018.11.22,Tottori,0,1,0
2018.11.23,Tottori,0,1,0
2018.11.24,Tottori,48,1,3.04
2018.11.25,Tottori,0,0,0
2018.11.26,Tottori,0,0,0
2018.11.27,Tottori,0,0,0
2018.11.28,Tottori,0,0,0
2018.11.29,Tottori,0,0,0
2018.11.30,Tottori,0,0,0
2018.12.01,Tottori,0,0,0
2018.12.02,Tottori,0,0,0
2018.12.03,Tottori,0,0,0
2018.12.04,Tottori,0,0,0
2018.12.05,Tottori,0,0,0
2018.12.06,Tottori,0,0,0
2018.12.07,Tottori,0,0,0
2018.12.08,Tottori,0,0,0
2018.12.09,Tottori,0,1,0
2018.12.10,Tottori,51,1,3.04
2018.12.11,Tottori,0,1,0
2018.12.12,Tottori,0,1,0
2018.12.13,Tottori,0,1,0
2018.12.14,Tottori,0,1,0
2018.12.15,Tottori,0,1,0
2018.12.16,Tottori,0,1,0
2018.12.17,Tottori,0,1,0
2018.12.18,Tottori,0,1,0
2018.12.19,Tottori,0,1,0
2018.12.20,Tottori,0,1,0
2018.12.21,Tottori,51,1,3.04
2018.12.22,Tottori,0,1,0
2018.12.23,Tottori,0,1,0
2018.12.24,Tottori,0,1,0
2018.12.25,Tottori,0,1,0
2018.12.26,Tottori,0,1,0
2018.12.27,Tottori,49,1,3.04
2018.12.28,Tottori,0,1,0
2018.12.29,Tottori,0,1,0
2018.12.30,Tottori,0,0,0
2018.12.31,Tottori,0,0,0
2019.01.01,Tottori,0,0,0
2019.01.02,Tottori,0,0,0
2019.01.03,Tottori,0,0,0
2019.01.04,Tottori,0,0,0
2019.01.05,Tottori,0,0,0
2019.01.06,Tottori,0,0,0
2019.01.07,Tottori,0,0,0
2019.01.08,Tottori,0,0,0
2019.01.09,Tottori,0,0,0
2019.01.10,Tottori,0,0,0
2019.01.11,Tottori,0,0,0
2019.01.12,Tottori,0,0,0
2019.01.13,Tottori,0,0,0
2019.01.14,Tottori,0,0,0
2019.01.15,Tottori,0,0,0
2019.01.16,Tottori,0,0,0
2019.01.17,Tottori,0,0,0
2019.01.18,Tottori,0,0,0
2019.01.19,Tottori,0,0,0
2019.01.20,Tottori,9,4,3.9085712
2019.01.21,Tottori,0,4,0
2019.01.22,Tottori,10,4,4.3428569
2019.01.23,Tottori,9,4,3.9085712
2019.01.24,Tottori,0,4,0
2019.01.25,Tottori,0,4,0
2019.01.26,Tottori,0,4,0
2019.01.27,Tottori,9,3,4.5599999
2019.01.28,Tottori,0,3,0
2019.01.29,Tottori,0,3,0
2019.01.30,Tottori,0,3,0
2019.01.31,Tottori,0,3,0
2019.02.01,Tottori,0,3,0
2019.02.02,Tottori,9,3,4.5599999
2019.02.03,Tottori,0,6,0
2019.02.04,Tottori,9,6,3.6479998
2019.02.05,Tottori,9,6,3.6479998
2019.02.06,Tottori,0,6,0
2019.02.07,Tottori,18,6,7.2959995
2019.02.08,Tottori,9,6,3.6479998
2019.02.09,Tottori,0,6,0
2019.02.10,Tottori,0,4,0
2019.02.11,Tottori,0,4,0
2019.02.12,Tottori,0,4,0
2019.02.13,Tottori,0,4,0
2019.02.14,Tottori,10,4,3.9225805
2019.02.15,Tottori,21,4,8.2374191
2019.02.16,Tottori,0,4,0
2019.02.17,Tottori,19,39,8.6308041
2019.02.18,Tottori,20,39,9.0850573
2019.02.19,Tottori,28,39,12.719079
2019.02.20,Tottori,59,39,26.800919
2019.02.21,Tottori,58,39,26.346664
2019.02.22,Tottori,40,39,18.170115
2019.02.23,Tottori,37,39,16.807356
2019.02.24,Tottori,47,52,21.107271
2019.02.25,Tottori,69,52,30.98727
2019.02.26,Tottori,50,52,22.454544
2019.02.27,Tottori,40,52,17.963634
2019.02.28,Tottori,58,52,26.047272
2019.03.01,Tottori,50,52,22.454544
2019.03.02,Tottori,38,52,17.065453
2019.03.03,Tottori,82,56,39.212582
2019.03.04,Tottori,39,56,18.649887
2019.03.05,Tottori,39,56,18.649887
2019.03.06,Tottori,27,56,12.91146
2019.03.07,Tottori,38,56,18.171684
2019.03.08,Tottori,31,56,14.824268
2019.03.09,Tottori,100,56,47.820221
2019.03.10,Tottori,0,34,0
2019.03.11,Tottori,47,34,19.667692
2019.03.12,Tottori,57,34,23.852308
2019.03.13,Tottori,27,34,11.298462
2019.03.14,Tottori,58,34,24.270769
2019.03.15,Tottori,40,34,16.738461
2019.03.16,Tottori,18,34,7.5323071
2019.03.17,Tottori,27,23,11.237143
2019.03.18,Tottori,9,23,3.7457142
2019.03.19,Tottori,28,23,11.653333
2019.03.20,Tottori,29,23,12.069523
2019.03.21,Tottori,56,23,23.306665
2019.03.22,Tottori,19,23,7.907618
2019.03.23,Tottori,0,23,0
2019.03.24,Tottori,24,22,10.158987
2019.03.25,Tottori,40,22,16.931644
2019.03.26,Tottori,28,22,11.852152
2019.03.27,Tottori,30,22,12.698734
2019.03.28,Tottori,36,22,15.238481
2019.03.29,Tottori,0,22,0
2019.03.30,Tottori,0,22,0
2019.03.31,Tottori,9,13,4.0418181
2019.04.01,Tottori,9,13,4.0418181
2019.04.02,Tottori,10,13,4.4909086
2019.04.03,Tottori,10,13,4.4909086
2019.04.04,Tottori,20,13,8.9818172
2019.04.05,Tottori,30,13,13.472726
2019.04.06,Tottori,0,13,0
2019.04.07,Tottori,9,21,4.3859539
2019.04.08,Tottori,60,21,29.239695
2019.04.09,Tottori,31,21,15.107175
2019.04.10,Tottori,0,21,0
2019.04.11,Tottori,21,21,10.233893
2019.04.12,Tottori,0,21,0
2019.04.13,Tottori,10,21,4.8732824
2019.04.14,Tottori,9,18,4.4770904
2019.04.15,Tottori,10,18,4.974545
2019.04.16,Tottori,0,18,0
2019.04.17,Tottori,20,18,9.94909
2019.04.18,Tottori,20,18,9.94909
2019.04.19,Tottori,42,18,20.893089
2019.04.20,Tottori,9,18,4.4770904
2019.04.21,Tottori,19,16,8.5570364
2019.04.22,Tottori,20,16,9.0074062
2019.04.23,Tottori,21,16,9.457777
2019.04.24,Tottori,29,16,13.06074
2019.04.25,Tottori,10,16,4.5037031
2019.04.26,Tottori,0,16,0
2019.04.27,Tottori,9,16,4.0533328
2019.04.28,Tottori,9,3,4.8282351
2019.04.29,Tottori,0,3,0
2019.04.30,Tottori,8,3,4.2917643
2019.05.01,Tottori,0,3,0
2019.05.02,Tottori,0,3,0
2019.05.03,Tottori,0,3,0
2019.05.04,Tottori,0,3,0
2019.05.05,Tottori,9,8,4.5599999
2019.05.06,Tottori,0,8,0
2019.05.07,Tottori,0,8,0
2019.05.08,Tottori,10,8,5.0666661
2019.05.09,Tottori,0,8,0
2019.05.10,Tottori,20,8,10.133332
2019.05.11,Tottori,9,8,4.5599999
2019.05.12,Tottori,18,14,8.1497869
2019.05.13,Tottori,0,14,0
2019.05.14,Tottori,19,14,8.6025524
2019.05.15,Tottori,19,14,8.6025524
2019.05.16,Tottori,20,14,9.0553179
2019.05.17,Tottori,9,14,4.0748935
2019.05.18,Tottori,9,14,4.0748935
2019.05.19,Tottori,27,9,12.959999
2019.05.20,Tottori,0,9,0
2019.05.21,Tottori,0,9,0
2019.05.22,Tottori,20,9,9.5999994
2019.05.23,Tottori,0,9,0
2019.05.24,Tottori,0,9,0
2019.05.25,Tottori,10,9,4.7999997
2019.05.26,Tottori,0,4,0
2019.05.27,Tottori,9,4,3.9085712
2019.05.28,Tottori,9,4,3.9085712
2019.05.29,Tottori,0,4,0
2019.05.30,Tottori,0,4,0
2019.05.31,Tottori,10,4,4.3428569
2019.06.01,Tottori,0,4,0
2019.06.02,Tottori,0,4,0
2019.06.03,Tottori,19,4,8.2514286
2019.06.04,Tottori,0,4,0
2019.06.05,Tottori,9,4,3.9085712
2019.06.06,Tottori,0,4,0
2019.06.07,Tottori,0,4,0
2019.06.08,Tottori,0,4,0
2019.06.09,Tottori,0,1,0
2019.06.10,Tottori,0,1,0
2019.06.11,Tottori,9,1,3.04
2019.06.12,Tottori,0,1,0
2019.06.13,Tottori,0,1,0
2019.06.14,Tottori,0,1,0
2019.06.15,Tottori,0,1,0
2019.06.16,Tottori,0,1,0
2019.06.17,Tottori,0,1,0
2019.06.18,Tottori,0,1,0
2019.06.19,Tottori,0,1,0
2019.06.20,Tottori,0,1,0
2019.06.21,Tottori,0,1,0
2019.06.22,Tottori,0,1,0
2019.06.23,Tottori,9,2,3.04
2019.06.24,Tottori,0,2,0
2019.06.25,Tottori,9,2,3.04
2019.06.26,Tottori,0,2,0
2019.06.27,Tottori,0,2,0
2019.06.28,Tottori,0,2,0
2019.06.29,Tottori,0,2,0
2019.06.30,Tottori,0,1,0
2019.07.01,Tottori,0,1,0
2019.07.02,Tottori,0,1,0
2019.07.03,Tottori,0,1,0
2019.07.04,Tottori,0,1,0
2019.07.05,Tottori,0,1,0
2019.07.06,Tottori,9,1,3.04
2019.07.07,Tottori,0,2,0
2019.07.08,Tottori,46,2,3.0073118
2019.07.09,Tottori,0,2,0
2019.07.10,Tottori,47,2,3.0726881
2019.07.11,Tottori,0,2,0
2019.07.12,Tottori,0,2,0
2019.07.13,Tottori,0,2,0
2019.07.14,Tottori,0,0,0
2019.07.15,Tottori,0,0,0
2019.07.16,Tottori,0,0,0
2019.07.17,Tottori,0,0,0
2019.07.18,Tottori,0,0,0
2019.07.19,Tottori,0,0,0
2019.07.20,Tottori,0,0,0
2019.07.21,Tottori,0,0,0
2019.07.22,Tottori,0,0,0
2019.07.23,Tottori,0,0,0
2019.07.24,Tottori,0,0,0
2019.07.25,Tottori,0,0,0
2019.07.26,Tottori,0,0,0
2019.07.27,Tottori,0,0,0
2019.07.28,Tottori,0,0,0
2019.07.29,Tottori,0,0,0
2019.07.30,Tottori,0,0,0
2019.07.31,Tottori,0,0,0
2019.08.01,Tottori,0,0,0
2019.08.02,Tottori,0,0,0
2019.08.03,Tottori,0,0,0
2019.08.04,Tottori,0,2,0
2019.08.05,Tottori,47,2,3.0726881
2019.08.06,Tottori,0,2,0
2019.08.07,Tottori,46,2,3.0073118
2019.08.08,Tottori,0,2,0
2019.08.09,Tottori,0,2,0
2019.08.10,Tottori,0,2,0
2019.08.11,Tottori,0,0,0
2019.08.12,Tottori,0,0,0
2019.08.13,Tottori,0,0,0
2019.08.14,Tottori,0,0,0
2019.08.15,Tottori,0,0,0
2019.08.16,Tottori,0,0,0
2019.08.17,Tottori,0,0,0
2019.08.18,Tottori,43,3,3.0637498
2019.08.19,Tottori,42,3,2.9924998
2019.08.20,Tottori,0,3,0
2019.08.21,Tottori,43,3,3.0637498
2019.08.22,Tottori,0,3,0
2019.08.23,Tottori,0,3,0
2019.08.24,Tottori,0,3,0
2019.08.25,Tottori,0,1,0
2019.08.26,Tottori,0,1,0
2019.08.27,Tottori,0,1,0
2019.08.28,Tottori,0,1,0
2019.08.29,Tottori,0,1,0
2019.08.30,Tottori,47,1,3.04
2019.08.31,Tottori,0,1,0
2019.09.01,Tottori,0,1,0
2019.09.02,Tottori,0,1,0
2019.09.03,Tottori,0,1,0
2019.09.04,Tottori,0,1,0
2019.09.05,Tottori,48,1,3.04
2019.09.06,Tottori,0,1,0
2019.09.07,Tottori,0,1,0
2019.09.08,Tottori,0,1,0
2019.09.09,Tottori,0,1,0
2019.09.10,Tottori,0,1,0
2019.09.11,Tottori,0,1,0
2019.09.12,Tottori,0,1,0
2019.09.13,Tottori,48,1,3.04
2019.09.14,Tottori,0,1,0
2019.09.15,Tottori,42,5,3.3957443
2019.09.16,Tottori,0,5,0
2019.09.17,Tottori,0,5,0
2019.09.18,Tottori,97,5,7.8425527
2019.09.19,Tottori,49,5,3.9617019
2019.09.20,Tottori,0,5,0
2019.09.21,Tottori,0,5,0
2019.09.22,Tottori,40,2,2.7954021
2019.09.23,Tottori,0,2,0
2019.09.24,Tottori,0,2,0
2019.09.25,Tottori,0,2,0
2019.09.26,Tottori,0,2,0
2019.09.27,Tottori,47,2,3.2845974
2019.09.28,Tottori,0,2,0
2019.09.29,Tottori,0,2,0
2019.09.30,Tottori,48,2,3.1046808
2019.10.01,Tottori,0,2,0
2019.10.02,Tottori,0,2,0
2019.10.03,Tottori,46,2,2.9753189
2019.10.04,Tottori,0,2,0
2019.10.05,Tottori,0,2,0
2019.10.06,Tottori,0,1,0
2019.10.07,Tottori,0,1,0
2019.10.08,Tottori,0,1,0
2019.10.09,Tottori,0,1,0
2019.10.10,Tottori,0,1,0
2019.10.11,Tottori,0,1,0
2019.10.12,Tottori,37,1,3.04
2019.10.13,Tottori,0,2,0
2019.10.14,Tottori,0,2,0
2019.10.15,Tottori,49,2,3.0092926
2019.10.16,Tottori,0,2,0
2019.10.17,Tottori,50,2,3.0707068
2019.10.18,Tottori,0,2,0
2019.10.19,Tottori,0,2,0
2019.10.20,Tottori,0,1,0
2019.10.21,Tottori,46,1,1.5199999
2019.10.22,Tottori,0,1,0
2019.10.23,Tottori,0,1,0
2019.10.24,Tottori,46,1,1.5199999
2019.10.25,Tottori,0,1,0
2019.10.26,Tottori,0,1,0
2019.10.27,Tottori,45,4,3.7737935
2019.10.28,Tottori,0,4,0
2019.10.29,Tottori,0,4,0
2019.10.30,Tottori,0,4,0
2019.10.31,Tottori,0,4,0
2019.11.01,Tottori,100,4,8.3862076
2019.11.02,Tottori,0,4,0
2019.11.03,Tottori,43,1,3.04
2019.11.04,Tottori,0,1,0
2019.11.05,Tottori,0,1,0
2019.11.06,Tottori,0,1,0
2019.11.07,Tottori,0,1,0
2019.11.08,Tottori,0,1,0
2019.11.09,Tottori,0,1,0
2019.11.10,Tottori,0,0,0
2019.11.11,Tottori,0,0,0
2019.11.12,Tottori,0,0,0
2019.11.13,Tottori,0,0,0
2019.11.14,Tottori,0,0,0
2019.11.15,Tottori,0,0,0
2019.11.16,Tottori,0,0,0
2019.11.17,Tottori,0,4,0
2019.11.18,Tottori,45,4,3.7999997
2019.11.19,Tottori,48,4,4.0533333
2019.11.20,Tottori,51,4,4.3066664
2019.11.21,Tottori,0,4,0
2019.11.22,Tottori,0,4,0
2019.11.23,Tottori,0,4,0
2019.11.24,Tottori,0,0,0
2019.11.25,Tottori,0,0,0
2019.11.26,Tottori,0,0,0
2019.11.27,Tottori,0,0,0
2019.11.28,Tottori,0,0,0
2019.11.29,Tottori,0,0,0
2019.11.30,Tottori,0,0,0
2019.12.01,Tottori,0,4,0
2019.12.02,Tottori,0,4,0
2019.12.03,Tottori,0,4,0
2019.12.04,Tottori,0,4,0
2019.12.05,Tottori,47,4,3.9966431
2019.12.06,Tottori,48,4,4.0816784
2019.12.07,Tottori,48,4,4.0816784
2019.12.08,Tottori,0,2,0
2019.12.09,Tottori,0,2,0
2019.12.10,Tottori,0,2,0
2019.12.11,Tottori,45,2,2.973913
2019.12.12,Tottori,0,2,0
2019.12.13,Tottori,47,2,3.1060867
2019.12.14,Tottori,0,2,0
2019.12.15,Tottori,0,0,0
2019.12.16,Tottori,0,0,0
2019.12.17,Tottori,0,0,0
2019.12.18,Tottori,0,0,0
2019.12.19,Tottori,0,0,0
2019.12.20,Tottori,0,0,0
2019.12.21,Tottori,0,0,0
2019.12.22,Tottori,0,1,0
2019.12.23,Tottori,0,1,0
2019.12.24,Tottori,0,1,0
2019.12.25,Tottori,47,1,3.04
2019.12.26,Tottori,0,1,0
2019.12.27,Tottori,0,1,0
2019.12.28,Tottori,0,1,0
2019.12.29,Tottori,0,0,0
2019.12.30,Tottori,0,0,0
2019.12.31,Tottori,0,0,0
2020.01.01,Tottori,0,0,0
2020.01.02,Tottori,0,0,0
2020.01.03,Tottori,0,0,0
2020.01.04,Tottori,0,0,0
2015.12.27,Toyama,0,3,0
2015.12.28,Toyama,0,3,0
2015.12.29,Toyama,13,3,5.368422
2015.12.30,Toyama,13,3,5.368422
2015.12.31,Toyama,0,3,0
2016.01.01,Toyama,0,3,0
2016.01.02,Toyama,0,3,0
2016.01.03,Toyama,0,1,0
2016.01.04,Toyama,0,1,0
2016.01.05,Toyama,0,1,0
2016.01.06,Toyama,0,1,0
2016.01.07,Toyama,0,1,0
2016.01.08,Toyama,0,1,0
2016.01.09,Toyama,0,1,0
2016.01.10,Toyama,0,2,0
2016.01.11,Toyama,7,2,7.1578956
2016.01.12,Toyama,0,2,0
2016.01.13,Toyama,0,2,0
2016.01.14,Toyama,0,2,0
2016.01.15,Toyama,0,2,0
2016.01.16,Toyama,0,2,0
2016.01.17,Toyama,0,2,0
2016.01.18,Toyama,0,2,0
2016.01.19,Toyama,0,2,0
2016.01.20,Toyama,0,2,0
2016.01.21,Toyama,0,2,0
2016.01.22,Toyama,8,2,7.1578951
2016.01.23,Toyama,0,2,0
2016.01.24,Toyama,0,3,0
2016.01.25,Toyama,8,3,10.736843
2016.01.26,Toyama,0,3,0
2016.01.27,Toyama,0,3,0
2016.01.28,Toyama,0,3,0
2016.01.29,Toyama,0,3,0
2016.01.30,Toyama,0,3,0
2016.01.31,Toyama,8,8,4.7719302
2016.02.01,Toyama,0,8,0
2016.02.02,Toyama,24,8,14.315791
2016.02.03,Toyama,0,8,0
2016.02.04,Toyama,0,8,0
2016.02.05,Toyama,16,8,9.5438604
2016.02.06,Toyama,0,8,0
2016.02.07,Toyama,0,5,0
2016.02.08,Toyama,8,5,5.9649134
2016.02.09,Toyama,8,5,5.9649134
2016.02.10,Toyama,0,5,0
2016.02.11,Toyama,8,5,5.9649134
2016.02.12,Toyama,0,5,0
2016.02.13,Toyama,0,5,0
2016.02.14,Toyama,0,6,0
2016.02.15,Toyama,8,6,5.2057424
2016.02.16,Toyama,0,6,0
2016.02.17,Toyama,0,6,0
2016.02.18,Toyama,17,6,11.062202
2016.02.19,Toyama,8,6,5.2057424
2016.02.20,Toyama,0,6,0
2016.02.21,Toyama,0,14,0
2016.02.22,Toyama,8,14,6.9110718
2016.02.23,Toyama,16,14,13.822144
2016.02.24,Toyama,0,14,0
2016.02.25,Toyama,9,14,7.7749557
2016.02.26,Toyama,0,14,0
2016.02.27,Toyama,25,14,21.597099
2016.02.28,Toyama,8,17,5.4689541
2016.02.29,Toyama,25,17,17.090483
2016.03.01,Toyama,0,17,0
2016.03.02,Toyama,8,17,5.4689541
2016.03.03,Toyama,8,17,5.4689541
2016.03.04,Toyama,24,17,16.406862
2016.03.05,Toyama,16,17,10.937908
2016.03.06,Toyama,23,43,16.775257
2016.03.07,Toyama,45,43,32.821156
2016.03.08,Toyama,53,43,38.656029
2016.03.09,Toyama,14,43,10.211026
2016.03.10,Toyama,38,43,27.715643
2016.03.11,Toyama,15,43,10.940385
2016.03.12,Toyama,23,43,16.775257
2016.03.13,Toyama,23,69,19.99926
2016.03.14,Toyama,16,69,13.912528
2016.03.15,Toyama,23,69,19.99926
2016.03.16,Toyama,32,69,27.825056
2016.03.17,Toyama,100,69,86.9533
2016.03.18,Toyama,53,69,46.085247
2016.03.19,Toyama,37,69,32.172722
2016.03.20,Toyama,7,39,6.8325367
2016.03.21,Toyama,22,39,21.473686
2016.03.22,Toyama,30,39,29.282301
2016.03.23,Toyama,23,39,22.449764
2016.03.24,Toyama,15,39,14.64115
2016.03.25,Toyama,15,39,14.64115
2016.03.26,Toyama,31,39,30.258375
2016.03.27,Toyama,15,36,9.9620199
2016.03.28,Toyama,15,36,9.9620199
2016.03.29,Toyama,31,36,20.588175
2016.03.30,Toyama,38,36,25.237118
2016.03.31,Toyama,44,36,29.221928
2016.04.01,Toyama,44,36,29.221928
2016.04.02,Toyama,7,36,4.6489429
2016.04.03,Toyama,50,26,26.893829
2016.04.04,Toyama,7,26,3.7651362
2016.04.05,Toyama,37,26,19.901434
2016.04.06,Toyama,22,26,11.833285
2016.04.07,Toyama,28,26,15.060545
2016.04.08,Toyama,15,26,8.0681486
2016.04.09,Toyama,14,26,7.5302725
2016.04.10,Toyama,0,13,0
2016.04.11,Toyama,22,13,12.482672
2016.04.12,Toyama,23,13,13.050066
2016.04.13,Toyama,22,13,12.482672
2016.04.14,Toyama,0,13,0
2016.04.15,Toyama,15,13,8.5109119
2016.04.16,Toyama,0,13,0
2016.04.17,Toyama,0,10,0
2016.04.18,Toyama,0,10,0
2016.04.19,Toyama,15,10,8.1339722
2016.04.20,Toyama,15,10,8.1339722
2016.04.21,Toyama,15,10,8.1339722
2016.04.22,Toyama,7,10,3.7958536
2016.04.23,Toyama,14,10,7.5917072
2016.04.24,Toyama,7,6,3.666239
2016.04.25,Toyama,0,6,0
2016.04.26,Toyama,0,6,0
2016.04.27,Toyama,7,6,3.666239
2016.04.28,Toyama,7,6,3.666239
2016.04.29,Toyama,13,6,6.8087296
2016.04.30,Toyama,7,6,3.666239
2016.05.01,Toyama,7,9,4.254221
2016.05.02,Toyama,14,9,8.5084419
2016.05.03,Toyama,13,9,7.9006958
2016.05.04,Toyama,13,9,7.9006958
2016.05.05,Toyama,6,9,3.6464751
2016.05.06,Toyama,0,9,0
2016.05.07,Toyama,0,9,0
2016.05.08,Toyama,0,8,0
2016.05.09,Toyama,0,8,0
2016.05.10,Toyama,21,8,14.315791
2016.05.11,Toyama,7,8,4.7719307
2016.05.12,Toyama,14,8,9.5438614
2016.05.13,Toyama,0,8,0
2016.05.14,Toyama,0,8,0
2016.05.15,Toyama,0,9,0
2016.05.16,Toyama,0,9,0
2016.05.17,Toyama,0,9,0
2016.05.18,Toyama,0,9,0
2016.05.19,Toyama,0,9,0
2016.05.20,Toyama,15,9,10.980864
2016.05.21,Toyama,29,9,21.229668
2016.05.22,Toyama,21,8,11.789475
2016.05.23,Toyama,8,8,4.4912291
2016.05.24,Toyama,15,8,8.4210539
2016.05.25,Toyama,0,8,0
2016.05.26,Toyama,0,8,0
2016.05.27,Toyama,0,8,0
2016.05.28,Toyama,7,8,3.9298253
2016.05.29,Toyama,0,2,0
2016.05.30,Toyama,7,2,3.3403513
2016.05.31,Toyama,0,2,0
2016.06.01,Toyama,8,2,3.8175445
2016.06.02,Toyama,0,2,0
2016.06.03,Toyama,0,2,0
2016.06.04,Toyama,0,2,0
2016.06.05,Toyama,0,3,0
2016.06.06,Toyama,15,3,7.3205752
2016.06.07,Toyama,0,3,0
2016.06.08,Toyama,7,3,3.4162686
2016.06.09,Toyama,0,3,0
2016.06.10,Toyama,0,3,0
2016.06.11,Toyama,0,3,0
2016.06.12,Toyama,7,3,3.5789478
2016.06.13,Toyama,7,3,3.5789478
2016.06.14,Toyama,0,3,0
2016.06.15,Toyama,0,3,0
2016.06.16,Toyama,0,3,0
2016.06.17,Toyama,0,3,0
2016.06.18,Toyama,7,3,3.5789478
2016.06.19,Toyama,0,0,0
2016.06.20,Toyama,0,0,0
2016.06.21,Toyama,0,0,0
2016.06.22,Toyama,0,0,0
2016.06.23,Toyama,0,0,0
2016.06.24,Toyama,0,0,0
2016.06.25,Toyama,0,0,0
2016.06.26,Toyama,0,2,0
2016.06.27,Toyama,0,2,0
2016.06.28,Toyama,0,2,0
