date,prefecture,raw_daily,raw_weekly,anxietydrug2_harmonized_daily
2017.11.20,Aichi,0,58,0
2017.11.21,Aichi,20,58,14.02054
2017.11.22,Aichi,100,58,70.102699
2017.11.23,Aichi,19,58,13.319512
2017.11.24,Aichi,60,58,42.061619
2017.11.25,Aichi,0,58,0
2017.11.26,Aichi,0,30,0
2017.11.27,Aichi,0,30,0
2017.11.28,Aichi,0,30,0
2017.11.29,Aichi,37,30,28.402391
2017.11.30,Aichi,0,30,0
2017.12.01,Aichi,0,30,0
2017.12.02,Aichi,57,30,43.755035
2017.12.03,Aichi,0,44,0
2017.12.04,Aichi,19,44,14.677279
2017.12.05,Aichi,39,44,30.127047
2017.12.06,Aichi,20,44,15.449766
2017.12.07,Aichi,39,44,30.127047
2017.12.08,Aichi,20,44,15.449766
2017.12.09,Aichi,0,44,0
2017.12.10,Aichi,19,44,14.894718
2017.12.11,Aichi,0,44,0
2017.12.12,Aichi,77,44,60.362804
2017.12.13,Aichi,0,44,0
2017.12.14,Aichi,20,44,15.67865
2017.12.15,Aichi,0,44,0
2017.12.16,Aichi,19,44,14.894718
2017.12.17,Aichi,19,44,17.186216
2017.12.18,Aichi,0,44,0
2017.12.19,Aichi,0,44,0
2017.12.20,Aichi,20,44,18.090754
2017.12.21,Aichi,0,44,0
2017.12.22,Aichi,39,44,35.27697
2017.12.23,Aichi,39,44,35.27697
2017.12.24,Aichi,19,32,12.288997
2017.12.25,Aichi,0,32,0
2017.12.26,Aichi,0,32,0
2017.12.27,Aichi,20,32,12.935787
2017.12.28,Aichi,0,32,0
2017.12.29,Aichi,20,32,12.935787
2017.12.30,Aichi,60,32,38.807362
2017.12.31,Aichi,0,67,0
2018.01.01,Aichi,28,67,16.231096
2018.01.02,Aichi,79,67,45.79488
2018.01.03,Aichi,0,67,0
2018.01.04,Aichi,25,67,14.49205
2018.01.05,Aichi,73,67,42.316788
2018.01.06,Aichi,73,67,42.316788
2018.01.07,Aichi,24,18,14.233794
2018.01.08,Aichi,23,18,13.64072
2018.01.09,Aichi,0,18,0
2018.01.10,Aichi,0,18,0
2018.01.11,Aichi,0,18,0
2018.01.12,Aichi,26,18,15.419945
2018.01.13,Aichi,0,18,0
2018.01.14,Aichi,24,36,16.895399
2018.01.15,Aichi,0,36,0
2018.01.16,Aichi,25,36,17.599375
2018.01.17,Aichi,24,36,16.895399
2018.01.18,Aichi,25,36,17.599375
2018.01.19,Aichi,0,36,0
2018.01.20,Aichi,25,36,17.599375
2018.01.21,Aichi,24,30,14.079499
2018.01.22,Aichi,24,30,14.079499
2018.01.23,Aichi,0,30,0
2018.01.24,Aichi,24,30,14.079499
2018.01.25,Aichi,25,30,14.666145
2018.01.26,Aichi,26,30,15.25279
2018.01.27,Aichi,0,30,0
2018.01.28,Aichi,24,42,13.933849
2018.01.29,Aichi,0,42,0
2018.01.30,Aichi,51,42,29.60943
2018.01.31,Aichi,25,42,14.514426
2018.02.01,Aichi,50,42,29.028852
2018.02.02,Aichi,0,42,0
2018.02.03,Aichi,24,42,13.933849
2018.02.04,Aichi,24,42,13.854227
2018.02.05,Aichi,25,42,14.431487
2018.02.06,Aichi,25,42,14.431487
2018.02.07,Aichi,51,42,29.440233
2018.02.08,Aichi,25,42,14.431487
2018.02.09,Aichi,25,42,14.431487
2018.02.10,Aichi,0,42,0
2018.02.11,Aichi,24,48,13.923847
2018.02.12,Aichi,24,48,13.923847
2018.02.13,Aichi,0,48,0
2018.02.14,Aichi,26,48,15.084167
2018.02.15,Aichi,26,48,15.084167
2018.02.16,Aichi,50,48,29.008015
2018.02.17,Aichi,49,48,28.427855
2018.02.18,Aichi,24,61,14.08513
2018.02.19,Aichi,50,61,29.344021
2018.02.20,Aichi,25,61,14.67201
2018.02.21,Aichi,50,61,29.344021
2018.02.22,Aichi,76,61,44.602917
2018.02.23,Aichi,0,61,0
2018.02.24,Aichi,25,61,14.67201
2018.02.25,Aichi,24,36,13.947208
2018.02.26,Aichi,25,36,14.528342
2018.02.27,Aichi,25,36,14.528342
2018.02.28,Aichi,0,36,0
2018.03.01,Aichi,25,36,14.528342
2018.03.02,Aichi,0,36,0
2018.03.03,Aichi,50,36,29.056684
2018.03.04,Aichi,72,48,42.4109
2018.03.05,Aichi,0,48,0
2018.03.06,Aichi,25,48,14.726007
2018.03.07,Aichi,25,48,14.726007
2018.03.08,Aichi,24,48,14.136967
2018.03.09,Aichi,50,48,29.452015
2018.03.10,Aichi,0,48,0
2018.03.11,Aichi,48,54,31.646713
2018.03.12,Aichi,24,54,15.823357
2018.03.13,Aichi,0,54,0
2018.03.14,Aichi,25,54,16.482662
2018.03.15,Aichi,50,54,32.965324
2018.03.16,Aichi,0,54,0
2018.03.17,Aichi,50,54,32.965324
2018.03.18,Aichi,49,41,24.78022
2018.03.19,Aichi,48,41,24.2745
2018.03.20,Aichi,0,41,0
2018.03.21,Aichi,23,41,11.631531
2018.03.22,Aichi,0,41,0
2018.03.23,Aichi,25,41,12.642969
2018.03.24,Aichi,50,41,25.285938
2018.03.25,Aichi,24,30,14.079499
2018.03.26,Aichi,0,30,0
2018.03.27,Aichi,0,30,0
2018.03.28,Aichi,0,30,0
2018.03.29,Aichi,0,30,0
2018.03.30,Aichi,50,30,29.332291
2018.03.31,Aichi,49,30,28.745646
2018.04.01,Aichi,25,65,14.422611
2018.04.02,Aichi,50,65,28.845222
2018.04.03,Aichi,25,65,14.422611
2018.04.04,Aichi,25,65,14.422611
2018.04.05,Aichi,74,65,42.690929
2018.04.06,Aichi,24,65,13.845707
2018.04.07,Aichi,48,65,27.691414
2018.04.08,Aichi,0,54,0
2018.04.09,Aichi,51,54,28.800228
2018.04.10,Aichi,51,54,28.800228
2018.04.11,Aichi,25,54,14.117759
2018.04.12,Aichi,52,54,29.364939
2018.04.13,Aichi,51,54,28.800228
2018.04.14,Aichi,0,54,0
2018.04.15,Aichi,0,36,0
2018.04.16,Aichi,51,36,24.809185
2018.04.17,Aichi,0,36,0
2018.04.18,Aichi,26,36,12.64782
2018.04.19,Aichi,25,36,12.161365
2018.04.20,Aichi,52,36,25.295641
2018.04.21,Aichi,24,36,11.674911
2018.04.22,Aichi,0,35,0
2018.04.23,Aichi,24,35,13.380187
2018.04.24,Aichi,24,35,13.380187
2018.04.25,Aichi,25,35,13.937695
2018.04.26,Aichi,0,35,0
2018.04.27,Aichi,53,35,29.547913
2018.04.28,Aichi,25,35,13.937695
2018.04.29,Aichi,0,23,0
2018.04.30,Aichi,24,23,13.687596
2018.05.01,Aichi,25,23,14.257913
2018.05.02,Aichi,24,23,13.687596
2018.05.03,Aichi,0,23,0
2018.05.04,Aichi,0,23,0
2018.05.05,Aichi,24,23,13.687596
2018.05.06,Aichi,0,47,0
2018.05.07,Aichi,48,47,31.547903
2018.05.08,Aichi,25,47,16.4312
2018.05.09,Aichi,0,47,0
2018.05.10,Aichi,0,47,0
2018.05.11,Aichi,51,47,33.519646
2018.05.12,Aichi,48,47,31.547903
2018.05.13,Aichi,0,41,0
2018.05.14,Aichi,25,41,14.08788
2018.05.15,Aichi,100,41,56.351521
2018.05.16,Aichi,25,41,14.08788
2018.05.17,Aichi,25,41,14.08788
2018.05.18,Aichi,0,41,0
2018.05.19,Aichi,0,41,0
2018.05.20,Aichi,0,37,0
2018.05.21,Aichi,25,37,17.381674
2018.05.22,Aichi,0,37,0
2018.05.23,Aichi,0,37,0
2018.05.24,Aichi,52,37,36.153881
2018.05.25,Aichi,51,37,35.458614
2018.05.26,Aichi,0,37,0
2018.05.27,Aichi,0,46,0
2018.05.28,Aichi,0,46,0
2018.05.29,Aichi,24,46,15.528617
2018.05.30,Aichi,24,46,15.528617
2018.05.31,Aichi,25,46,16.175644
2018.06.01,Aichi,25,46,16.175644
2018.06.02,Aichi,73,46,47.23288
2018.06.03,Aichi,24,53,15.530332
2018.06.04,Aichi,25,53,16.177429
2018.06.05,Aichi,25,53,16.177429
2018.06.06,Aichi,24,53,15.530332
2018.06.07,Aichi,25,53,16.177429
2018.06.08,Aichi,25,53,16.177429
2018.06.09,Aichi,49,53,31.70776
2018.06.10,Aichi,0,28,0
2018.06.11,Aichi,24,28,13.814757
2018.06.12,Aichi,0,28,0
2018.06.13,Aichi,69,28,39.71743
2018.06.14,Aichi,0,28,0
2018.06.15,Aichi,0,28,0
2018.06.16,Aichi,24,28,13.814757
2018.06.17,Aichi,23,23,10.96876
2018.06.18,Aichi,23,23,10.96876
2018.06.19,Aichi,24,23,11.445663
2018.06.20,Aichi,0,23,0
2018.06.21,Aichi,0,23,0
2018.06.22,Aichi,0,23,0
2018.06.23,Aichi,46,23,21.937519
2018.06.24,Aichi,23,57,16.509317
2018.06.25,Aichi,0,57,0
2018.06.26,Aichi,0,57,0
2018.06.27,Aichi,24,57,17.227114
2018.06.28,Aichi,23,57,16.509317
2018.06.29,Aichi,49,57,35.172028
2018.06.30,Aichi,72,57,51.681343
2018.07.01,Aichi,20,45,34.360683
2018.07.02,Aichi,0,45,0
2018.07.03,Aichi,22,45,37.796753
2018.07.04,Aichi,21,45,36.078716
2018.07.05,Aichi,0,45,0
2018.07.06,Aichi,0,45,0
2018.07.07,Aichi,0,45,0
2018.07.08,Aichi,0,40,0
2018.07.09,Aichi,0,40,0
2018.07.10,Aichi,41,40,37.56768
2018.07.11,Aichi,0,40,0
2018.07.12,Aichi,43,40,39.400253
2018.07.13,Aichi,21,40,19.241982
2018.07.14,Aichi,0,40,0
2018.07.15,Aichi,20,41,15.905672
2018.07.16,Aichi,20,41,15.905672
2018.07.17,Aichi,0,41,0
2018.07.18,Aichi,21,41,16.700956
2018.07.19,Aichi,42,41,33.401913
2018.07.20,Aichi,21,41,16.700956
2018.07.21,Aichi,0,41,0
2018.07.22,Aichi,0,33,0
2018.07.23,Aichi,20,33,26.457726
2018.07.24,Aichi,40,33,52.915451
2018.07.25,Aichi,0,33,0
2018.07.26,Aichi,0,33,0
2018.07.27,Aichi,0,33,0
2018.07.28,Aichi,0,33,0
2018.07.29,Aichi,0,51,0
2018.07.30,Aichi,20,51,24.290621
2018.07.31,Aichi,20,51,24.290621
2018.08.01,Aichi,0,51,0
2018.08.02,Aichi,19,51,23.07609
2018.08.03,Aichi,21,51,25.505152
2018.08.04,Aichi,21,51,25.505152
2018.08.05,Aichi,21,28,34.49477
2018.08.06,Aichi,20,28,32.852161
2018.08.07,Aichi,0,28,0
2018.08.08,Aichi,0,28,0
2018.08.09,Aichi,0,28,0
2018.08.10,Aichi,0,28,0
2018.08.11,Aichi,0,28,0
2018.08.12,Aichi,0,29,0
2018.08.13,Aichi,0,29,0
2018.08.14,Aichi,40,29,47.289619
2018.08.15,Aichi,0,29,0
2018.08.16,Aichi,19,29,22.462568
2018.08.17,Aichi,0,29,0
2018.08.18,Aichi,0,29,0
2018.08.19,Aichi,20,56,22.263451
2018.08.20,Aichi,60,56,66.790352
2018.08.21,Aichi,20,56,22.263451
2018.08.22,Aichi,0,56,0
2018.08.23,Aichi,0,56,0
2018.08.24,Aichi,0,56,0
2018.08.25,Aichi,21,56,23.376623
2018.08.26,Aichi,62,61,64.976051
2018.08.27,Aichi,0,61,0
2018.08.28,Aichi,0,61,0
2018.08.29,Aichi,20,61,20.960016
2018.08.30,Aichi,39,61,40.872032
2018.08.31,Aichi,0,61,0
2018.09.01,Aichi,19,61,19.912016
2018.09.02,Aichi,0,21,0
2018.09.03,Aichi,0,21,0
2018.09.04,Aichi,0,21,0
2018.09.05,Aichi,20,21,12.787394
2018.09.06,Aichi,0,21,0
2018.09.07,Aichi,40,21,25.574787
2018.09.08,Aichi,19,21,12.148024
2018.09.09,Aichi,0,50,0
2018.09.10,Aichi,19,50,29.294683
2018.09.11,Aichi,20,50,30.836508
2018.09.12,Aichi,0,50,0
2018.09.13,Aichi,0,50,0
2018.09.14,Aichi,39,50,60.131191
2018.09.15,Aichi,0,50,0
2018.09.16,Aichi,0,39,0
2018.09.17,Aichi,19,39,17.822886
2018.09.18,Aichi,20,39,18.760933
2018.09.19,Aichi,0,39,0
2018.09.20,Aichi,40,39,37.521866
2018.09.21,Aichi,0,39,0
2018.09.22,Aichi,21,39,19.69898
2018.09.23,Aichi,0,52,0
2018.09.24,Aichi,20,52,20.503752
2018.09.25,Aichi,21,52,21.52894
2018.09.26,Aichi,21,52,21.52894
2018.09.27,Aichi,21,52,21.52894
2018.09.28,Aichi,0,52,0
2018.09.29,Aichi,39,52,39.982315
2018.09.30,Aichi,63,62,45.82877
2018.10.01,Aichi,40,62,29.09763
2018.10.02,Aichi,0,62,0
2018.10.03,Aichi,82,62,59.650143
2018.10.04,Aichi,0,62,0
2018.10.05,Aichi,20,62,14.548815
2018.10.06,Aichi,0,62,0
2018.10.07,Aichi,19,29,17.21158
2018.10.08,Aichi,0,29,0
2018.10.09,Aichi,0,29,0
2018.10.10,Aichi,19,29,17.21158
2018.10.11,Aichi,0,29,0
2018.10.12,Aichi,0,29,0
2018.10.13,Aichi,39,29,35.329029
2018.10.14,Aichi,20,70,15.236864
2018.10.15,Aichi,0,70,0
2018.10.16,Aichi,60,70,45.710594
2018.10.17,Aichi,20,70,15.236864
2018.10.18,Aichi,100,70,76.184319
2018.10.19,Aichi,0,70,0
2018.10.20,Aichi,21,70,15.998707
2018.10.21,Aichi,41,36,29.099554
2018.10.22,Aichi,21,36,14.90465
2018.10.23,Aichi,0,36,0
2018.10.24,Aichi,20,36,14.194904
2018.10.25,Aichi,0,36,0
2018.10.26,Aichi,40,36,28.389809
2018.10.27,Aichi,0,36,0
2018.10.28,Aichi,60,72,46.594933
2018.10.29,Aichi,20,72,15.531645
2018.10.30,Aichi,61,72,47.371513
2018.10.31,Aichi,0,72,0
2018.11.01,Aichi,42,72,32.616455
2018.11.02,Aichi,0,72,0
2018.11.03,Aichi,40,72,31.06329
2018.11.04,Aichi,19,34,13.167712
2018.11.05,Aichi,19,34,13.167712
2018.11.06,Aichi,40,34,27.721498
2018.11.07,Aichi,20,34,13.860749
2018.11.08,Aichi,0,34,0
2018.11.09,Aichi,0,34,0
2018.11.10,Aichi,20,34,13.860749
2018.11.11,Aichi,58,82,40.709461
2018.11.12,Aichi,60,82,42.113232
2018.11.13,Aichi,20,82,14.037745
2018.11.14,Aichi,82,82,57.554752
2018.11.15,Aichi,61,82,42.815121
2018.11.16,Aichi,0,82,0
2018.11.17,Aichi,0,82,0
2018.11.18,Aichi,0,41,0
2018.11.19,Aichi,21,41,14.687364
2018.11.20,Aichi,41,41,28.675329
2018.11.21,Aichi,20,41,13.987967
2018.11.22,Aichi,0,41,0
2018.11.23,Aichi,20,41,13.987967
2018.11.24,Aichi,39,41,27.276535
2018.11.25,Aichi,39,47,37.048901
2018.11.26,Aichi,0,47,0
2018.11.27,Aichi,20,47,18.999435
2018.11.28,Aichi,20,47,18.999435
2018.11.29,Aichi,0,47,0
2018.11.30,Aichi,0,47,0
2018.12.01,Aichi,40,47,37.998871
2018.12.02,Aichi,0,24,0
2018.12.03,Aichi,0,24,0
2018.12.04,Aichi,20,24,13.909867
2018.12.05,Aichi,0,24,0
2018.12.06,Aichi,0,24,0
2018.12.07,Aichi,21,24,14.605361
2018.12.08,Aichi,42,24,29.210722
2018.12.09,Aichi,20,31,14.338978
2018.12.10,Aichi,21,31,15.055927
2018.12.11,Aichi,21,31,15.055927
2018.12.12,Aichi,0,31,0
2018.12.13,Aichi,22,31,15.772875
2018.12.14,Aichi,20,31,14.338978
2018.12.15,Aichi,0,31,0
2018.12.16,Aichi,21,30,12.420542
2018.12.17,Aichi,19,30,11.237633
2018.12.18,Aichi,39,30,23.066721
2018.12.19,Aichi,22,30,13.011995
2018.12.20,Aichi,0,30,0
2018.12.21,Aichi,0,30,0
2018.12.22,Aichi,21,30,12.420542
2018.12.23,Aichi,20,19,10.752872
2018.12.24,Aichi,0,19,0
2018.12.25,Aichi,21,19,11.290516
2018.12.26,Aichi,0,19,0
2018.12.27,Aichi,22,19,11.82816
2018.12.28,Aichi,0,19,0
2018.12.29,Aichi,22,19,11.82816
2018.12.30,Aichi,0,12,0
2018.12.31,Aichi,0,12,0
2019.01.01,Aichi,0,12,0
2019.01.02,Aichi,0,12,0
2019.01.03,Aichi,21,12,14.783475
2019.01.04,Aichi,0,12,0
2019.01.05,Aichi,20,12,14.079499
2019.01.06,Aichi,20,24,13.909867
2019.01.07,Aichi,21,24,14.605361
2019.01.08,Aichi,0,24,0
2019.01.09,Aichi,0,24,0
2019.01.10,Aichi,22,24,15.300854
2019.01.11,Aichi,0,24,0
2019.01.12,Aichi,20,24,13.909867
2019.01.13,Aichi,20,24,13.744273
2019.01.14,Aichi,0,24,0
2019.01.15,Aichi,21,24,14.431487
2019.01.16,Aichi,22,24,15.1187
2019.01.17,Aichi,0,24,0
2019.01.18,Aichi,21,24,14.431487
2019.01.19,Aichi,0,24,0
2019.01.20,Aichi,0,12,0
2019.01.21,Aichi,0,12,0
2019.01.22,Aichi,0,12,0
2019.01.23,Aichi,21,12,14.783475
2019.01.24,Aichi,0,12,0
2019.01.25,Aichi,0,12,0
2019.01.26,Aichi,20,12,14.079499
2019.01.27,Aichi,40,41,24.052479
2019.01.28,Aichi,21,41,12.627551
2019.01.29,Aichi,0,41,0
2019.01.30,Aichi,21,41,12.627551
2019.01.31,Aichi,21,41,12.627551
2019.02.01,Aichi,21,41,12.627551
2019.02.02,Aichi,40,41,24.052479
2019.02.03,Aichi,38,35,26.658165
2019.02.04,Aichi,20,35,14.030613
2019.02.05,Aichi,20,35,14.030613
2019.02.06,Aichi,0,35,0
2019.02.07,Aichi,42,35,29.464285
2019.02.08,Aichi,0,35,0
2019.02.09,Aichi,0,35,0
2019.02.10,Aichi,0,53,0
2019.02.11,Aichi,58,53,40.183323
2019.02.12,Aichi,0,53,0
2019.02.13,Aichi,42,53,29.098267
2019.02.14,Aichi,21,53,14.549133
2019.02.15,Aichi,43,53,29.791082
2019.02.16,Aichi,20,53,13.856318
2019.02.17,Aichi,20,35,13.800602
2019.02.18,Aichi,41,35,28.291233
2019.02.19,Aichi,20,35,13.800602
2019.02.20,Aichi,21,35,14.490631
2019.02.21,Aichi,0,35,0
2019.02.22,Aichi,0,35,0
2019.02.23,Aichi,20,35,13.800602
2019.02.24,Aichi,39,29,22.482109
2019.02.25,Aichi,0,29,0
2019.02.26,Aichi,0,29,0
2019.02.27,Aichi,21,29,12.105751
2019.02.28,Aichi,21,29,12.105751
2019.03.01,Aichi,0,29,0
2019.03.02,Aichi,40,29,23.058573
2019.03.03,Aichi,19,52,12.915134
2019.03.04,Aichi,0,52,0
2019.03.05,Aichi,62,52,42.144123
2019.03.06,Aichi,41,52,27.869499
2019.03.07,Aichi,21,52,14.274622
2019.03.08,Aichi,0,52,0
2019.03.09,Aichi,41,52,27.869499
2019.03.10,Aichi,19,17,12.948251
2019.03.11,Aichi,0,17,0
2019.03.12,Aichi,0,17,0
2019.03.13,Aichi,20,17,13.629738
2019.03.14,Aichi,0,17,0
2019.03.15,Aichi,21,17,14.311225
2019.03.16,Aichi,0,17,0
2019.03.17,Aichi,0,29,0
2019.03.18,Aichi,21,29,14.795918
2019.03.19,Aichi,19,29,13.386783
2019.03.20,Aichi,0,29,0
2019.03.21,Aichi,39,29,27.47813
2019.03.22,Aichi,20,29,14.09135
2019.03.23,Aichi,0,29,0
2019.03.24,Aichi,0,40,0
2019.03.25,Aichi,61,40,41.040592
2019.03.26,Aichi,0,40,0
2019.03.27,Aichi,21,40,14.128729
2019.03.28,Aichi,20,40,13.455932
2019.03.29,Aichi,21,40,14.128729
2019.03.30,Aichi,20,40,13.455932
2019.03.31,Aichi,0,46,0
2019.04.01,Aichi,0,46,0
2019.04.02,Aichi,41,46,27.830046
2019.04.03,Aichi,61,46,41.405678
2019.04.04,Aichi,21,46,14.254413
2019.04.05,Aichi,0,46,0
2019.04.06,Aichi,40,46,27.151262
2019.04.07,Aichi,0,23,0
2019.04.08,Aichi,0,23,0
2019.04.09,Aichi,0,23,0
2019.04.10,Aichi,42,23,36.304211
2019.04.11,Aichi,0,23,0
2019.04.12,Aichi,22,23,19.016491
2019.04.13,Aichi,0,23,0
2019.04.14,Aichi,0,40,0
2019.04.15,Aichi,0,40,0
2019.04.16,Aichi,43,40,32.575012
2019.04.17,Aichi,21,40,15.908728
2019.04.18,Aichi,0,40,0
2019.04.19,Aichi,43,40,32.575012
2019.04.20,Aichi,20,40,15.151168
2019.04.21,Aichi,0,35,0
2019.04.22,Aichi,21,35,14.142857
2019.04.23,Aichi,42,35,28.285713
2019.04.24,Aichi,0,35,0
2019.04.25,Aichi,41,35,27.612242
2019.04.26,Aichi,21,35,14.142857
2019.04.27,Aichi,0,35,0
2019.04.28,Aichi,0,17,0
2019.04.29,Aichi,20,17,13.19007
2019.04.30,Aichi,0,17,0
2019.05.01,Aichi,0,17,0
2019.05.02,Aichi,21,17,13.849573
2019.05.03,Aichi,21,17,13.849573
2019.05.04,Aichi,0,17,0
2019.05.05,Aichi,20,40,18.864689
2019.05.06,Aichi,20,40,18.864689
2019.05.07,Aichi,0,40,0
2019.05.08,Aichi,0,40,0
2019.05.09,Aichi,0,40,0
2019.05.10,Aichi,62,40,58.480534
2019.05.11,Aichi,0,40,0
2019.05.12,Aichi,19,51,19.261858
2019.05.13,Aichi,20,51,20.27564
2019.05.14,Aichi,0,51,0
2019.05.15,Aichi,21,51,21.289423
2019.05.16,Aichi,41,51,41.565063
2019.05.17,Aichi,20,51,20.27564
2019.05.18,Aichi,0,51,0
2019.05.19,Aichi,39,45,34.886028
2019.05.20,Aichi,0,45,0
2019.05.21,Aichi,0,45,0
2019.05.22,Aichi,20,45,17.890272
2019.05.23,Aichi,20,45,17.890272
2019.05.24,Aichi,42,45,37.569572
2019.05.25,Aichi,0,45,0
2019.05.26,Aichi,19,33,10.772075
2019.05.27,Aichi,20,33,11.339025
2019.05.28,Aichi,0,33,0
2019.05.29,Aichi,61,33,34.584026
2019.05.30,Aichi,0,33,0
2019.05.31,Aichi,20,33,11.339025
2019.06.01,Aichi,20,33,11.339025
2019.06.02,Aichi,0,22,0
2019.06.03,Aichi,0,22,0
2019.06.04,Aichi,20,22,13.396317
2019.06.05,Aichi,40,22,26.792635
2019.06.06,Aichi,0,22,0
2019.06.07,Aichi,0,22,0
2019.06.08,Aichi,19,22,12.726501
2019.06.09,Aichi,0,60,0
2019.06.10,Aichi,0,60,0
2019.06.11,Aichi,39,60,31.798189
2019.06.12,Aichi,0,60,0
2019.06.13,Aichi,100,60,81.533821
2019.06.14,Aichi,20,60,16.306763
2019.06.15,Aichi,18,60,14.676087
2019.06.16,Aichi,0,33,0
2019.06.17,Aichi,20,33,19.843294
2019.06.18,Aichi,0,33,0
2019.06.19,Aichi,20,33,19.843294
2019.06.20,Aichi,20,33,19.843294
2019.06.21,Aichi,20,33,19.843294
2019.06.22,Aichi,0,33,0
2019.06.23,Aichi,0,43,0
2019.06.24,Aichi,19,43,12.596714
2019.06.25,Aichi,20,43,13.259699
2019.06.26,Aichi,78,43,51.71283
2019.06.27,Aichi,0,43,0
2019.06.28,Aichi,39,43,25.856415
2019.06.29,Aichi,0,43,0
2019.06.30,Aichi,18,43,13.893
2019.07.01,Aichi,19,43,14.664833
2019.07.02,Aichi,0,43,0
2019.07.03,Aichi,19,43,14.664833
2019.07.04,Aichi,19,43,14.664833
2019.07.05,Aichi,59,43,45.538166
2019.07.06,Aichi,0,43,0
2019.07.07,Aichi,23,44,12.947398
2019.07.08,Aichi,47,44,26.457726
2019.07.09,Aichi,0,44,0
2019.07.10,Aichi,24,44,13.510326
2019.07.11,Aichi,47,44,26.457726
2019.07.12,Aichi,24,44,13.510326
2019.07.13,Aichi,23,44,12.947398
2019.07.14,Aichi,22,16,12.27025
2019.07.15,Aichi,0,16,0
2019.07.16,Aichi,0,16,0
2019.07.17,Aichi,0,16,0
2019.07.18,Aichi,0,16,0
2019.07.19,Aichi,24,16,13.385728
2019.07.20,Aichi,23,16,12.82799
2019.07.21,Aichi,46,43,25.578386
2019.07.22,Aichi,47,43,26.134441
2019.07.23,Aichi,0,43,0
2019.07.24,Aichi,0,43,0
2019.07.25,Aichi,25,43,13.901298
2019.07.26,Aichi,24,43,13.345246
2019.07.27,Aichi,44,43,24.466284
2019.07.28,Aichi,0,28,0
2019.07.29,Aichi,24,28,13.140866
2019.07.30,Aichi,0,28,0
2019.07.31,Aichi,24,28,13.140866
2019.08.01,Aichi,0,28,0
2019.08.02,Aichi,50,28,27.376804
2019.08.03,Aichi,25,28,13.688402
2019.08.04,Aichi,48,22,26.457726
2019.08.05,Aichi,48,22,26.457726
2019.08.06,Aichi,0,22,0
2019.08.07,Aichi,0,22,0
2019.08.08,Aichi,0,22,0
2019.08.09,Aichi,0,22,0
2019.08.10,Aichi,0,22,0
2019.08.11,Aichi,49,42,24.029125
2019.08.12,Aichi,0,42,0
2019.08.13,Aichi,47,42,23.048344
2019.08.14,Aichi,64,42,31.384981
2019.08.15,Aichi,0,42,0
2019.08.16,Aichi,0,42,0
2019.08.17,Aichi,46,42,22.557955
2019.08.18,Aichi,23,53,12.637918
2019.08.19,Aichi,23,53,12.637918
2019.08.20,Aichi,46,53,25.275835
2019.08.21,Aichi,47,53,25.825312
2019.08.22,Aichi,23,53,12.637918
2019.08.23,Aichi,46,53,25.275835
2019.08.24,Aichi,24,53,13.187393
2019.08.25,Aichi,0,37,0
2019.08.26,Aichi,0,37,0
2019.08.27,Aichi,23,37,12.954846
2019.08.28,Aichi,0,37,0
2019.08.29,Aichi,23,37,12.954846
2019.08.30,Aichi,44,37,24.783186
2019.08.31,Aichi,68,37,38.301289
2019.09.01,Aichi,45,38,25.232965
2019.09.02,Aichi,0,38,0
2019.09.03,Aichi,24,38,13.457582
2019.09.04,Aichi,47,38,26.354431
2019.09.05,Aichi,0,38,0
2019.09.06,Aichi,47,38,26.354431
2019.09.07,Aichi,0,38,0
2019.09.08,Aichi,22,32,10.324966
2019.09.09,Aichi,0,32,0
2019.09.10,Aichi,24,32,11.263599
2019.09.11,Aichi,47,32,22.057882
2019.09.12,Aichi,23,32,10.794283
2019.09.13,Aichi,24,32,11.263599
2019.09.14,Aichi,24,32,11.263599
2019.09.15,Aichi,92,33,52.534767
2019.09.16,Aichi,23,33,13.133692
2019.09.17,Aichi,0,33,0
2019.09.18,Aichi,0,33,0
2019.09.19,Aichi,0,33,0
2019.09.20,Aichi,24,33,13.704721
2019.09.21,Aichi,0,33,0
2019.09.22,Aichi,43,57,21.282536
2019.09.23,Aichi,22,57,10.888739
2019.09.24,Aichi,47,57,23.262304
2019.09.25,Aichi,48,57,23.757248
2019.09.26,Aichi,48,57,23.757248
2019.09.27,Aichi,24,57,11.878624
2019.09.28,Aichi,45,57,22.272419
2019.09.29,Aichi,0,32,0
2019.09.30,Aichi,0,32,0
2019.10.01,Aichi,47,32,25.655975
2019.10.02,Aichi,23,32,12.555053
2019.10.03,Aichi,71,32,38.756901
2019.10.04,Aichi,0,32,0
2019.10.05,Aichi,0,32,0
2019.10.06,Aichi,0,30,0
2019.10.07,Aichi,68,30,35.300037
2019.10.08,Aichi,47,30,24.398558
2019.10.09,Aichi,24,30,12.458837
2019.10.10,Aichi,0,30,0
2019.10.11,Aichi,0,30,0
2019.10.12,Aichi,0,30,0
2019.10.13,Aichi,0,21,0
2019.10.14,Aichi,0,21,0
2019.10.15,Aichi,24,21,12.627551
2019.10.16,Aichi,25,21,13.153699
2019.10.17,Aichi,0,21,0
2019.10.18,Aichi,24,21,12.627551
2019.10.19,Aichi,23,21,12.101403
2019.10.20,Aichi,0,43,0
2019.10.21,Aichi,68,43,43.955902
2019.10.22,Aichi,44,43,28.442053
2019.10.23,Aichi,24,43,15.513847
2019.10.24,Aichi,24,43,15.513847
