date,raw_daily,raw_weekly
2017-03-30,67.0,55.0
2017-03-31,68.0,55.0
2017-04-01,62.0,55.0
2017-04-02,63.0,55.0
2017-04-03,63.0,55.0
2017-04-04,66.0,55.0
2017-04-05,70.0,55.0
2017-04-06,71.0,55.0
2017-04-07,69.0,55.0
2017-04-08,57.0,55.0
2017-04-09,60.0,64.0
2017-04-10,76.0,64.0
2017-04-11,65.0,64.0
2017-04-12,60.0,64.0
2017-04-13,79.0,64.0
2017-04-14,99.0,64.0
2017-04-15,89.0,64.0
2017-04-16,69.0,60.0
2017-04-17,67.0,60.0
2017-04-18,62.0,60.0
2017-04-19,76.0,60.0
2017-04-20,85.0,60.0
2017-04-21,74.0,60.0
2017-04-22,72.0,60.0
2017-04-23,86.0,63.0
2017-04-24,80.0,63.0
2017-04-25,73.0,63.0
2017-04-26,75.0,63.0
2017-04-27,71.0,63.0
2017-04-28,70.0,63.0
2017-04-29,71.0,63.0
2017-04-30,78.0,62.0
2017-05-01,79.0,62.0
2017-05-02,80.0,62.0
2017-05-03,68.0,62.0
2017-05-04,67.0,62.0
2017-05-05,65.0,62.0
2017-05-06,76.0,62.0
2017-05-07,72.0,61.0
2017-05-08,95.0,61.0
2017-05-09,88.0,61.0
2017-05-10,71.0,61.0
2017-05-11,72.0,61.0
2017-05-12,61.0,61.0
2017-05-13,50.0,61.0
2017-05-14,58.0,58.0
2017-05-15,66.0,58.0
2017-05-16,74.0,58.0
2017-05-17,75.0,58.0
2017-05-18,68.0,58.0
2017-05-19,69.0,58.0
2017-05-20,80.0,58.0
2017-05-21,83.0,55.0
2017-05-22,78.0,55.0
2017-05-23,64.0,55.0
2017-05-24,64.0,55.0
2017-05-25,62.0,55.0
2017-05-26,50.0,55.0
2017-05-27,64.0,55.0
2017-05-28,69.0,50.0
2017-05-29,61.0,50.0
2017-05-30,55.0,50.0
2017-05-31,57.0,50.0
2017-06-01,51.0,50.0
2017-06-02,51.0,50.0
2017-06-03,64.0,50.0
2017-06-04,76.0,51.0
2017-06-05,72.0,51.0
2017-06-06,59.0,51.0
2017-06-07,55.0,51.0
2017-06-08,47.0,51.0
2017-06-09,56.0,51.0
2017-06-10,51.0,51.0
2017-06-11,54.0,48.0
2017-06-12,59.0,48.0
2017-06-13,61.0,48.0
2017-06-14,63.0,48.0
2017-06-15,51.0,48.0
2017-06-16,54.0,48.0
2017-06-17,58.0,48.0
2017-06-18,56.0,41.0
2017-06-19,55.0,41.0
2017-06-20,51.0,41.0
2017-06-21,48.0,41.0
2017-06-22,44.0,41.0
2017-06-23,48.0,41.0
2017-06-24,51.0,41.0
2017-06-25,46.0,37.0
2017-06-26,44.0,37.0
2017-06-27,53.0,37.0
2017-06-28,46.0,37.0
2017-06-29,43.0,37.0
2017-06-30,41.0,37.0
2017-07-01,37.0,37.0
2017-07-02,45.0,36.0
2017-07-03,39.0,36.0
2017-07-04,40.0,36.0
2017-07-05,40.0,36.0
2017-07-06,40.0,36.0
2017-07-07,45.0,36.0
2017-07-08,37.0,36.0
2017-07-09,44.0,38.0
2017-07-10,45.0,38.0
2017-07-11,38.0,38.0
2017-07-12,42.0,38.0
2017-07-13,41.0,38.0
2017-07-14,41.0,38.0
2017-07-15,46.0,38.0
2017-07-16,39.0,37.0
2017-07-17,44.0,37.0
2017-07-18,41.0,37.0
2017-07-19,48.0,37.0
2017-07-20,39.0,37.0
2017-07-21,40.0,37.0
2017-07-22,42.0,37.0
2017-07-23,40.0,38.0
2017-07-24,38.0,38.0
2017-07-25,43.0,38.0
2017-07-26,46.0,38.0
2017-07-27,44.0,38.0
2017-07-28,42.0,38.0
2017-07-29,45.0,38.0
2017-07-30,48.0,36.0
2017-07-31,37.0,36.0
2017-08-01,38.0,36.0
2017-08-02,38.0,36.0
2017-08-03,43.0,36.0
2017-08-04,40.0,36.0
2017-08-05,41.0,36.0
2017-08-06,38.0,36.0
2017-08-07,39.0,36.0
2017-08-08,47.0,36.0
2017-08-09,37.0,36.0
2017-08-10,37.0,36.0
2017-08-11,41.0,36.0
2017-08-12,44.0,36.0
2017-08-13,43.0,39.0
2017-08-14,43.0,39.0
2017-08-15,41.0,39.0
2017-08-16,42.0,39.0
2017-08-17,40.0,39.0
2017-08-18,45.0,39.0
2017-08-19,48.0,39.0
2017-08-20,43.0,37.0
2017-08-21,44.0,37.0
2017-08-22,47.0,37.0
2017-08-23,47.0,37.0
2017-08-24,43.0,37.0
2017-08-25,39.0,37.0
2017-08-26,37.0,37.0
2017-08-27,53.0,42.0
2017-08-28,47.0,42.0
2017-08-29,43.0,42.0
2017-08-30,45.0,42.0
