date,prefecture,raw_daily,raw_weekly,sleepingdrug2_harmonized_daily
2016.07.07,Nara,0,24,0
2016.07.08,Nara,0,24,0
2016.07.09,Nara,0,24,0
2016.07.10,Nara,87,24,29.268293
2016.07.11,Nara,0,24,0
2016.07.12,Nara,0,24,0
2016.07.13,Nara,0,24,0
2016.07.14,Nara,0,24,0
2016.07.15,Nara,0,24,0
2016.07.16,Nara,0,24,0
2016.07.17,Nara,0,0,0
2016.07.18,Nara,0,0,0
2016.07.19,Nara,0,0,0
2016.07.20,Nara,0,0,0
2016.07.21,Nara,0,0,0
2016.07.22,Nara,0,0,0
2016.07.23,Nara,0,0,0
2016.07.24,Nara,0,0,0
2016.07.25,Nara,0,0,0
2016.07.26,Nara,0,0,0
2016.07.27,Nara,0,0,0
2016.07.28,Nara,0,0,0
2016.07.29,Nara,0,0,0
2016.07.30,Nara,0,0,0
2016.07.31,Nara,0,0,0
2016.08.01,Nara,0,0,0
2016.08.02,Nara,0,0,0
2016.08.03,Nara,0,0,0
2016.08.04,Nara,0,0,0
2016.08.05,Nara,0,0,0
2016.08.06,Nara,0,0,0
2016.08.07,Nara,0,0,0
2016.08.08,Nara,0,0,0
2016.08.09,Nara,0,0,0
2016.08.10,Nara,0,0,0
2016.08.11,Nara,0,0,0
2016.08.12,Nara,0,0,0
2016.08.13,Nara,0,0,0
2016.08.14,Nara,91,74,43.681889
2016.08.15,Nara,0,74,0
2016.08.16,Nara,0,74,0
2016.08.17,Nara,97,74,46.562016
2016.08.18,Nara,0,74,0
2016.08.19,Nara,0,74,0
2016.08.20,Nara,0,74,0
2016.08.21,Nara,0,24,0
2016.08.22,Nara,0,24,0
2016.08.23,Nara,98,24,29.268293
2016.08.24,Nara,0,24,0
2016.08.25,Nara,0,24,0
2016.08.26,Nara,0,24,0
2016.08.27,Nara,0,24,0
2016.08.28,Nara,0,0,0
2016.08.29,Nara,0,0,0
2016.08.30,Nara,0,0,0
2016.08.31,Nara,0,0,0
2016.09.01,Nara,0,0,0
2016.09.02,Nara,0,0,0
2016.09.03,Nara,0,0,0
2016.09.04,Nara,0,23,0
2016.09.05,Nara,0,23,0
2016.09.06,Nara,0,23,0
2016.09.07,Nara,0,23,0
2016.09.08,Nara,0,23,0
2016.09.09,Nara,0,23,0
2016.09.10,Nara,0,23,0
2016.09.11,Nara,0,23,0
2016.09.12,Nara,0,23,0
2016.09.13,Nara,0,23,0
2016.09.14,Nara,0,23,0
2016.09.15,Nara,0,23,0
2016.09.16,Nara,0,23,0
2016.09.17,Nara,0,23,0
2016.09.18,Nara,0,21,0
2016.09.19,Nara,0,21,0
2016.09.20,Nara,0,21,0
2016.09.21,Nara,0,21,0
2016.09.22,Nara,0,21,0
2016.09.23,Nara,0,21,0
2016.09.24,Nara,0,21,0
2016.09.25,Nara,0,23,0
2016.09.26,Nara,0,23,0
2016.09.27,Nara,94,23,28.04878
2016.09.28,Nara,0,23,0
2016.09.29,Nara,0,23,0
2016.09.30,Nara,0,23,0
2016.10.01,Nara,0,23,0
2016.10.02,Nara,0,23,0
2016.10.03,Nara,0,23,0
2016.10.04,Nara,0,23,0
2016.10.05,Nara,0,23,0
2016.10.06,Nara,96,23,28.04878
2016.10.07,Nara,0,23,0
2016.10.08,Nara,0,23,0
2016.10.09,Nara,0,48,0
2016.10.10,Nara,86,48,27.660145
2016.10.11,Nara,0,48,0
2016.10.12,Nara,96,48,30.876442
2016.10.13,Nara,0,48,0
2016.10.14,Nara,0,48,0
2016.10.15,Nara,0,48,0
2016.10.16,Nara,0,24,0
2016.10.17,Nara,0,24,0
2016.10.18,Nara,0,24,0
2016.10.19,Nara,0,24,0
2016.10.20,Nara,91,24,29.268293
2016.10.21,Nara,0,24,0
2016.10.22,Nara,0,24,0
2016.10.23,Nara,0,0,0
2016.10.24,Nara,0,0,0
2016.10.25,Nara,0,0,0
2016.10.26,Nara,0,0,0
2016.10.27,Nara,0,0,0
2016.10.28,Nara,0,0,0
2016.10.29,Nara,0,0,0
2016.10.30,Nara,0,0,0
2016.10.31,Nara,0,0,0
2016.11.01,Nara,0,0,0
2016.11.02,Nara,0,0,0
2016.11.03,Nara,0,0,0
2016.11.04,Nara,0,0,0
2016.11.05,Nara,0,0,0
2016.11.06,Nara,0,0,0
2016.11.07,Nara,0,0,0
2016.11.08,Nara,0,0,0
2016.11.09,Nara,0,0,0
2016.11.10,Nara,0,0,0
2016.11.11,Nara,0,0,0
2016.11.12,Nara,0,0,0
2016.11.13,Nara,0,49,0
2016.11.14,Nara,0,49,0
2016.11.15,Nara,0,49,0
2016.11.16,Nara,100,49,32.476139
2016.11.17,Nara,0,49,0
2016.11.18,Nara,0,49,0
2016.11.19,Nara,84,49,27.279955
2016.11.20,Nara,0,0,0
2016.11.21,Nara,0,0,0
2016.11.22,Nara,0,0,0
2016.11.23,Nara,0,0,0
2016.11.24,Nara,0,0,0
2016.11.25,Nara,0,0,0
2016.11.26,Nara,0,0,0
2016.11.27,Nara,0,23,0
2016.11.28,Nara,0,23,0
2016.11.29,Nara,0,23,0
2016.11.30,Nara,95,23,28.04878
2016.12.01,Nara,0,23,0
2016.12.02,Nara,0,23,0
2016.12.03,Nara,0,23,0
2016.12.04,Nara,0,0,0
2016.12.05,Nara,0,0,0
2016.12.06,Nara,0,0,0
2016.12.07,Nara,0,0,0
2016.12.08,Nara,0,0,0
2016.12.09,Nara,0,0,0
2016.12.10,Nara,0,0,0
2016.12.11,Nara,0,0,0
2016.12.12,Nara,0,0,0
2016.12.13,Nara,0,0,0
2016.12.14,Nara,0,0,0
2016.12.15,Nara,0,0,0
2016.12.16,Nara,0,0,0
2016.12.17,Nara,0,0,0
2016.12.18,Nara,0,22,0
2016.12.19,Nara,0,22,0
2016.12.20,Nara,89,22,26.829268
2016.12.21,Nara,0,22,0
2016.12.22,Nara,0,22,0
2016.12.23,Nara,0,22,0
2016.12.24,Nara,0,22,0
2016.12.25,Nara,0,22,0
2016.12.26,Nara,0,22,0
2016.12.27,Nara,0,22,0
2016.12.28,Nara,0,22,0
2016.12.29,Nara,0,22,0
2016.12.30,Nara,0,22,0
2016.12.31,Nara,0,22,0
2017.01.01,Nara,93,20,24.390244
2017.01.02,Nara,0,20,0
2017.01.03,Nara,0,20,0
2017.01.04,Nara,0,20,0
2017.01.05,Nara,0,20,0
2017.01.06,Nara,0,20,0
2017.01.07,Nara,0,20,0
2017.01.08,Nara,0,0,0
2017.01.09,Nara,0,0,0
2017.01.10,Nara,0,0,0
2017.01.11,Nara,0,0,0
2017.01.12,Nara,0,0,0
2017.01.13,Nara,0,0,0
2017.01.14,Nara,0,0,0
2017.01.15,Nara,0,0,0
2017.01.16,Nara,0,0,0
2017.01.17,Nara,0,0,0
2017.01.18,Nara,0,0,0
2017.01.19,Nara,0,0,0
2017.01.20,Nara,0,0,0
2017.01.21,Nara,0,0,0
2017.01.22,Nara,0,0,0
2017.01.23,Nara,0,0,0
2017.01.24,Nara,0,0,0
2017.01.25,Nara,0,0,0
2017.01.26,Nara,0,0,0
2017.01.27,Nara,0,0,0
2017.01.28,Nara,0,0,0
2017.01.29,Nara,0,41,0
2017.01.30,Nara,0,41,0
2017.01.31,Nara,0,41,0
2017.02.01,Nara,0,41,0
2017.02.02,Nara,0,41,0
2017.02.03,Nara,0,41,0
2017.02.04,Nara,86,41,50
2017.02.05,Nara,0,41,0
2017.02.06,Nara,0,41,0
2017.02.07,Nara,0,41,0
2017.02.08,Nara,0,41,0
2017.02.09,Nara,0,41,0
2017.02.10,Nara,0,41,0
2017.02.11,Nara,0,41,0
2017.02.12,Nara,0,0,0
2017.02.13,Nara,0,0,0
2017.02.14,Nara,0,0,0
2017.02.15,Nara,0,0,0
2017.02.16,Nara,0,0,0
2017.02.17,Nara,0,0,0
2017.02.18,Nara,0,0,0
2017.02.19,Nara,0,63,0
2017.02.20,Nara,0,63,0
2017.02.21,Nara,0,63,0
2017.02.22,Nara,93,63,76.829277
2017.02.23,Nara,0,63,0
2017.02.24,Nara,0,63,0
2017.02.25,Nara,0,63,0
2017.02.26,Nara,0,0,0
2017.02.27,Nara,0,0,0
2017.02.28,Nara,0,0,0
2017.03.01,Nara,0,0,0
2017.03.02,Nara,0,0,0
2017.03.03,Nara,0,0,0
2017.03.04,Nara,0,0,0
2017.03.05,Nara,0,0,0
2017.03.06,Nara,0,0,0
2017.03.07,Nara,0,0,0
2017.03.08,Nara,0,0,0
2017.03.09,Nara,0,0,0
2017.03.10,Nara,0,0,0
2017.03.11,Nara,0,0,0
2017.03.12,Nara,0,0,0
2017.03.13,Nara,0,0,0
2017.03.14,Nara,0,0,0
2017.03.15,Nara,0,0,0
2017.03.16,Nara,0,0,0
2017.03.17,Nara,0,0,0
2017.03.18,Nara,0,0,0
2017.03.19,Nara,0,0,0
2017.03.20,Nara,0,0,0
2017.03.21,Nara,0,0,0
2017.03.22,Nara,0,0,0
2017.03.23,Nara,0,0,0
2017.03.24,Nara,0,0,0
2017.03.25,Nara,0,0,0
2017.03.26,Nara,0,20,0
2017.03.27,Nara,0,20,0
2017.03.28,Nara,0,20,0
2017.03.29,Nara,0,20,0
2017.03.30,Nara,0,20,0
2017.03.31,Nara,0,20,0
2017.04.01,Nara,83,20,24.390244
2017.04.02,Nara,0,20,0
2017.04.03,Nara,0,20,0
2017.04.04,Nara,0,20,0
2017.04.05,Nara,0,20,0
2017.04.06,Nara,0,20,0
2017.04.07,Nara,0,20,0
2017.04.08,Nara,85,20,24.390242
2017.04.09,Nara,0,42,0
2017.04.10,Nara,0,42,0
2017.04.11,Nara,0,42,0
2017.04.12,Nara,0,42,0
2017.04.13,Nara,0,42,0
2017.04.14,Nara,0,42,0
2017.04.15,Nara,87,42,51.219513
2017.04.16,Nara,0,21,0
2017.04.17,Nara,0,21,0
2017.04.18,Nara,100,21,25.609756
2017.04.19,Nara,0,21,0
2017.04.20,Nara,0,21,0
2017.04.21,Nara,0,21,0
2017.04.22,Nara,0,21,0
2017.04.23,Nara,0,21,0
2017.04.24,Nara,0,21,0
2017.04.25,Nara,0,21,0
2017.04.26,Nara,0,21,0
2017.04.27,Nara,0,21,0
2017.04.28,Nara,0,21,0
2017.04.29,Nara,0,21,0
2017.04.30,Nara,0,38,0
2017.05.01,Nara,0,38,0
2017.05.02,Nara,0,38,0
2017.05.03,Nara,0,38,0
2017.05.04,Nara,84,38,46.341465
2017.05.05,Nara,0,38,0
2017.05.06,Nara,0,38,0
2017.05.07,Nara,0,20,0
2017.05.08,Nara,0,20,0
2017.05.09,Nara,0,20,0
2017.05.10,Nara,0,20,0
2017.05.11,Nara,0,20,0
2017.05.12,Nara,0,20,0
2017.05.13,Nara,0,20,0
2017.05.14,Nara,0,22,0
2017.05.15,Nara,0,22,0
2017.05.16,Nara,0,22,0
2017.05.17,Nara,0,22,0
2017.05.18,Nara,0,22,0
2017.05.19,Nara,0,22,0
2017.05.20,Nara,0,22,0
2017.05.21,Nara,0,0,0
2017.05.22,Nara,0,0,0
2017.05.23,Nara,0,0,0
2017.05.24,Nara,0,0,0
2017.05.25,Nara,0,0,0
2017.05.26,Nara,0,0,0
2017.05.27,Nara,0,0,0
2017.05.28,Nara,0,0,0
2017.05.29,Nara,0,0,0
2017.05.30,Nara,0,0,0
2017.05.31,Nara,0,0,0
2017.06.01,Nara,0,0,0
2017.06.02,Nara,0,0,0
2017.06.03,Nara,0,0,0
2017.06.04,Nara,0,22,0
2017.06.05,Nara,0,22,0
2017.06.06,Nara,0,22,0
2017.06.07,Nara,0,22,0
2017.06.08,Nara,0,22,0
2017.06.09,Nara,0,22,0
2017.06.10,Nara,0,22,0
2017.06.11,Nara,0,43,0
2017.06.12,Nara,0,43,0
2017.06.13,Nara,0,43,0
2017.06.14,Nara,0,43,0
2017.06.15,Nara,0,43,0
2017.06.16,Nara,0,43,0
2017.06.17,Nara,0,43,0
2017.06.18,Nara,0,100,0
2017.06.19,Nara,99,100,63.210316
2017.06.20,Nara,0,100,0
2017.06.21,Nara,0,100,0
2017.06.22,Nara,92,100,58.740898
2017.06.23,Nara,0,100,0
2017.06.24,Nara,0,100,0
2017.06.25,Nara,0,82,0
2017.06.26,Nara,0,82,0
2017.06.27,Nara,97,82,100
2017.06.28,Nara,0,82,0
2017.06.29,Nara,0,82,0
2017.06.30,Nara,0,82,0
2017.07.01,Nara,0,82,0
2017.07.02,Nara,0,0,0
2017.07.03,Nara,0,0,0
2017.07.04,Nara,0,0,0
2017.07.05,Nara,0,0,0
2017.07.06,Nara,0,0,0
2017.07.07,Nara,0,0,0
2017.07.08,Nara,0,0,0
2017.07.09,Nara,0,20,0
2017.07.10,Nara,0,20,0
2017.07.11,Nara,0,20,0
2017.07.12,Nara,0,20,0
2017.07.13,Nara,0,20,0
2017.07.14,Nara,0,20,0
2017.07.15,Nara,0,20,0
2017.07.16,Nara,0,21,0
2017.07.17,Nara,0,21,0
2017.07.18,Nara,0,21,0
2017.07.19,Nara,0,21,0
2017.07.20,Nara,51,21,25.609756
2017.07.21,Nara,0,21,0
2017.07.22,Nara,0,21,0
2017.07.23,Nara,0,60,0
2017.07.24,Nara,0,60,0
2017.07.25,Nara,98,60,73.170731
2017.07.26,Nara,0,60,0
2017.07.27,Nara,0,60,0
2017.07.28,Nara,0,60,0
2017.07.29,Nara,0,60,0
2017.07.30,Nara,0,80,0
2017.07.31,Nara,49,80,33.197834
2017.08.01,Nara,48,80,32.520325
2017.08.02,Nara,0,80,0
2017.08.03,Nara,0,80,0
2017.08.04,Nara,0,80,0
2017.08.05,Nara,47,80,31.842817
2017.08.06,Nara,0,0,0
2017.08.07,Nara,0,0,0
2017.08.08,Nara,0,0,0
2017.08.09,Nara,0,0,0
2017.08.10,Nara,0,0,0
2017.08.11,Nara,0,0,0
2017.08.12,Nara,0,0,0
2017.08.13,Nara,0,19,0
2017.08.14,Nara,0,19,0
2017.08.15,Nara,0,19,0
2017.08.16,Nara,0,19,0
2017.08.17,Nara,0,19,0
2017.08.18,Nara,0,19,0
2017.08.19,Nara,45,19,23.170732
2017.08.20,Nara,0,20,0
2017.08.21,Nara,0,20,0
2017.08.22,Nara,0,20,0
2017.08.23,Nara,0,20,0
2017.08.24,Nara,0,20,0
2017.08.25,Nara,0,20,0
2017.08.26,Nara,0,20,0
2017.08.27,Nara,0,41,0
2017.08.28,Nara,0,41,0
2017.08.29,Nara,49,41,25
2017.08.30,Nara,49,41,25
2017.08.31,Nara,0,41,0
2017.09.01,Nara,0,41,0
2017.09.02,Nara,0,41,0
2017.09.03,Nara,0,21,0
2017.09.04,Nara,51,21,25.609756
2017.09.05,Nara,0,21,0
2017.09.06,Nara,0,21,0
2017.09.07,Nara,0,21,0
2017.09.08,Nara,0,21,0
2017.09.09,Nara,0,21,0
2017.09.10,Nara,45,59,36.379829
2017.09.11,Nara,0,59,0
2017.09.12,Nara,44,59,35.571388
2017.09.13,Nara,0,59,0
2017.09.14,Nara,0,59,0
2017.09.15,Nara,0,59,0
2017.09.16,Nara,0,59,0
2017.09.17,Nara,0,20,0
2017.09.18,Nara,0,20,0
2017.09.19,Nara,0,20,0
2017.09.20,Nara,0,20,0
2017.09.21,Nara,0,20,0
2017.09.22,Nara,0,20,0
2017.09.23,Nara,0,20,0
2017.09.24,Nara,0,0,0
2017.09.25,Nara,0,0,0
2017.09.26,Nara,0,0,0
2017.09.27,Nara,0,0,0
2017.09.28,Nara,0,0,0
2017.09.29,Nara,0,0,0
2017.09.30,Nara,0,0,0
2017.10.01,Nara,0,21,0
2017.10.02,Nara,0,21,0
2017.10.03,Nara,50,21,25.609756
2017.10.04,Nara,0,21,0
2017.10.05,Nara,0,21,0
2017.10.06,Nara,0,21,0
2017.10.07,Nara,0,21,0
2017.10.08,Nara,0,20,0
2017.10.09,Nara,0,20,0
2017.10.10,Nara,0,20,0
2017.10.11,Nara,0,20,0
2017.10.12,Nara,0,20,0
2017.10.13,Nara,0,20,0
2017.10.14,Nara,44,20,24.390244
2017.10.15,Nara,0,20,0
2017.10.16,Nara,0,20,0
2017.10.17,Nara,0,20,0
2017.10.18,Nara,0,20,0
2017.10.19,Nara,0,20,0
2017.10.20,Nara,0,20,0
2017.10.21,Nara,43,20,24.390244
2017.10.22,Nara,0,19,0
2017.10.23,Nara,0,19,0
2017.10.24,Nara,0,19,0
2017.10.25,Nara,0,19,0
2017.10.26,Nara,51,19,23.170732
2017.10.27,Nara,0,19,0
2017.10.28,Nara,0,19,0
2017.10.29,Nara,0,20,0
2017.10.30,Nara,0,20,0
2017.10.31,Nara,0,20,0
2017.11.01,Nara,0,20,0
2017.11.02,Nara,0,20,0
2017.11.03,Nara,0,20,0
2017.11.04,Nara,44,20,24.390244
2017.11.05,Nara,0,0,0
2017.11.06,Nara,0,0,0
2017.11.07,Nara,0,0,0
2017.11.08,Nara,0,0,0
2017.11.09,Nara,0,0,0
2017.11.10,Nara,0,0,0
2017.11.11,Nara,0,0,0
2017.11.12,Nara,0,0,0
2017.11.13,Nara,0,0,0
2017.11.14,Nara,0,0,0
2017.11.15,Nara,0,0,0
2017.11.16,Nara,0,0,0
2017.11.17,Nara,0,0,0
2017.11.18,Nara,0,0,0
2017.11.19,Nara,44,20,24.390244
2017.11.20,Nara,0,20,0
2017.11.21,Nara,0,20,0
2017.11.22,Nara,0,20,0
2017.11.23,Nara,0,20,0
2017.11.24,Nara,0,20,0
2017.11.25,Nara,0,20,0
2017.11.26,Nara,0,61,0
2017.11.27,Nara,0,61,0
2017.11.28,Nara,100,61,51.303623
2017.11.29,Nara,0,61,0
2017.11.30,Nara,0,61,0
2017.12.01,Nara,0,61,0
2017.12.02,Nara,45,61,23.08663
2017.12.03,Nara,0,21,0
2017.12.04,Nara,0,21,0
2017.12.05,Nara,0,21,0
2017.12.06,Nara,49,21,25.609756
2017.12.07,Nara,0,21,0
2017.12.08,Nara,0,21,0
2017.12.09,Nara,0,21,0
2017.12.10,Nara,0,0,0
2017.12.11,Nara,0,0,0
2017.12.12,Nara,0,0,0
2017.12.13,Nara,0,0,0
2017.12.14,Nara,0,0,0
2017.12.15,Nara,0,0,0
2017.12.16,Nara,0,0,0
2017.12.17,Nara,0,21,0
2017.12.18,Nara,0,21,0
2017.12.19,Nara,0,21,0
2017.12.20,Nara,0,21,0
2017.12.21,Nara,49,21,25.609756
2017.12.22,Nara,0,21,0
2017.12.23,Nara,0,21,0
2017.12.24,Nara,0,20,0
2017.12.25,Nara,0,20,0
2017.12.26,Nara,0,20,0
2017.12.27,Nara,0,20,0
2017.12.28,Nara,0,20,0
2017.12.29,Nara,46,20,24.390244
2017.12.30,Nara,0,20,0
2017.12.31,Nara,91,35,20.770838
2018.01.01,Nara,0,35,0
2018.01.02,Nara,0,35,0
2018.01.03,Nara,0,35,0
2018.01.04,Nara,0,35,0
2018.01.05,Nara,96,35,21.912092
2018.01.06,Nara,0,35,0
2018.01.07,Nara,0,56,0
2018.01.08,Nara,0,56,0
2018.01.09,Nara,0,56,0
2018.01.10,Nara,0,56,0
2018.01.11,Nara,0,56,0
2018.01.12,Nara,0,56,0
2018.01.13,Nara,0,56,0
2018.01.14,Nara,0,0,0
2018.01.15,Nara,0,0,0
2018.01.16,Nara,0,0,0
2018.01.17,Nara,0,0,0
2018.01.18,Nara,0,0,0
2018.01.19,Nara,0,0,0
2018.01.20,Nara,0,0,0
2018.01.21,Nara,91,57,69.512192
2018.01.22,Nara,0,57,0
2018.01.23,Nara,0,57,0
2018.01.24,Nara,0,57,0
2018.01.25,Nara,0,57,0
2018.01.26,Nara,0,57,0
2018.01.27,Nara,0,57,0
2018.01.28,Nara,0,38,0
2018.01.29,Nara,0,38,0
2018.01.30,Nara,0,38,0
2018.01.31,Nara,0,38,0
2018.02.01,Nara,0,38,0
2018.02.02,Nara,0,38,0
2018.02.03,Nara,0,38,0
2018.02.04,Nara,0,0,0
2018.02.05,Nara,0,0,0
2018.02.06,Nara,0,0,0
2018.02.07,Nara,0,0,0
2018.02.08,Nara,0,0,0
2018.02.09,Nara,0,0,0
2018.02.10,Nara,0,0,0
2018.02.11,Nara,0,19,0
2018.02.12,Nara,0,19,0
2018.02.13,Nara,0,19,0
2018.02.14,Nara,0,19,0
2018.02.15,Nara,0,19,0
2018.02.16,Nara,0,19,0
2018.02.17,Nara,0,19,0
2018.02.18,Nara,0,19,0
2018.02.19,Nara,0,19,0
2018.02.20,Nara,0,19,0
2018.02.21,Nara,0,19,0
2018.02.22,Nara,0,19,0
2018.02.23,Nara,0,19,0
2018.02.24,Nara,0,19,0
2018.02.25,Nara,0,19,0
2018.02.26,Nara,0,19,0
2018.02.27,Nara,0,19,0
2018.02.28,Nara,0,19,0
2018.03.01,Nara,98,19,23.170732
2018.03.02,Nara,0,19,0
2018.03.03,Nara,0,19,0
2018.03.04,Nara,0,0,0
2018.03.05,Nara,0,0,0
2018.03.06,Nara,0,0,0
2018.03.07,Nara,0,0,0
2018.03.08,Nara,0,0,0
2018.03.09,Nara,0,0,0
2018.03.10,Nara,0,0,0
2018.03.11,Nara,0,19,0
2018.03.12,Nara,0,19,0
2018.03.13,Nara,0,19,0
2018.03.14,Nara,0,19,0
2018.03.15,Nara,0,19,0
2018.03.16,Nara,0,19,0
2018.03.17,Nara,0,19,0
2018.03.18,Nara,0,18,0
2018.03.19,Nara,0,18,0
2018.03.20,Nara,0,18,0
2018.03.21,Nara,0,18,0
2018.03.22,Nara,0,18,0
2018.03.23,Nara,0,18,0
2018.03.24,Nara,0,18,0
2018.03.25,Nara,0,38,0
2018.03.26,Nara,0,38,0
2018.03.27,Nara,0,38,0
2018.03.28,Nara,0,38,0
2018.03.29,Nara,0,38,0
2018.03.30,Nara,0,38,0
2018.03.31,Nara,0,38,0
2018.04.01,Nara,0,19,0
2018.04.02,Nara,0,19,0
2018.04.03,Nara,0,19,0
2018.04.04,Nara,0,19,0
2018.04.05,Nara,0,19,0
2018.04.06,Nara,91,19,23.170732
2018.04.07,Nara,0,19,0
2018.04.08,Nara,0,19,0
2018.04.09,Nara,0,19,0
2018.04.10,Nara,0,19,0
2018.04.11,Nara,100,19,23.170732
2018.04.12,Nara,0,19,0
2018.04.13,Nara,0,19,0
2018.04.14,Nara,0,19,0
2018.04.15,Nara,0,0,0
2018.04.16,Nara,0,0,0
2018.04.17,Nara,0,0,0
2018.04.18,Nara,0,0,0
2018.04.19,Nara,0,0,0
2018.04.20,Nara,0,0,0
2018.04.21,Nara,0,0,0
2018.04.22,Nara,0,0,0
2018.04.23,Nara,0,0,0
2018.04.24,Nara,0,0,0
2018.04.25,Nara,0,0,0
2018.04.26,Nara,0,0,0
2018.04.27,Nara,0,0,0
2018.04.28,Nara,0,0,0
2018.04.29,Nara,0,0,0
2018.04.30,Nara,0,0,0
2018.05.01,Nara,0,0,0
2018.05.02,Nara,0,0,0
2018.05.03,Nara,0,0,0
2018.05.04,Nara,0,0,0
2018.05.05,Nara,87,0,0
2018.05.06,Nara,0,0,0
2018.05.07,Nara,0,0,0
2018.05.08,Nara,0,0,0
2018.05.09,Nara,0,0,0
2018.05.10,Nara,0,0,0
2018.05.11,Nara,0,0,0
2018.05.12,Nara,0,0,0
2018.05.13,Nara,0,19,0
2018.05.14,Nara,0,19,0
2018.05.15,Nara,100,19,23.170732
2018.05.16,Nara,0,19,0
2018.05.17,Nara,0,19,0
2018.05.18,Nara,0,19,0
2018.05.19,Nara,0,19,0
2018.05.20,Nara,90,19,23.170732
2018.05.21,Nara,0,19,0
2018.05.22,Nara,0,19,0
2018.05.23,Nara,0,19,0
2018.05.24,Nara,0,19,0
2018.05.25,Nara,0,19,0
2018.05.26,Nara,0,19,0
2018.05.27,Nara,0,38,0
2018.05.28,Nara,0,38,0
2018.05.29,Nara,0,38,0
2018.05.30,Nara,97,38,22.817879
2018.05.31,Nara,0,38,0
2018.06.01,Nara,100,38,23.523584
2018.06.02,Nara,0,38,0
2018.06.03,Nara,0,0,0
2018.06.04,Nara,0,0,0
2018.06.05,Nara,0,0,0
2018.06.06,Nara,0,0,0
2018.06.07,Nara,0,0,0
2018.06.08,Nara,0,0,0
2018.06.09,Nara,0,0,0
2018.06.10,Nara,0,0,0
2018.06.11,Nara,0,0,0
2018.06.12,Nara,0,0,0
2018.06.13,Nara,0,0,0
2018.06.14,Nara,0,0,0
2018.06.15,Nara,0,0,0
2018.06.16,Nara,0,0,0
2018.06.17,Nara,0,18,0
2018.06.18,Nara,0,18,0
2018.06.19,Nara,0,18,0
2018.06.20,Nara,0,18,0
2018.06.21,Nara,0,18,0
2018.06.22,Nara,0,18,0
2018.06.23,Nara,83,18,21.951221
2018.06.24,Nara,0,19,0
2018.06.25,Nara,0,19,0
2018.06.26,Nara,0,19,0
2018.06.27,Nara,98,19,23.170732
2018.06.28,Nara,0,19,0
2018.06.29,Nara,0,19,0
2018.06.30,Nara,0,19,0
2018.07.01,Nara,0,0,0
2018.07.02,Nara,0,0,0
2018.07.03,Nara,0,0,0
2018.07.04,Nara,0,0,0
2018.07.05,Nara,0,0,0
2018.07.06,Nara,0,0,0
2018.07.07,Nara,0,0,0
2018.07.08,Nara,0,55,0
2018.07.09,Nara,0,55,0
2018.07.10,Nara,0,55,0
2018.07.11,Nara,0,55,0
2018.07.12,Nara,0,55,0
2018.07.13,Nara,0,55,0
2018.07.14,Nara,0,55,0
2018.07.15,Nara,0,0,0
2018.07.16,Nara,0,0,0
2018.07.17,Nara,0,0,0
2018.07.18,Nara,0,0,0
2018.07.19,Nara,0,0,0
2018.07.20,Nara,0,0,0
2018.07.21,Nara,0,0,0
2018.07.22,Nara,0,0,0
2018.07.23,Nara,0,0,0
2018.07.24,Nara,0,0,0
2018.07.25,Nara,0,0,0
2018.07.26,Nara,0,0,0
2018.07.27,Nara,0,0,0
2018.07.28,Nara,0,0,0
2018.07.29,Nara,0,0,0
2018.07.30,Nara,0,0,0
2018.07.31,Nara,0,0,0
2018.08.01,Nara,0,0,0
2018.08.02,Nara,0,0,0
2018.08.03,Nara,0,0,0
2018.08.04,Nara,0,0,0
2018.08.05,Nara,0,18,0
2018.08.06,Nara,0,18,0
2018.08.07,Nara,0,18,0
2018.08.08,Nara,0,18,0
2018.08.09,Nara,0,18,0
2018.08.10,Nara,0,18,0
2018.08.11,Nara,0,18,0
2018.08.12,Nara,0,17,0
2018.08.13,Nara,0,17,0
2018.08.14,Nara,0,17,0
2018.08.15,Nara,0,17,0
2018.08.16,Nara,0,17,0
2018.08.17,Nara,0,17,0
2018.08.18,Nara,0,17,0
2018.08.19,Nara,0,0,0
2018.08.20,Nara,0,0,0
2018.08.21,Nara,0,0,0
2018.08.22,Nara,0,0,0
2018.08.23,Nara,0,0,0
2018.08.24,Nara,0,0,0
2018.08.25,Nara,0,0,0
2018.08.26,Nara,0,18,0
2018.08.27,Nara,0,18,0
2018.08.28,Nara,89,18,21.95122
2018.08.29,Nara,0,18,0
2018.08.30,Nara,0,18,0
2018.08.31,Nara,0,18,0
2018.09.01,Nara,0,18,0
2018.09.02,Nara,0,17,0
2018.09.03,Nara,0,17,0
2018.09.04,Nara,0,17,0
2018.09.05,Nara,93,17,20.731707
2018.09.06,Nara,0,17,0
2018.09.07,Nara,0,17,0
2018.09.08,Nara,0,17,0
2018.09.09,Nara,0,19,0
2018.09.10,Nara,0,19,0
2018.09.11,Nara,0,19,0
2018.09.12,Nara,0,19,0
2018.09.13,Nara,0,19,0
2018.09.14,Nara,0,19,0
2018.09.15,Nara,0,19,0
2018.09.16,Nara,0,56,0
2018.09.17,Nara,0,56,0
2018.09.18,Nara,0,56,0
2018.09.19,Nara,0,56,0
2018.09.20,Nara,0,56,0
2018.09.21,Nara,0,56,0
2018.09.22,Nara,0,56,0
2018.09.23,Nara,0,37,0
2018.09.24,Nara,81,37,21.005045
2018.09.25,Nara,93,37,24.116903
