date,raw_daily,raw_weekly,prefecture
2017-03-18,51.0,36.0,Hokkaido
2017-03-19,30.0,35.0,Hokkaido
2017-03-20,42.0,35.0,Hokkaido
2017-03-21,30.0,35.0,Hokkaido
2017-03-22,47.0,35.0,Hokkaido
2017-03-23,13.0,35.0,Hokkaido
2017-03-24,62.0,35.0,Hokkaido
2017-03-25,35.0,35.0,Hokkaido
2017-03-26,39.0,45.0,Hokkaido
2017-03-27,73.0,45.0,Hokkaido
2017-03-28,74.0,45.0,Hokkaido
2017-03-29,57.0,45.0,Hokkaido
2017-03-30,47.0,45.0,Hokkaido
2017-03-31,26.0,45.0,Hokkaido
2017-04-01,31.0,45.0,Hokkaido
2017-04-02,35.0,32.0,Hokkaido
2017-04-03,36.0,32.0,Hokkaido
2017-04-04,52.0,32.0,Hokkaido
2017-04-05,18.0,32.0,Hokkaido
2017-04-06,35.0,32.0,Hokkaido
2017-04-07,22.0,32.0,Hokkaido
2017-04-08,55.0,32.0,Hokkaido
2017-04-09,30.0,40.0,Hokkaido
2017-04-10,50.0,40.0,Hokkaido
2017-04-11,55.0,40.0,Hokkaido
2017-04-12,41.0,40.0,Hokkaido
2017-04-13,45.0,40.0,Hokkaido
2017-04-14,28.0,40.0,Hokkaido
2017-04-15,40.0,40.0,Hokkaido
2017-04-16,56.0,31.0,Hokkaido
2017-04-17,59.0,31.0,Hokkaido
2017-04-18,40.0,31.0,Hokkaido
2017-04-19,23.0,31.0,Hokkaido
2017-04-20,32.0,31.0,Hokkaido
2017-04-21,42.0,31.0,Hokkaido
2017-04-22,0.0,31.0,Hokkaido
2017-04-23,62.0,34.0,Hokkaido
2017-04-24,22.0,34.0,Hokkaido
2017-04-25,36.0,34.0,Hokkaido
2017-04-26,27.0,34.0,Hokkaido
2017-04-27,32.0,34.0,Hokkaido
2017-04-28,31.0,34.0,Hokkaido
2017-04-29,43.0,34.0,Hokkaido
2017-04-30,29.0,47.0,Hokkaido
2017-05-01,43.0,47.0,Hokkaido
2017-05-02,47.0,47.0,Hokkaido
2017-05-03,48.0,47.0,Hokkaido
2017-05-04,30.0,47.0,Hokkaido
2017-05-05,100.0,47.0,Hokkaido
2017-05-06,64.0,47.0,Hokkaido
2017-05-07,61.0,43.0,Hokkaido
2017-05-08,30.0,43.0,Hokkaido
2017-05-09,31.0,43.0,Hokkaido
2017-05-10,70.0,43.0,Hokkaido
2017-05-11,34.0,43.0,Hokkaido
2017-05-12,52.0,43.0,Hokkaido
2017-05-13,41.0,43.0,Hokkaido
2017-05-14,41.0,47.0,Hokkaido
2017-05-15,38.0,47.0,Hokkaido
2017-05-16,31.0,47.0,Hokkaido
2017-05-17,73.0,47.0,Hokkaido
2017-05-18,86.0,47.0,Hokkaido
2017-05-19,59.0,47.0,Hokkaido
2017-05-20,36.0,47.0,Hokkaido
2017-05-21,52.0,43.0,Hokkaido
2017-05-22,40.0,43.0,Hokkaido
2017-05-23,35.0,43.0,Hokkaido
2017-05-24,36.0,43.0,Hokkaido
2017-05-25,69.0,43.0,Hokkaido
2017-05-26,53.0,43.0,Hokkaido
2017-05-27,37.0,43.0,Hokkaido
2017-05-28,30.0,49.0,Hokkaido
2017-05-29,59.0,49.0,Hokkaido
2017-05-30,35.0,49.0,Hokkaido
2017-05-31,81.0,49.0,Hokkaido
2017-06-01,64.0,49.0,Hokkaido
2017-06-02,51.0,49.0,Hokkaido
2017-06-03,46.0,49.0,Hokkaido
2017-06-04,37.0,40.0,Hokkaido
2017-06-05,44.0,40.0,Hokkaido
2017-06-06,61.0,40.0,Hokkaido
2017-06-07,55.0,40.0,Hokkaido
2017-06-08,21.0,40.0,Hokkaido
2017-06-09,43.0,40.0,Hokkaido
2017-06-10,45.0,40.0,Hokkaido
2017-06-11,29.0,35.0,Hokkaido
2017-06-12,34.0,35.0,Hokkaido
2017-06-13,64.0,35.0,Hokkaido
2017-06-14,39.0,35.0,Hokkaido
2017-06-15,46.0,35.0,Hokkaido
2017-06-16,26.0,35.0,Hokkaido
2017-06-17,13.0,35.0,Hokkaido
2017-06-18,17.0,32.0,Hokkaido
2017-06-19,46.0,32.0,Hokkaido
2017-06-20,24.0,32.0,Hokkaido
2017-06-21,32.0,32.0,Hokkaido
2017-06-22,42.0,32.0,Hokkaido
2017-06-23,43.0,32.0,Hokkaido
2017-06-24,32.0,32.0,Hokkaido
2017-06-25,17.0,32.0,Hokkaido
2017-06-26,59.0,32.0,Hokkaido
2017-06-27,39.0,32.0,Hokkaido
2017-06-28,30.0,32.0,Hokkaido
2017-06-29,35.0,32.0,Hokkaido
2017-06-30,43.0,32.0,Hokkaido
2017-07-01,20.0,32.0,Hokkaido
2017-07-02,14.0,37.0,Hokkaido
2017-07-03,22.0,37.0,Hokkaido
2017-07-04,15.0,37.0,Hokkaido
2017-07-05,18.0,37.0,Hokkaido
2017-07-06,22.0,37.0,Hokkaido
2017-07-07,20.0,37.0,Hokkaido
2017-07-08,9.0,37.0,Hokkaido
2017-07-09,17.0,39.0,Hokkaido
2017-07-10,18.0,39.0,Hokkaido
2017-07-11,24.0,39.0,Hokkaido
2017-07-12,16.0,39.0,Hokkaido
2017-07-13,14.0,39.0,Hokkaido
2017-07-14,26.0,39.0,Hokkaido
2017-07-15,10.0,39.0,Hokkaido
2017-07-16,8.0,37.0,Hokkaido
2017-07-17,18.0,37.0,Hokkaido
2017-07-18,12.0,37.0,Hokkaido
2017-07-19,14.0,37.0,Hokkaido
2017-07-20,27.0,37.0,Hokkaido
2017-07-21,29.0,37.0,Hokkaido
2017-07-22,10.0,37.0,Hokkaido
2017-07-23,17.0,52.0,Hokkaido
2017-07-24,24.0,52.0,Hokkaido
2017-07-25,33.0,52.0,Hokkaido
2017-07-26,22.0,52.0,Hokkaido
2017-07-27,19.0,52.0,Hokkaido
2017-07-28,23.0,52.0,Hokkaido
2017-07-29,26.0,52.0,Hokkaido
2017-07-30,16.0,40.0,Hokkaido
2017-07-31,20.0,40.0,Hokkaido
2017-08-01,15.0,40.0,Hokkaido
2017-08-02,20.0,40.0,Hokkaido
2017-08-03,18.0,40.0,Hokkaido
2017-08-04,24.0,40.0,Hokkaido
2017-08-05,16.0,40.0,Hokkaido
2017-08-06,14.0,44.0,Hokkaido
2017-08-07,11.0,44.0,Hokkaido
2017-08-08,17.0,44.0,Hokkaido
2017-08-09,30.0,44.0,Hokkaido
2017-08-10,27.0,44.0,Hokkaido
2017-08-11,19.0,44.0,Hokkaido
2017-08-12,21.0,44.0,Hokkaido
2017-08-13,21.0,56.0,Hokkaido
2017-08-14,13.0,56.0,Hokkaido
2017-08-15,25.0,56.0,Hokkaido
2017-08-16,41.0,56.0,Hokkaido
2017-08-17,43.0,56.0,Hokkaido
2017-08-18,14.0,56.0,Hokkaido
2017-08-19,20.0,56.0,Hokkaido
2017-08-20,27.0,46.0,Hokkaido
2017-08-21,22.0,46.0,Hokkaido
2017-08-22,16.0,46.0,Hokkaido
2017-08-23,20.0,46.0,Hokkaido
2017-08-24,26.0,46.0,Hokkaido
2017-08-25,22.0,46.0,Hokkaido
2017-08-26,15.0,46.0,Hokkaido
2017-08-27,25.0,58.0,Hokkaido
2017-08-28,30.0,58.0,Hokkaido
2017-08-29,21.0,58.0,Hokkaido
2017-08-30,23.0,58.0,Hokkaido
2017-08-31,29.0,58.0,Hokkaido
2017-09-01,26.0,58.0,Hokkaido
2017-09-02,32.0,58.0,Hokkaido
2017-09-03,18.0,46.0,Hokkaido
2017-09-04,14.0,46.0,Hokkaido
2017-09-05,20.0,46.0,Hokkaido
2017-09-06,25.0,46.0,Hokkaido
2017-09-07,29.0,46.0,Hokkaido
2017-09-08,20.0,46.0,Hokkaido
2017-09-09,23.0,46.0,Hokkaido
2017-09-10,16.0,34.0,Hokkaido
2017-09-11,12.0,34.0,Hokkaido
2017-09-12,16.0,34.0,Hokkaido
2017-09-13,12.0,34.0,Hokkaido
2017-09-14,21.0,34.0,Hokkaido
2017-09-15,12.0,34.0,Hokkaido
2017-09-16,19.0,34.0,Hokkaido
