date,raw_daily,raw_weekly,prefecture,pollen_harmonized_daily
2018.01.15,0,1,Fukui,0
2018.01.17,0,1,Fukui,0
2018.01.17,7,5,Fukuoka,3.4650002
2018.01.14,5,5,Fukuoka,2.4750004
2018.01.18,4,5,Fukuoka,1.9800001
2018.01.16,8,5,Fukuoka,3.9600003
2018.01.20,2,5,Fukuoka,.99000007
2018.01.15,1,5,Fukuoka,.49500003
2018.01.19,3,5,Fukuoka,1.4850001
2018.01.18,5,4,Fukushima,2.97
2018.01.14,2,4,Fukushima,1.188
2018.01.19,5,4,Fukushima,2.97
2018.01.15,2,4,Fukushima,1.188
2018.01.20,2,4,Fukushima,1.188
2018.01.16,4,4,Fukushima,2.3759999
2018.01.17,0,4,Fukushima,0
2018.01.16,8,3,Gifu,2.3760002
2018.01.15,3,3,Gifu,.89100009
2018.01.14,0,3,Gifu,0
2018.01.20,8,3,Gifu,2.3760002
2018.01.19,3,3,Gifu,.89100009
2018.01.18,5,3,Gifu,1.4850001
2018.01.17,3,3,Gifu,.89100009
2018.01.17,0,1,Gunma,0
2018.01.18,0,1,Gunma,0
2018.01.15,0,1,Gunma,0
2018.01.14,2,1,Gunma,1.188
2018.01.19,1,1,Gunma,.59399998
2018.01.20,1,1,Gunma,.59399998
2018.01.16,1,1,Gunma,.59399998
2018.01.19,4,5,Hiroshima,1.9161291
2018.01.20,2,5,Hiroshima,.95806456
2018.01.15,4,5,Hiroshima,1.9161291
2018.01.18,11,5,Hiroshima,5.2693548
2018.01.14,2,5,Hiroshima,.95806456
2018.01.17,3,5,Hiroshima,1.4370968
2018.01.16,5,5,Hiroshima,2.3951614
2018.01.17,2,5,Hokkaido,1.563158
2018.01.20,2,5,Hokkaido,1.563158
2018.01.19,2,5,Hokkaido,1.563158
2018.01.16,6,5,Hokkaido,4.6894741
2018.01.18,5,5,Hokkaido,3.9078953
2018.01.14,0,5,Hokkaido,0
2018.01.15,2,5,Hokkaido,1.563158
2018.01.18,9,4,Hyogo,3.5639999
2018.01.14,3,4,Hyogo,1.188
2018.01.16,2,4,Hyogo,.792
2018.01.17,3,4,Hyogo,1.188
2018.01.19,5,4,Hyogo,1.98
2018.01.15,6,4,Hyogo,2.3759999
2018.01.20,2,4,Hyogo,.792
2018.01.19,9,5,Ibaraki,3.8185716
2018.01.20,6,5,Ibaraki,2.5457144
2018.01.18,4,5,Ibaraki,1.6971428
2018.01.15,4,5,Ibaraki,1.6971428
2018.01.14,4,5,Ibaraki,1.6971428
2018.01.17,3,5,Ibaraki,1.2728572
2018.01.16,5,5,Ibaraki,2.1214287
2018.01.14,0,2,Ishikawa,0
2018.01.16,0,2,Ishikawa,0
2018.01.20,3,2,Ishikawa,2.97
2018.01.17,0,2,Ishikawa,0
2018.01.19,0,2,Ishikawa,0
2018.01.15,3,2,Ishikawa,2.97
2018.01.18,0,2,Ishikawa,0
2018.01.19,0,1,Iwate,0
2018.01.14,0,1,Iwate,0
2018.01.20,0,1,Iwate,0
2018.01.18,3,1,Iwate,1.485
2018.01.15,3,1,Iwate,1.485
2018.01.17,0,1,Iwate,0
2018.01.16,0,1,Iwate,0
2018.01.18,4,5,Kagawa,3.7125001
2018.01.19,0,5,Kagawa,0
2018.01.15,0,5,Kagawa,0
2018.01.20,4,5,Kagawa,3.7125001
2018.01.17,4,5,Kagawa,3.7125001
2018.01.14,4,5,Kagawa,3.7125001
2018.01.16,0,5,Kagawa,0
2018.01.18,0,7,Kagoshima,0
2018.01.20,0,7,Kagoshima,0
2018.01.16,31,7,Kagoshima,15.344999
2018.01.17,0,7,Kagoshima,0
2018.01.14,5,7,Kagoshima,2.4749999
2018.01.19,6,7,Kagoshima,2.97
2018.01.15,0,7,Kagoshima,0
2018.01.17,4,6,Kanagawa,2.3760002
2018.01.16,4,6,Kanagawa,2.3760002
2018.01.15,4,6,Kanagawa,2.3760002
2018.01.18,4,6,Kanagawa,2.3760002
2018.01.14,4,6,Kanagawa,2.3760002
2018.01.20,5,6,Kanagawa,2.9700003
2018.01.19,5,6,Kanagawa,2.9700003
2018.01.20,11,2,Kochi,3.8435295
2018.01.15,0,2,Kochi,0
2018.01.19,0,2,Kochi,0
2018.01.17,0,2,Kochi,0
2018.01.14,0,2,Kochi,0
2018.01.16,6,2,Kochi,2.0964706
2018.01.18,0,2,Kochi,0
2018.01.16,4,3,Kumamoto,2.2275
2018.01.14,4,3,Kumamoto,2.2275
2018.01.18,0,3,Kumamoto,0
2018.01.17,0,3,Kumamoto,0
2018.01.15,0,3,Kumamoto,0
2018.01.19,4,3,Kumamoto,2.2275
2018.01.20,4,3,Kumamoto,2.2275
2018.01.18,13,5,Kyoto,7.1499996
2018.01.14,0,5,Kyoto,0
2018.01.19,3,5,Kyoto,1.65
2018.01.17,1,5,Kyoto,.55000001
2018.01.15,4,5,Kyoto,2.2
2018.01.16,3,5,Kyoto,1.65
2018.01.20,3,5,Kyoto,1.65
2018.01.19,9,6,Mie,4.5822859
2018.01.15,0,6,Mie,0
2018.01.17,6,6,Mie,3.0548573
2018.01.16,4,6,Mie,2.0365715
2018.01.18,6,6,Mie,3.0548573
2018.01.20,8,6,Mie,4.073143
2018.01.14,2,6,Mie,1.0182858
2018.01.16,3,3,Miyagi,2.6729999
2018.01.18,1,3,Miyagi,.89099997
2018.01.19,4,3,Miyagi,3.5639999
2018.01.20,0,3,Miyagi,0
2018.01.14,1,3,Miyagi,.89099997
2018.01.15,1,3,Miyagi,.89099997
2018.01.17,0,3,Miyagi,0
2018.01.15,0,4,Miyazaki,0
2018.01.20,5,4,Miyazaki,2.97
2018.01.18,5,4,Miyazaki,2.97
2018.01.14,0,4,Miyazaki,0
2018.01.19,0,4,Miyazaki,0
2018.01.17,5,4,Miyazaki,2.97
2018.01.16,5,4,Miyazaki,2.97
2018.01.18,5,4,Nagano,2.8285716
2018.01.20,0,4,Nagano,0
2018.01.14,0,4,Nagano,0
2018.01.16,7,4,Nagano,3.9600003
2018.01.19,5,4,Nagano,2.8285716
2018.01.15,0,4,Nagano,0
2018.01.17,4,4,Nagano,2.2628572
2018.01.15,7,2,Nagasaki,2.97
2018.01.19,0,2,Nagasaki,0
2018.01.20,0,2,Nagasaki,0
2018.01.16,7,2,Nagasaki,2.97
2018.01.17,0,2,Nagasaki,0
2018.01.14,0,2,Nagasaki,0
2018.01.18,0,2,Nagasaki,0
2018.01.15,4,2,Nara,1.3200001
2018.01.18,0,2,Nara,0
2018.01.14,0,2,Nara,0
2018.01.20,7,2,Nara,2.3100002
2018.01.16,0,2,Nara,0
2018.01.19,0,2,Nara,0
2018.01.17,7,2,Nara,2.3100002
2018.01.19,0,1,Niigata,0
2018.01.20,2,1,Niigata,.99000001
2018.01.16,0,1,Niigata,0
2018.01.17,2,1,Niigata,.99000001
2018.01.14,0,1,Niigata,0
2018.01.18,0,1,Niigata,0
2018.01.15,2,1,Niigata,.99000001
2018.01.16,5,5,Oita,2.4750004
2018.01.15,0,5,Oita,0
2018.01.20,5,5,Oita,2.4750004
2018.01.17,0,5,Oita,0
2018.01.14,0,5,Oita,0
2018.01.18,5,5,Oita,2.4750004
2018.01.19,15,5,Oita,7.4250011
2018.01.15,0,5,Okayama,0
2018.01.18,6,5,Okayama,3.7125001
2018.01.16,3,5,Okayama,1.85625
2018.01.19,3,5,Okayama,1.85625
2018.01.20,3,5,Okayama,1.85625
2018.01.17,9,5,Okayama,5.5687499
2018.01.14,0,5,Okayama,0
2018.01.17,0,15,Okinawa,0
2018.01.15,0,15,Okinawa,0
2018.01.18,0,15,Okinawa,0
2018.01.16,62,15,Okinawa,33.278316
2018.01.20,0,15,Okinawa,0
2018.01.14,21,15,Okinawa,11.271688
2018.01.19,0,15,Okinawa,0
2018.01.14,5,5,Osaka,1.485
2018.01.16,7,5,Osaka,2.079
2018.01.17,5,5,Osaka,1.485
2018.01.20,6,5,Osaka,1.7819999
2018.01.18,10,5,Osaka,2.97
2018.01.19,11,5,Osaka,3.267
2018.01.15,6,5,Osaka,1.7819999
2018.01.14,0,0,Saga,
2018.01.18,0,0,Saga,
2018.01.16,0,0,Saga,
2018.01.19,0,0,Saga,
2018.01.20,0,0,Saga,
2018.01.15,0,0,Saga,
2018.01.17,0,0,Saga,
2018.01.16,4,5,Saitama,2.4750001
2018.01.18,4,5,Saitama,2.4750001
2018.01.20,2,5,Saitama,1.2375001
2018.01.15,3,5,Saitama,1.85625
2018.01.19,3,5,Saitama,1.85625
2018.01.14,2,5,Saitama,1.2375001
2018.01.17,6,5,Saitama,3.7125001
2018.01.20,3,6,Shiga,1.62
2018.01.15,7,6,Shiga,3.7800002
2018.01.19,0,6,Shiga,0
2018.01.18,10,6,Shiga,5.3999996
2018.01.17,0,6,Shiga,0
2018.01.16,10,6,Shiga,5.3999996
2018.01.14,3,6,Shiga,1.62
2018.01.19,7,3,Shimane,4.7976923
2018.01.18,0,3,Shimane,0
2018.01.14,0,3,Shimane,0
2018.01.16,0,3,Shimane,0
2018.01.15,0,3,Shimane,0
2018.01.17,0,3,Shimane,0
2018.01.20,6,3,Shimane,4.112308
2018.01.14,4,6,Shizuoka,1.8757896
2018.01.15,3,6,Shizuoka,1.4068422
2018.01.18,6,6,Shizuoka,2.8136845
2018.01.16,4,6,Shizuoka,1.8757896
2018.01.20,10,6,Shizuoka,4.6894741
2018.01.19,3,6,Shizuoka,1.4068422
2018.01.17,8,6,Shizuoka,3.7515793
2018.01.19,0,2,Tochigi,0
2018.01.20,4,2,Tochigi,1.98
2018.01.14,1,2,Tochigi,.495
2018.01.17,3,2,Tochigi,1.485
2018.01.18,3,2,Tochigi,1.485
2018.01.16,0,2,Tochigi,0
2018.01.15,1,2,Tochigi,.495
2018.01.16,8,3,Tokushima,2.0964706
2018.01.18,17,3,Tokushima,4.4549999
2018.01.19,0,3,Tokushima,0
2018.01.14,0,3,Tokushima,0
2018.01.20,0,3,Tokushima,0
2018.01.17,0,3,Tokushima,0
2018.01.15,9,3,Tokushima,2.3585296
2018.01.14,3,6,Tokyo,1.7820002
2018.01.15,4,6,Tokyo,2.3760002
2018.01.17,3,6,Tokyo,1.7820002
2018.01.18,5,6,Tokyo,2.9700003
2018.01.19,5,6,Tokyo,2.9700003
2018.01.20,5,6,Tokyo,2.9700003
2018.01.16,5,6,Tokyo,2.9700003
2018.01.18,0,0,Tottori,
2018.01.17,0,0,Tottori,
2018.01.19,0,0,Tottori,
2018.01.14,0,0,Tottori,
2018.01.16,0,0,Tottori,
2018.01.20,0,0,Tottori,
2018.01.15,0,0,Tottori,
2018.01.17,4,3,Toyama,2.97
2018.01.16,4,3,Toyama,2.97
2018.01.14,0,3,Toyama,0
2018.01.20,4,3,Toyama,2.97
2018.01.19,0,3,Toyama,0
2018.01.15,0,3,Toyama,0
2018.01.18,0,3,Toyama,0
2018.01.17,6,3,Wakayama,2.97
2018.01.14,0,3,Wakayama,0
2018.01.16,0,3,Wakayama,0
2018.01.18,0,3,Wakayama,0
2018.01.15,0,3,Wakayama,0
2018.01.20,0,3,Wakayama,0
2018.01.19,12,3,Wakayama,5.9400001
2018.01.18,0,2,Yamagata,0
2018.01.15,0,2,Yamagata,0
2018.01.20,3,2,Yamagata,2.97
2018.01.17,0,2,Yamagata,0
2018.01.16,3,2,Yamagata,2.97
2018.01.19,0,2,Yamagata,0
2018.01.14,0,2,Yamagata,0
2018.01.15,0,4,Yamaguchi,0
2018.01.19,10,4,Yamaguchi,3.96
2018.01.17,5,4,Yamaguchi,1.98
2018.01.20,0,4,Yamaguchi,0
2018.01.16,0,4,Yamaguchi,0
2018.01.14,0,4,Yamaguchi,0
2018.01.18,15,4,Yamaguchi,5.9400001
2018.01.20,4,3,Yamanashi,2.2275
2018.01.19,0,3,Yamanashi,0
2018.01.16,4,3,Yamanashi,2.2275
2018.01.18,4,3,Yamanashi,2.2275
2018.01.17,4,3,Yamanashi,2.2275
2018.01.14,0,3,Yamanashi,0
2018.01.15,0,3,Yamanashi,0
2018.01.27,3,3,Aichi,.99000007
2018.01.21,4,3,Aichi,1.3200001
2018.01.22,6,3,Aichi,1.9800001
2018.01.26,4,3,Aichi,1.3200001
2018.01.23,2,3,Aichi,.66000003
2018.01.24,3,3,Aichi,.99000007
2018.01.25,5,3,Aichi,1.65
2018.01.23,0,4,Akita,0
2018.01.21,0,4,Akita,0
2018.01.24,0,4,Akita,0
2018.01.27,8,4,Akita,5.5905886
2018.01.26,0,4,Akita,0
2018.01.25,0,4,Akita,0
2018.01.22,9,4,Akita,6.289412
2018.01.24,0,3,Aomori,0
2018.01.23,0,3,Aomori,0
2018.01.25,0,3,Aomori,0
2018.01.22,0,3,Aomori,0
2018.01.27,3,3,Aomori,2.97
2018.01.21,3,3,Aomori,2.97
2018.01.26,3,3,Aomori,2.97
2018.01.26,3,4,Chiba,1.5495652
2018.01.27,5,4,Chiba,2.5826085
2018.01.23,3,4,Chiba,1.5495652
2018.01.25,5,4,Chiba,2.5826085
2018.01.24,1,4,Chiba,.51652175
2018.01.22,2,4,Chiba,1.0330435
2018.01.21,4,4,Chiba,2.066087
2018.01.25,0,3,Ehime,0
2018.01.23,5,3,Ehime,1.3102942
2018.01.26,5,3,Ehime,1.3102942
2018.01.22,0,3,Ehime,0
2018.01.24,10,3,Ehime,2.6205883
2018.01.21,9,3,Ehime,2.3585296
2018.01.27,5,3,Ehime,1.3102942
2018.01.26,0,1,Fukui,0
2018.01.27,0,1,Fukui,0
2018.01.22,0,1,Fukui,0
2018.01.24,0,1,Fukui,0
2018.01.23,0,1,Fukui,0
2018.01.21,4,1,Fukui,2.9699998
2018.01.25,0,1,Fukui,0
2018.01.21,6,5,Fukuoka,3.3
2018.01.26,1,5,Fukuoka,.55000001
2018.01.23,9,5,Fukuoka,4.9499998
2018.01.22,5,5,Fukuoka,2.7499998
2018.01.27,5,5,Fukuoka,2.7499998
2018.01.25,0,5,Fukuoka,0
2018.01.24,1,5,Fukuoka,.55000001
2018.01.24,0,2,Fukushima,0
2018.01.27,0,2,Fukushima,0
2018.01.22,0,2,Fukushima,0
2018.01.23,2,2,Fukushima,1.4849999
2018.01.21,0,2,Fukushima,0
2018.01.26,4,2,Fukushima,2.9699998
2018.01.25,2,2,Fukushima,1.4849999
2018.01.22,3,4,Gifu,1.1496775
2018.01.27,5,4,Gifu,1.9161291
2018.01.26,3,4,Gifu,1.1496775
2018.01.25,5,4,Gifu,1.9161291
2018.01.21,2,4,Gifu,.76645166
2018.01.23,8,4,Gifu,3.0658066
2018.01.24,5,4,Gifu,1.9161291
2018.01.25,0,2,Gunma,0
2018.01.23,2,2,Gunma,1.188
2018.01.24,1,2,Gunma,.59399998
2018.01.21,1,2,Gunma,.59399998
2018.01.27,2,2,Gunma,1.188
2018.01.22,1,2,Gunma,.59399998
2018.01.26,3,2,Gunma,1.7819999
2018.01.23,9,5,Hiroshima,3.9308822
2018.01.24,11,5,Hiroshima,4.8044124
2018.01.26,0,5,Hiroshima,0
2018.01.27,5,5,Hiroshima,2.1838236
2018.01.21,3,5,Hiroshima,1.3102942
2018.01.25,4,5,Hiroshima,1.7470589
2018.01.22,2,5,Hiroshima,.87352943
2018.01.22,2,4,Hokkaido,1.3976471
2018.01.27,2,4,Hokkaido,1.3976471
2018.01.21,0,4,Hokkaido,0
2018.01.25,5,4,Hokkaido,3.4941177
2018.01.24,3,4,Hokkaido,2.0964706
2018.01.23,5,4,Hokkaido,3.4941177
2018.01.26,0,4,Hokkaido,0
2018.01.26,8,4,Hyogo,2.7952943
2018.01.25,6,4,Hyogo,2.0964706
2018.01.27,5,4,Hyogo,1.7470589
2018.01.22,2,4,Hyogo,.69882357
2018.01.23,6,4,Hyogo,2.0964706
2018.01.21,3,4,Hyogo,1.0482353
2018.01.24,4,4,Hyogo,1.3976471
2018.01.24,1,3,Ibaraki,.40500003
2018.01.25,5,3,Ibaraki,2.0250001
2018.01.22,4,3,Ibaraki,1.6200001
2018.01.27,3,3,Ibaraki,1.215
2018.01.26,4,3,Ibaraki,1.6200001
2018.01.21,2,3,Ibaraki,.81000006
2018.01.23,3,3,Ibaraki,1.215
2018.01.23,0,4,Ishikawa,0
2018.01.26,0,4,Ishikawa,0
2018.01.24,0,4,Ishikawa,0
2018.01.22,5,4,Ishikawa,4.2428575
2018.01.25,3,4,Ishikawa,2.5457144
2018.01.27,3,4,Ishikawa,2.5457144
2018.01.21,3,4,Ishikawa,2.5457144
2018.01.21,0,2,Iwate,0
2018.01.26,6,2,Iwate,3.9600003
2018.01.23,3,2,Iwate,1.9800001
2018.01.24,0,2,Iwate,0
2018.01.25,0,2,Iwate,0
2018.01.22,0,2,Iwate,0
2018.01.27,0,2,Iwate,0
2018.01.23,4,6,Kagawa,3.5639999
2018.01.27,0,6,Kagawa,0
2018.01.25,4,6,Kagawa,3.5639999
2018.01.26,0,6,Kagawa,0
2018.01.22,0,6,Kagawa,0
2018.01.21,4,6,Kagawa,3.5639999
2018.01.24,8,6,Kagawa,7.1279998
2018.01.27,0,3,Kagoshima,0
2018.01.21,5,3,Kagoshima,2.784375
2018.01.24,5,3,Kagoshima,2.784375
2018.01.25,6,3,Kagoshima,3.3412499
2018.01.22,0,3,Kagoshima,0
2018.01.26,0,3,Kagoshima,0
2018.01.23,0,3,Kagoshima,0
2018.01.23,3,5,Kanagawa,1.65
2018.01.22,2,5,Kanagawa,1.1
2018.01.24,4,5,Kanagawa,2.2
2018.01.26,4,5,Kanagawa,2.2
2018.01.27,4,5,Kanagawa,2.2
2018.01.25,6,5,Kanagawa,3.3
2018.01.21,4,5,Kanagawa,2.2
2018.01.26,0,2,Kochi,0
2018.01.21,0,2,Kochi,0
2018.01.27,6,2,Kochi,2.97
2018.01.23,0,2,Kochi,0
2018.01.25,0,2,Kochi,0
2018.01.22,0,2,Kochi,0
2018.01.24,6,2,Kochi,2.97
2018.01.22,4,5,Kumamoto,1.9161291
2018.01.26,5,5,Kumamoto,2.3951614
2018.01.25,14,5,Kumamoto,6.7064519
2018.01.24,4,5,Kumamoto,1.9161291
2018.01.23,4,5,Kumamoto,1.9161291
2018.01.27,0,5,Kumamoto,0
2018.01.21,0,5,Kumamoto,0
2018.01.25,0,4,Kyoto,0
2018.01.23,3,4,Kyoto,1.485
2018.01.22,4,4,Kyoto,1.98
2018.01.21,7,4,Kyoto,3.4649997
2018.01.27,3,4,Kyoto,1.485
2018.01.24,4,4,Kyoto,1.98
2018.01.26,3,4,Kyoto,1.485
2018.01.26,2,4,Mie,.91384619
2018.01.25,2,4,Mie,.91384619
2018.01.22,4,4,Mie,1.8276924
2018.01.27,4,4,Mie,1.8276924
2018.01.23,2,4,Mie,.91384619
2018.01.21,4,4,Mie,1.8276924
2018.01.24,8,4,Mie,3.6553848
2018.01.25,3,2,Miyagi,2.5457144
2018.01.21,3,2,Miyagi,2.5457144
2018.01.22,0,2,Miyagi,0
2018.01.23,1,2,Miyagi,.84857142
2018.01.27,0,2,Miyagi,0
2018.01.26,0,2,Miyagi,0
2018.01.24,0,2,Miyagi,0
2018.01.21,0,4,Miyazaki,0
2018.01.25,6,4,Miyazaki,3.24
2018.01.22,0,4,Miyazaki,0
2018.01.27,0,4,Miyazaki,0
2018.01.23,5,4,Miyazaki,2.6999998
2018.01.24,5,4,Miyazaki,2.6999998
2018.01.26,6,4,Miyazaki,3.24
2018.01.26,0,2,Nagano,0
2018.01.23,0,2,Nagano,0
2018.01.22,0,2,Nagano,0
2018.01.27,0,2,Nagano,0
2018.01.21,4,2,Nagano,2.1600001
2018.01.24,2,2,Nagano,1.08
2018.01.25,5,2,Nagano,2.6999998
2018.01.23,0,2,Nagasaki,0
2018.01.21,0,2,Nagasaki,0
2018.01.27,0,2,Nagasaki,0
2018.01.25,0,2,Nagasaki,0
2018.01.24,7,2,Nagasaki,2.7720001
2018.01.22,0,2,Nagasaki,0
2018.01.26,8,2,Nagasaki,3.168
2018.01.21,10,5,Nara,3.7125001
2018.01.26,4,5,Nara,1.485
2018.01.27,11,5,Nara,4.0837502
2018.01.23,0,5,Nara,0
2018.01.24,8,5,Nara,2.97
2018.01.25,0,5,Nara,0
2018.01.22,7,5,Nara,2.5987501
2018.01.27,0,2,Niigata,0
2018.01.24,0,2,Niigata,0
2018.01.23,2,2,Niigata,1.4849999
2018.01.25,2,2,Niigata,1.4849999
2018.01.22,2,2,Niigata,1.4849999
2018.01.26,0,2,Niigata,0
2018.01.21,2,2,Niigata,1.4849999
2018.01.25,5,6,Oita,2.8741937
2018.01.23,5,6,Oita,2.8741937
2018.01.26,11,6,Oita,6.323226
2018.01.21,5,6,Oita,2.8741937
2018.01.22,0,6,Oita,0
2018.01.27,0,6,Oita,0
2018.01.24,5,6,Oita,2.8741937
2018.01.21,3,2,Okayama,1.485
2018.01.24,3,2,Okayama,1.485
2018.01.27,0,2,Okayama,0
2018.01.25,3,2,Okayama,1.485
2018.01.23,0,2,Okayama,0
2018.01.26,3,2,Okayama,1.485
2018.01.22,0,2,Okayama,0
2018.01.26,0,8,Okinawa,0
2018.01.21,20,8,Okinawa,12.184615
2018.01.27,0,8,Okinawa,0
2018.01.24,0,8,Okinawa,0
2018.01.22,19,8,Okinawa,11.575384
2018.01.25,0,8,Okinawa,0
2018.01.23,0,8,Okinawa,0
2018.01.26,8,4,Osaka,2.066087
2018.01.25,9,4,Osaka,2.3243477
2018.01.27,6,4,Osaka,1.5495652
2018.01.22,4,4,Osaka,1.0330435
2018.01.23,5,4,Osaka,1.2913042
2018.01.21,8,4,Osaka,2.066087
2018.01.24,6,4,Osaka,1.5495652
2018.01.24,0,1,Saga,0
2018.01.22,0,1,Saga,0
2018.01.26,9,1,Saga,2.97
2018.01.23,0,1,Saga,0
2018.01.27,0,1,Saga,0
2018.01.25,0,1,Saga,0
2018.01.21,0,1,Saga,0
2018.01.24,3,3,Saitama,1.572353
2018.01.27,2,3,Saitama,1.0482353
2018.01.25,4,3,Saitama,2.0964706
2018.01.26,3,3,Saitama,1.572353
2018.01.21,2,3,Saitama,1.0482353
2018.01.23,3,3,Saitama,1.572353
2018.01.22,0,3,Saitama,0
2018.01.24,3,3,Shiga,1.7820002
2018.01.26,3,3,Shiga,1.7820002
2018.01.21,0,3,Shiga,0
2018.01.27,0,3,Shiga,0
2018.01.23,3,3,Shiga,1.7820002
2018.01.25,3,3,Shiga,1.7820002
2018.01.22,3,3,Shiga,1.7820002
2018.01.22,0,3,Shimane,0
2018.01.27,6,3,Shimane,4.4549999
2018.01.24,6,3,Shimane,4.4549999
2018.01.26,0,3,Shimane,0
2018.01.21,0,3,Shimane,0
2018.01.23,0,3,Shimane,0
2018.01.25,0,3,Shimane,0
2018.01.25,2,4,Shizuoka,.69882357
2018.01.27,6,4,Shizuoka,2.0964706
2018.01.26,8,4,Shizuoka,2.7952943
2018.01.24,4,4,Shizuoka,1.3976471
2018.01.21,7,4,Shizuoka,2.4458826
2018.01.22,4,4,Shizuoka,1.3976471
2018.01.23,3,4,Shizuoka,1.0482353
2018.01.27,0,1,Tochigi,0
2018.01.23,0,1,Tochigi,0
2018.01.22,0,1,Tochigi,0
2018.01.26,2,1,Tochigi,.74249995
2018.01.21,3,1,Tochigi,1.1137499
2018.01.24,3,1,Tochigi,1.1137499
2018.01.25,0,1,Tochigi,0
2018.01.23,9,4,Tokushima,2.5457144
2018.01.22,8,4,Tokushima,2.2628572
2018.01.27,0,4,Tokushima,0
2018.01.24,17,4,Tokushima,4.8085718
2018.01.21,8,4,Tokushima,2.2628572
2018.01.26,0,4,Tokushima,0
2018.01.25,0,4,Tokushima,0
2018.01.22,2,6,Tokyo,1.2728572
2018.01.21,3,6,Tokyo,1.9092858
2018.01.24,6,6,Tokyo,3.8185716
2018.01.27,5,6,Tokyo,3.182143
2018.01.25,4,6,Tokyo,2.5457144
2018.01.23,4,6,Tokyo,2.5457144
2018.01.26,4,6,Tokyo,2.5457144
2018.01.26,0,0,Tottori,
2018.01.22,0,0,Tottori,
2018.01.25,0,0,Tottori,
2018.01.21,0,0,Tottori,
2018.01.23,0,0,Tottori,
2018.01.24,0,0,Tottori,
2018.01.27,0,0,Tottori,
2018.01.25,0,0,Toyama,
2018.01.21,0,0,Toyama,
2018.01.27,0,0,Toyama,
2018.01.26,0,0,Toyama,
2018.01.22,0,0,Toyama,
2018.01.24,0,0,Toyama,
2018.01.23,0,0,Toyama,
2018.01.26,6,4,Wakayama,2.8512001
2018.01.22,12,4,Wakayama,5.7024002
2018.01.24,0,4,Wakayama,0
2018.01.23,0,4,Wakayama,0
2018.01.21,0,4,Wakayama,0
2018.01.25,7,4,Wakayama,3.3264
2018.01.27,0,4,Wakayama,0
2018.01.21,0,4,Yamagata,0
2018.01.27,3,4,Yamagata,2.2274997
2018.01.24,0,4,Yamagata,0
2018.01.23,0,4,Yamagata,0
2018.01.26,0,4,Yamagata,0
2018.01.25,0,4,Yamagata,0
2018.01.22,13,4,Yamagata,9.6524992
2018.01.26,0,4,Yamaguchi,0
2018.01.21,5,4,Yamaguchi,1.7470589
2018.01.22,9,4,Yamaguchi,3.144706
2018.01.27,0,4,Yamaguchi,0
2018.01.23,10,4,Yamaguchi,3.4941177
2018.01.25,5,4,Yamaguchi,1.7470589
2018.01.24,5,4,Yamaguchi,1.7470589
2018.01.23,8,6,Yamanashi,5.2800002
2018.01.25,8,6,Yamanashi,5.2800002
2018.01.24,0,6,Yamanashi,0
2018.01.21,3,6,Yamanashi,1.9800001
2018.01.27,0,6,Yamanashi,0
2018.01.22,4,6,Yamanashi,2.6400001
2018.01.26,4,6,Yamanashi,2.6400001
2018.01.29,8,6,Aichi,3.3153489
2018.01.28,6,6,Aichi,2.4865117
2018.02.03,5,6,Aichi,2.072093
2018.01.31,6,6,Aichi,2.4865117
2018.02.01,6,6,Aichi,2.4865117
2018.02.02,8,6,Aichi,3.3153489
2018.01.30,4,6,Aichi,1.6576744
2018.02.02,0,2,Akita,0
2018.02.03,0,2,Akita,0
2018.01.31,0,2,Akita,0
2018.01.30,9,2,Akita,5.9400001
2018.01.28,0,2,Akita,0
2018.01.29,0,2,Akita,0
2018.02.01,0,2,Akita,0
2018.01.29,0,1,Aomori,0
2018.02.02,3,1,Aomori,2.97
2018.01.30,0,1,Aomori,0
2018.02.01,0,1,Aomori,0
2018.01.28,0,1,Aomori,0
2018.02.03,0,1,Aomori,0
2018.01.31,0,1,Aomori,0
2018.02.03,5,7,Chiba,2.4749999
2018.01.29,9,7,Chiba,4.4549999
2018.01.28,5,7,Chiba,2.4749999
2018.01.30,7,7,Chiba,3.4649997
2018.01.31,5,7,Chiba,2.4749999
2018.02.01,6,7,Chiba,2.97
2018.02.02,5,7,Chiba,2.4749999
2018.01.29,10,5,Ehime,3.7125001
2018.01.30,5,5,Ehime,1.85625
2018.02.03,10,5,Ehime,3.7125001
2018.02.01,0,5,Ehime,0
2018.01.31,10,5,Ehime,3.7125001
2018.02.02,5,5,Ehime,1.85625
2018.01.28,0,5,Ehime,0
2018.02.01,5,4,Fukui,3.1263161
2018.01.30,5,4,Fukui,3.1263161
2018.01.29,5,4,Fukui,3.1263161
2018.01.31,0,4,Fukui,0
2018.02.03,4,4,Fukui,2.5010529
2018.02.02,0,4,Fukui,0
2018.01.28,0,4,Fukui,0
2018.02.01,4,5,Fukuoka,2.0482759
2018.01.31,3,5,Fukuoka,1.536207
2018.01.29,2,5,Fukuoka,1.024138
2018.02.03,7,5,Fukuoka,3.5844827
2018.01.30,5,5,Fukuoka,2.5603449
2018.02.02,4,5,Fukuoka,2.0482759
2018.01.28,4,5,Fukuoka,2.0482759
2018.02.01,0,1,Fukushima,0
2018.02.02,0,1,Fukushima,0
2018.01.30,0,1,Fukushima,0
2018.01.31,2,1,Fukushima,.99000001
2018.01.28,0,1,Fukushima,0
2018.02.03,2,1,Fukushima,.99000001
