date,prefecture,raw_daily,raw_weekly,medications2_harmonized_daily
2017.01.23,Toyama,0,0,0
2017.01.24,Toyama,0,0,0
2017.01.25,Toyama,0,0,0
2017.01.26,Toyama,0,0,0
2017.01.27,Toyama,0,0,0
2017.01.28,Toyama,0,0,0
2017.01.29,Toyama,0,15,0
2017.01.30,Toyama,0,15,0
2017.01.31,Toyama,0,15,0
2017.02.01,Toyama,0,15,0
2017.02.02,Toyama,0,15,0
2017.02.03,Toyama,0,15,0
2017.02.04,Toyama,0,15,0
2017.02.05,Toyama,0,0,0
2017.02.06,Toyama,0,0,0
2017.02.07,Toyama,0,0,0
2017.02.08,Toyama,0,0,0
2017.02.09,Toyama,0,0,0
2017.02.10,Toyama,0,0,0
2017.02.11,Toyama,0,0,0
2017.02.12,Toyama,0,7,0
2017.02.13,Toyama,0,7,0
2017.02.14,Toyama,0,7,0
2017.02.15,Toyama,0,7,0
2017.02.16,Toyama,0,7,0
2017.02.17,Toyama,0,7,0
2017.02.18,Toyama,0,7,0
2017.02.19,Toyama,0,0,0
2017.02.20,Toyama,0,0,0
2017.02.21,Toyama,0,0,0
2017.02.22,Toyama,0,0,0
2017.02.23,Toyama,0,0,0
2017.02.24,Toyama,0,0,0
2017.02.25,Toyama,0,0,0
2017.02.26,Toyama,0,7,0
2017.02.27,Toyama,0,7,0
2017.02.28,Toyama,0,7,0
2017.03.01,Toyama,0,7,0
2017.03.02,Toyama,0,7,0
2017.03.03,Toyama,0,7,0
2017.03.04,Toyama,0,7,0
2017.03.05,Toyama,0,27,0
2017.03.06,Toyama,49,27,64.285713
2017.03.07,Toyama,0,27,0
2017.03.08,Toyama,0,27,0
2017.03.09,Toyama,0,27,0
2017.03.10,Toyama,0,27,0
2017.03.11,Toyama,0,27,0
2017.03.12,Toyama,0,28,0
2017.03.13,Toyama,0,28,0
2017.03.14,Toyama,0,28,0
2017.03.15,Toyama,50,28,33.0033
2017.03.16,Toyama,0,28,0
2017.03.17,Toyama,0,28,0
2017.03.18,Toyama,51,28,33.663368
2017.03.19,Toyama,0,56,0
2017.03.20,Toyama,50,56,26.560425
2017.03.21,Toyama,49,56,26.029215
2017.03.22,Toyama,49,56,26.029215
2017.03.23,Toyama,0,56,0
2017.03.24,Toyama,51,56,27.091633
2017.03.25,Toyama,52,56,27.622841
2017.03.26,Toyama,0,7,0
2017.03.27,Toyama,0,7,0
2017.03.28,Toyama,0,7,0
2017.03.29,Toyama,50,7,16.666666
2017.03.30,Toyama,0,7,0
2017.03.31,Toyama,0,7,0
2017.04.01,Toyama,0,7,0
2017.04.02,Toyama,0,14,0
2017.04.03,Toyama,0,14,0
2017.04.04,Toyama,49,14,16.666666
2017.04.05,Toyama,0,14,0
2017.04.06,Toyama,0,14,0
2017.04.07,Toyama,0,14,0
2017.04.08,Toyama,49,14,16.666666
2017.04.09,Toyama,0,7,0
2017.04.10,Toyama,0,7,0
2017.04.11,Toyama,0,7,0
2017.04.12,Toyama,0,7,0
2017.04.13,Toyama,0,7,0
2017.04.14,Toyama,53,7,16.666666
2017.04.15,Toyama,0,7,0
2017.04.16,Toyama,0,0,0
2017.04.17,Toyama,0,0,0
2017.04.18,Toyama,0,0,0
2017.04.19,Toyama,0,0,0
2017.04.20,Toyama,0,0,0
2017.04.21,Toyama,0,0,0
2017.04.22,Toyama,0,0,0
2017.04.23,Toyama,0,14,0
2017.04.24,Toyama,0,14,0
2017.04.25,Toyama,52,14,33.333332
2017.04.26,Toyama,0,14,0
2017.04.27,Toyama,0,14,0
2017.04.28,Toyama,0,14,0
2017.04.29,Toyama,0,14,0
2017.04.30,Toyama,0,0,0
2017.05.01,Toyama,0,0,0
2017.05.02,Toyama,0,0,0
2017.05.03,Toyama,0,0,0
2017.05.04,Toyama,0,0,0
2017.05.05,Toyama,0,0,0
2017.05.06,Toyama,0,0,0
2017.05.07,Toyama,0,0,0
2017.05.08,Toyama,0,0,0
2017.05.09,Toyama,0,0,0
2017.05.10,Toyama,0,0,0
2017.05.11,Toyama,0,0,0
2017.05.12,Toyama,0,0,0
2017.05.13,Toyama,0,0,0
2017.05.14,Toyama,0,15,0
2017.05.15,Toyama,0,15,0
2017.05.16,Toyama,0,15,0
2017.05.17,Toyama,0,15,0
2017.05.18,Toyama,0,15,0
2017.05.19,Toyama,0,15,0
2017.05.20,Toyama,0,15,0
2017.05.21,Toyama,0,15,0
2017.05.22,Toyama,52,15,17.687075
2017.05.23,Toyama,53,15,18.02721
2017.05.24,Toyama,0,15,0
2017.05.25,Toyama,0,15,0
2017.05.26,Toyama,0,15,0
2017.05.27,Toyama,0,15,0
2017.05.28,Toyama,0,15,0
2017.05.29,Toyama,0,15,0
2017.05.30,Toyama,0,15,0
2017.05.31,Toyama,0,15,0
2017.06.01,Toyama,0,15,0
2017.06.02,Toyama,0,15,0
2017.06.03,Toyama,50,15,35.714283
2017.06.04,Toyama,0,7,0
2017.06.05,Toyama,0,7,0
2017.06.06,Toyama,51,7,5.6291394
2017.06.07,Toyama,0,7,0
2017.06.08,Toyama,100,7,11.037527
2017.06.09,Toyama,0,7,0
2017.06.10,Toyama,0,7,0
2017.06.11,Toyama,0,0,0
2017.06.12,Toyama,0,0,0
2017.06.13,Toyama,0,0,0
2017.06.14,Toyama,0,0,0
2017.06.15,Toyama,0,0,0
2017.06.16,Toyama,0,0,0
2017.06.17,Toyama,0,0,0
2017.06.18,Toyama,0,0,0
2017.06.19,Toyama,0,0,0
2017.06.20,Toyama,0,0,0
2017.06.21,Toyama,0,0,0
2017.06.22,Toyama,0,0,0
2017.06.23,Toyama,0,0,0
2017.06.24,Toyama,0,0,0
2017.06.25,Toyama,0,14,0
2017.06.26,Toyama,0,14,0
2017.06.27,Toyama,0,14,0
2017.06.28,Toyama,50,14,33.333332
2017.06.29,Toyama,0,14,0
2017.06.30,Toyama,0,14,0
2017.07.01,Toyama,0,14,0
2017.07.02,Toyama,0,21,0
2017.07.03,Toyama,0,21,0
2017.07.04,Toyama,50,21,24.038464
2017.07.05,Toyama,0,21,0
2017.07.06,Toyama,0,21,0
2017.07.07,Toyama,54,21,25.96154
2017.07.08,Toyama,0,21,0
2017.07.09,Toyama,0,0,0
2017.07.10,Toyama,0,0,0
2017.07.11,Toyama,0,0,0
2017.07.12,Toyama,0,0,0
2017.07.13,Toyama,0,0,0
2017.07.14,Toyama,0,0,0
2017.07.15,Toyama,0,0,0
2017.07.16,Toyama,0,7,0
2017.07.17,Toyama,48,7,16.666666
2017.07.18,Toyama,0,7,0
2017.07.19,Toyama,0,7,0
2017.07.20,Toyama,0,7,0
2017.07.21,Toyama,0,7,0
2017.07.22,Toyama,0,7,0
2017.07.23,Toyama,47,13,30.952381
2017.07.24,Toyama,0,13,0
2017.07.25,Toyama,0,13,0
2017.07.26,Toyama,0,13,0
2017.07.27,Toyama,0,13,0
2017.07.28,Toyama,0,13,0
2017.07.29,Toyama,0,13,0
2017.07.30,Toyama,0,7,0
2017.07.31,Toyama,0,7,0
2017.08.01,Toyama,0,7,0
2017.08.02,Toyama,0,7,0
2017.08.03,Toyama,0,7,0
2017.08.04,Toyama,0,7,0
2017.08.05,Toyama,0,7,0
2017.08.06,Toyama,0,0,0
2017.08.07,Toyama,0,0,0
2017.08.08,Toyama,0,0,0
2017.08.09,Toyama,0,0,0
2017.08.10,Toyama,0,0,0
2017.08.11,Toyama,0,0,0
2017.08.12,Toyama,0,0,0
2017.08.13,Toyama,0,6,0
2017.08.14,Toyama,46,6,14.285714
2017.08.15,Toyama,0,6,0
2017.08.16,Toyama,0,6,0
2017.08.17,Toyama,0,6,0
2017.08.18,Toyama,0,6,0
2017.08.19,Toyama,0,6,0
2017.08.20,Toyama,0,7,0
2017.08.21,Toyama,0,7,0
2017.08.22,Toyama,0,7,0
2017.08.23,Toyama,0,7,0
2017.08.24,Toyama,0,7,0
2017.08.25,Toyama,0,7,0
2017.08.26,Toyama,0,7,0
2017.08.27,Toyama,0,14,0
2017.08.28,Toyama,0,14,0
2017.08.29,Toyama,0,14,0
2017.08.30,Toyama,0,14,0
2017.08.31,Toyama,0,14,0
2017.09.01,Toyama,0,14,0
2017.09.02,Toyama,100,14,33.333332
2017.09.03,Toyama,0,0,0
2017.09.04,Toyama,0,0,0
2017.09.05,Toyama,0,0,0
2017.09.06,Toyama,0,0,0
2017.09.07,Toyama,0,0,0
2017.09.08,Toyama,0,0,0
2017.09.09,Toyama,0,0,0
2017.09.10,Toyama,0,14,0
2017.09.11,Toyama,49,14,16.83849
2017.09.12,Toyama,0,14,0
2017.09.13,Toyama,0,14,0
2017.09.14,Toyama,0,14,0
2017.09.15,Toyama,0,14,0
2017.09.16,Toyama,48,14,16.494846
2017.09.17,Toyama,0,0,0
2017.09.18,Toyama,0,0,0
2017.09.19,Toyama,0,0,0
2017.09.20,Toyama,0,0,0
2017.09.21,Toyama,0,0,0
2017.09.22,Toyama,0,0,0
2017.09.23,Toyama,0,0,0
2017.09.24,Toyama,0,0,0
2017.09.25,Toyama,0,0,0
2017.09.26,Toyama,0,0,0
2017.09.27,Toyama,0,0,0
2017.09.28,Toyama,0,0,0
2017.09.29,Toyama,0,0,0
2017.09.30,Toyama,0,0,0
2017.10.01,Toyama,0,7,0
2017.10.02,Toyama,0,7,0
2017.10.03,Toyama,0,7,0
2017.10.04,Toyama,57,7,16.666666
2017.10.05,Toyama,0,7,0
2017.10.06,Toyama,0,7,0
2017.10.07,Toyama,0,7,0
2017.10.08,Toyama,0,0,0
2017.10.09,Toyama,0,0,0
2017.10.10,Toyama,0,0,0
2017.10.11,Toyama,0,0,0
2017.10.12,Toyama,0,0,0
2017.10.13,Toyama,0,0,0
2017.10.14,Toyama,0,0,0
2017.10.15,Toyama,0,7,0
2017.10.16,Toyama,0,7,0
2017.10.17,Toyama,0,7,0
2017.10.18,Toyama,0,7,0
2017.10.19,Toyama,0,7,0
2017.10.20,Toyama,0,7,0
2017.10.21,Toyama,0,7,0
2017.10.22,Toyama,0,0,0
2017.10.23,Toyama,0,0,0
2017.10.24,Toyama,0,0,0
2017.10.25,Toyama,0,0,0
2017.10.26,Toyama,0,0,0
2017.10.27,Toyama,0,0,0
2017.10.28,Toyama,0,0,0
2017.10.29,Toyama,0,0,0
2017.10.30,Toyama,0,0,0
2017.10.31,Toyama,0,0,0
2017.11.01,Toyama,0,0,0
2017.11.02,Toyama,0,0,0
2017.11.03,Toyama,0,0,0
2017.11.04,Toyama,0,0,0
2017.11.05,Toyama,0,0,0
2017.11.06,Toyama,0,0,0
2017.11.07,Toyama,0,0,0
2017.11.08,Toyama,0,0,0
2017.11.09,Toyama,0,0,0
2017.11.10,Toyama,0,0,0
2017.11.11,Toyama,0,0,0
2017.11.12,Toyama,0,7,0
2017.11.13,Toyama,0,7,0
2017.11.14,Toyama,0,7,0
2017.11.15,Toyama,0,7,0
2017.11.16,Toyama,0,7,0
2017.11.17,Toyama,0,7,0
2017.11.18,Toyama,0,7,0
2017.11.19,Toyama,0,7,0
2017.11.20,Toyama,0,7,0
2017.11.21,Toyama,0,7,0
2017.11.22,Toyama,0,7,0
2017.11.23,Toyama,0,7,0
2017.11.24,Toyama,0,7,0
2017.11.25,Toyama,0,7,0
2017.11.26,Toyama,0,0,0
2017.11.27,Toyama,0,0,0
2017.11.28,Toyama,0,0,0
2017.11.29,Toyama,0,0,0
2017.11.30,Toyama,0,0,0
2017.12.01,Toyama,0,0,0
2017.12.02,Toyama,0,0,0
2017.12.03,Toyama,0,0,0
2017.12.04,Toyama,0,0,0
2017.12.05,Toyama,0,0,0
2017.12.06,Toyama,0,0,0
2017.12.07,Toyama,0,0,0
2017.12.08,Toyama,0,0,0
2017.12.09,Toyama,0,0,0
2017.12.10,Toyama,0,0,0
2017.12.11,Toyama,0,0,0
2017.12.12,Toyama,0,0,0
2017.12.13,Toyama,0,0,0
2017.12.14,Toyama,0,0,0
2017.12.15,Toyama,0,0,0
2017.12.16,Toyama,0,0,0
2017.12.17,Toyama,0,0,0
2017.12.18,Toyama,0,0,0
2017.12.19,Toyama,0,0,0
2017.12.20,Toyama,0,0,0
2017.12.21,Toyama,0,0,0
2017.12.22,Toyama,0,0,0
2017.12.23,Toyama,0,0,0
2017.12.24,Toyama,0,7,0
2017.12.25,Toyama,0,7,0
2017.12.26,Toyama,0,7,0
2017.12.27,Toyama,0,7,0
2017.12.28,Toyama,0,7,0
2017.12.29,Toyama,0,7,0
2017.12.30,Toyama,0,7,0
2017.12.31,Toyama,0,12,0
2018.01.01,Toyama,0,12,0
2018.01.02,Toyama,0,12,0
2018.01.03,Toyama,0,12,0
2018.01.04,Toyama,0,12,0
2018.01.05,Toyama,48,12,28.571428
2018.01.06,Toyama,0,12,0
2018.01.07,Toyama,0,0,0
2018.01.08,Toyama,0,0,0
2018.01.09,Toyama,0,0,0
2018.01.10,Toyama,0,0,0
2018.01.11,Toyama,0,0,0
2018.01.12,Toyama,0,0,0
2018.01.13,Toyama,0,0,0
2018.01.14,Toyama,0,0,0
2018.01.15,Toyama,0,0,0
2018.01.16,Toyama,0,0,0
2018.01.17,Toyama,0,0,0
2018.01.18,Toyama,0,0,0
2018.01.19,Toyama,0,0,0
2018.01.20,Toyama,0,0,0
2018.01.21,Toyama,49,6,14.285714
2018.01.22,Toyama,0,6,0
2018.01.23,Toyama,0,6,0
2018.01.24,Toyama,0,6,0
2018.01.25,Toyama,0,6,0
2018.01.26,Toyama,0,6,0
2018.01.27,Toyama,0,6,0
2018.01.28,Toyama,0,0,0
2018.01.29,Toyama,0,0,0
2018.01.30,Toyama,0,0,0
2018.01.31,Toyama,0,0,0
2018.02.01,Toyama,0,0,0
2018.02.02,Toyama,0,0,0
2018.02.03,Toyama,0,0,0
2018.02.04,Toyama,0,6,0
2018.02.05,Toyama,0,6,0
2018.02.06,Toyama,0,6,0
2018.02.07,Toyama,0,6,0
2018.02.08,Toyama,54,6,14.285714
2018.02.09,Toyama,0,6,0
2018.02.10,Toyama,0,6,0
2018.02.11,Toyama,0,0,0
2018.02.12,Toyama,0,0,0
2018.02.13,Toyama,0,0,0
2018.02.14,Toyama,0,0,0
2018.02.15,Toyama,0,0,0
2018.02.16,Toyama,0,0,0
2018.02.17,Toyama,0,0,0
2018.02.18,Toyama,0,13,0
2018.02.19,Toyama,0,13,0
2018.02.20,Toyama,0,13,0
2018.02.21,Toyama,0,13,0
2018.02.22,Toyama,53,13,30.952379
2018.02.23,Toyama,0,13,0
2018.02.24,Toyama,0,13,0
2018.02.25,Toyama,49,32,36.601311
2018.02.26,Toyama,0,32,0
2018.02.27,Toyama,53,32,39.589172
2018.02.28,Toyama,0,32,0
2018.03.01,Toyama,0,32,0
2018.03.02,Toyama,0,32,0
2018.03.03,Toyama,0,32,0
2018.03.04,Toyama,50,50,29.911461
2018.03.05,Toyama,0,50,0
2018.03.06,Toyama,0,50,0
2018.03.07,Toyama,0,50,0
2018.03.08,Toyama,51,50,30.509691
2018.03.09,Toyama,0,50,0
2018.03.10,Toyama,98,50,58.626465
2018.03.11,Toyama,0,100,0
2018.03.12,Toyama,52,100,48.174908
2018.03.13,Toyama,53,100,49.101349
2018.03.14,Toyama,0,100,0
2018.03.15,Toyama,52,100,48.174908
2018.03.16,Toyama,0,100,0
2018.03.17,Toyama,100,100,92.644058
2018.03.18,Toyama,99,67,63.425129
2018.03.19,Toyama,100,67,64.065788
2018.03.20,Toyama,50,67,32.032894
2018.03.21,Toyama,0,67,0
2018.03.22,Toyama,0,67,0
2018.03.23,Toyama,0,67,0
2018.03.24,Toyama,0,67,0
2018.03.25,Toyama,0,63,0
2018.03.26,Toyama,0,63,0
2018.03.27,Toyama,100,63,100
2018.03.28,Toyama,50,63,50
2018.03.29,Toyama,0,63,0
2018.03.30,Toyama,0,63,0
2018.03.31,Toyama,0,63,0
2018.04.01,Toyama,0,32,0
2018.04.02,Toyama,51,32,38.47242
2018.04.03,Toyama,0,32,0
2018.04.04,Toyama,50,32,37.71806
2018.04.05,Toyama,0,32,0
2018.04.06,Toyama,0,32,0
2018.04.07,Toyama,0,32,0
2018.04.08,Toyama,0,20,0
2018.04.09,Toyama,0,20,0
2018.04.10,Toyama,0,20,0
2018.04.11,Toyama,52,20,24.516737
2018.04.12,Toyama,0,20,0
2018.04.13,Toyama,0,20,0
2018.04.14,Toyama,49,20,23.10231
2018.04.15,Toyama,0,0,0
2018.04.16,Toyama,0,0,0
2018.04.17,Toyama,0,0,0
2018.04.18,Toyama,0,0,0
2018.04.19,Toyama,0,0,0
2018.04.20,Toyama,0,0,0
2018.04.21,Toyama,0,0,0
2018.04.22,Toyama,0,13,0
2018.04.23,Toyama,49,13,15.476191
2018.04.24,Toyama,49,13,15.476191
2018.04.25,Toyama,0,13,0
2018.04.26,Toyama,0,13,0
2018.04.27,Toyama,0,13,0
2018.04.28,Toyama,0,13,0
2018.04.29,Toyama,0,0,0
2018.04.30,Toyama,0,0,0
2018.05.01,Toyama,0,0,0
2018.05.02,Toyama,0,0,0
2018.05.03,Toyama,0,0,0
2018.05.04,Toyama,0,0,0
2018.05.05,Toyama,0,0,0
2018.05.06,Toyama,0,19,0
2018.05.07,Toyama,52,19,45.238094
2018.05.08,Toyama,0,19,0
2018.05.09,Toyama,0,19,0
2018.05.10,Toyama,0,19,0
2018.05.11,Toyama,0,19,0
2018.05.12,Toyama,0,19,0
2018.05.13,Toyama,0,13,0
2018.05.14,Toyama,0,13,0
2018.05.15,Toyama,51,13,30.952381
2018.05.16,Toyama,0,13,0
2018.05.17,Toyama,0,13,0
2018.05.18,Toyama,0,13,0
2018.05.19,Toyama,0,13,0
2018.05.20,Toyama,0,7,0
2018.05.21,Toyama,0,7,0
2018.05.22,Toyama,0,7,0
2018.05.23,Toyama,0,7,0
2018.05.24,Toyama,0,7,0
2018.05.25,Toyama,0,7,0
2018.05.26,Toyama,0,7,0
2018.05.27,Toyama,0,13,0
2018.05.28,Toyama,0,13,0
2018.05.29,Toyama,0,13,0
2018.05.30,Toyama,0,13,0
2018.05.31,Toyama,52,13,30.952381
2018.06.01,Toyama,0,13,0
2018.06.02,Toyama,0,13,0
2018.06.03,Toyama,0,0,0
2018.06.04,Toyama,0,0,0
2018.06.05,Toyama,0,0,0
2018.06.06,Toyama,0,0,0
2018.06.07,Toyama,0,0,0
2018.06.08,Toyama,0,0,0
2018.06.09,Toyama,0,0,0
2018.06.10,Toyama,0,0,0
2018.06.11,Toyama,0,0,0
2018.06.12,Toyama,0,0,0
2018.06.13,Toyama,0,0,0
2018.06.14,Toyama,0,0,0
2018.06.15,Toyama,0,0,0
2018.06.16,Toyama,0,0,0
2018.06.17,Toyama,0,13,0
2018.06.18,Toyama,0,13,0
2018.06.19,Toyama,0,13,0
2018.06.20,Toyama,49,13,30.952381
2018.06.21,Toyama,0,13,0
2018.06.22,Toyama,0,13,0
2018.06.23,Toyama,0,13,0
2018.06.24,Toyama,0,19,0
2018.06.25,Toyama,0,19,0
2018.06.26,Toyama,0,19,0
2018.06.27,Toyama,51,19,22.842999
2018.06.28,Toyama,0,19,0
2018.06.29,Toyama,0,19,0
2018.06.30,Toyama,50,19,22.395096
2018.07.01,Toyama,0,12,0
2018.07.02,Toyama,0,12,0
2018.07.03,Toyama,53,12,14.421769
2018.07.04,Toyama,52,12,14.149661
2018.07.05,Toyama,0,12,0
2018.07.06,Toyama,0,12,0
2018.07.07,Toyama,0,12,0
2018.07.08,Toyama,0,0,0
2018.07.09,Toyama,0,0,0
2018.07.10,Toyama,0,0,0
2018.07.11,Toyama,0,0,0
2018.07.12,Toyama,0,0,0
2018.07.13,Toyama,0,0,0
2018.07.14,Toyama,0,0,0
2018.07.15,Toyama,0,13,0
2018.07.16,Toyama,0,13,0
2018.07.17,Toyama,0,13,0
2018.07.18,Toyama,0,13,0
2018.07.19,Toyama,0,13,0
2018.07.20,Toyama,0,13,0
2018.07.21,Toyama,0,13,0
2018.07.22,Toyama,0,12,0
2018.07.23,Toyama,0,12,0
2018.07.24,Toyama,0,12,0
2018.07.25,Toyama,50,12,28.571428
2018.07.26,Toyama,0,12,0
2018.07.27,Toyama,0,12,0
2018.07.28,Toyama,0,12,0
2018.07.29,Toyama,0,12,0
2018.07.30,Toyama,0,12,0
2018.07.31,Toyama,0,12,0
2018.08.01,Toyama,0,12,0
2018.08.02,Toyama,0,12,0
2018.08.03,Toyama,0,12,0
2018.08.04,Toyama,100,12,28.571428
2018.08.05,Toyama,0,0,0
2018.08.06,Toyama,0,0,0
2018.08.07,Toyama,0,0,0
2018.08.08,Toyama,0,0,0
2018.08.09,Toyama,0,0,0
2018.08.10,Toyama,0,0,0
2018.08.11,Toyama,0,0,0
2018.08.12,Toyama,0,0,0
2018.08.13,Toyama,0,0,0
2018.08.14,Toyama,0,0,0
2018.08.15,Toyama,0,0,0
2018.08.16,Toyama,0,0,0
2018.08.17,Toyama,0,0,0
2018.08.18,Toyama,0,0,0
2018.08.19,Toyama,0,0,0
2018.08.20,Toyama,0,0,0
2018.08.21,Toyama,0,0,0
2018.08.22,Toyama,0,0,0
2018.08.23,Toyama,0,0,0
2018.08.24,Toyama,0,0,0
2018.08.25,Toyama,0,0,0
2018.08.26,Toyama,0,12,0
2018.08.27,Toyama,49,12,14.285714
2018.08.28,Toyama,0,12,0
2018.08.29,Toyama,0,12,0
2018.08.30,Toyama,0,12,0
2018.08.31,Toyama,49,12,14.285714
2018.09.01,Toyama,0,12,0
2018.09.02,Toyama,0,0,0
2018.09.03,Toyama,0,0,0
2018.09.04,Toyama,0,0,0
2018.09.05,Toyama,0,0,0
2018.09.06,Toyama,0,0,0
2018.09.07,Toyama,0,0,0
2018.09.08,Toyama,0,0,0
2018.09.09,Toyama,0,6,0
2018.09.10,Toyama,50,6,14.285714
2018.09.11,Toyama,0,6,0
2018.09.12,Toyama,0,6,0
2018.09.13,Toyama,0,6,0
2018.09.14,Toyama,0,6,0
2018.09.15,Toyama,0,6,0
2018.09.16,Toyama,0,13,0
2018.09.17,Toyama,0,13,0
2018.09.18,Toyama,52,13,30.952381
2018.09.19,Toyama,0,13,0
2018.09.20,Toyama,0,13,0
2018.09.21,Toyama,0,13,0
2018.09.22,Toyama,0,13,0
2018.09.23,Toyama,0,0,0
2018.09.24,Toyama,0,0,0
2018.09.25,Toyama,0,0,0
2018.09.26,Toyama,0,0,0
2018.09.27,Toyama,0,0,0
2018.09.28,Toyama,0,0,0
2018.09.29,Toyama,0,0,0
2018.09.30,Toyama,0,0,0
2018.10.01,Toyama,0,0,0
2018.10.02,Toyama,0,0,0
2018.10.03,Toyama,0,0,0
2018.10.04,Toyama,0,0,0
2018.10.05,Toyama,0,0,0
2018.10.06,Toyama,0,0,0
2018.10.07,Toyama,0,13,0
2018.10.08,Toyama,0,13,0
2018.10.09,Toyama,0,13,0
2018.10.10,Toyama,0,13,0
2018.10.11,Toyama,53,13,30.952379
2018.10.12,Toyama,0,13,0
2018.10.13,Toyama,0,13,0
2018.10.14,Toyama,0,0,0
2018.10.15,Toyama,0,0,0
2018.10.16,Toyama,0,0,0
2018.10.17,Toyama,0,0,0
2018.10.18,Toyama,0,0,0
2018.10.19,Toyama,0,0,0
2018.10.20,Toyama,0,0,0
2018.10.21,Toyama,0,0,0
2018.10.22,Toyama,0,0,0
2018.10.23,Toyama,0,0,0
2018.10.24,Toyama,0,0,0
2018.10.25,Toyama,0,0,0
2018.10.26,Toyama,0,0,0
2018.10.27,Toyama,0,0,0
2018.10.28,Toyama,0,26,0
2018.10.29,Toyama,0,26,0
2018.10.30,Toyama,0,26,0
2018.10.31,Toyama,56,26,30.952381
2018.11.01,Toyama,56,26,30.952381
2018.11.02,Toyama,0,26,0
2018.11.03,Toyama,0,26,0
2018.11.04,Toyama,0,6,0
2018.11.05,Toyama,0,6,0
2018.11.06,Toyama,0,6,0
2018.11.07,Toyama,0,6,0
2018.11.08,Toyama,0,6,0
2018.11.09,Toyama,0,6,0
2018.11.10,Toyama,0,6,0
2018.11.11,Toyama,50,13,30.952381
2018.11.12,Toyama,0,13,0
2018.11.13,Toyama,0,13,0
2018.11.14,Toyama,0,13,0
2018.11.15,Toyama,0,13,0
2018.11.16,Toyama,0,13,0
2018.11.17,Toyama,0,13,0
2018.11.18,Toyama,0,0,0
2018.11.19,Toyama,0,0,0
2018.11.20,Toyama,0,0,0
2018.11.21,Toyama,0,0,0
2018.11.22,Toyama,0,0,0
2018.11.23,Toyama,0,0,0
2018.11.24,Toyama,0,0,0
2018.11.25,Toyama,0,0,0
2018.11.26,Toyama,0,0,0
2018.11.27,Toyama,0,0,0
2018.11.28,Toyama,0,0,0
2018.11.29,Toyama,0,0,0
2018.11.30,Toyama,0,0,0
2018.12.01,Toyama,0,0,0
2018.12.02,Toyama,0,6,0
2018.12.03,Toyama,0,6,0
2018.12.04,Toyama,0,6,0
2018.12.05,Toyama,0,6,0
2018.12.06,Toyama,0,6,0
2018.12.07,Toyama,54,6,14.285714
2018.12.08,Toyama,0,6,0
2018.12.09,Toyama,0,13,0
2018.12.10,Toyama,0,13,0
2018.12.11,Toyama,0,13,0
2018.12.12,Toyama,0,13,0
2018.12.13,Toyama,0,13,0
2018.12.14,Toyama,51,13,30.952381
2018.12.15,Toyama,0,13,0
2018.12.16,Toyama,0,6,0
2018.12.17,Toyama,0,6,0
2018.12.18,Toyama,0,6,0
2018.12.19,Toyama,0,6,0
2018.12.20,Toyama,0,6,0
2018.12.21,Toyama,0,6,0
2018.12.22,Toyama,0,6,0
2018.12.23,Toyama,0,13,0
2018.12.24,Toyama,0,13,0
2018.12.25,Toyama,0,13,0
2018.12.26,Toyama,0,13,0
2018.12.27,Toyama,0,13,0
2018.12.28,Toyama,0,13,0
2018.12.29,Toyama,0,13,0
2018.12.30,Toyama,0,6,0
2018.12.31,Toyama,46,6,14.285714
2019.01.01,Toyama,0,6,0
2019.01.02,Toyama,0,6,0
2019.01.03,Toyama,0,6,0
2019.01.04,Toyama,0,6,0
2019.01.05,Toyama,0,6,0
2019.01.06,Toyama,23,6,14.285714
2019.01.07,Toyama,0,6,0
2019.01.08,Toyama,0,6,0
2019.01.09,Toyama,0,6,0
2019.01.10,Toyama,0,6,0
2019.01.11,Toyama,0,6,0
2019.01.12,Toyama,0,6,0
2019.01.13,Toyama,0,6,0
2019.01.14,Toyama,0,6,0
2019.01.15,Toyama,0,6,0
2019.01.16,Toyama,0,6,0
2019.01.17,Toyama,0,6,0
2019.01.18,Toyama,0,6,0
2019.01.19,Toyama,0,6,0
2019.01.20,Toyama,23,6,14.285714
2019.01.21,Toyama,0,6,0
2019.01.22,Toyama,0,6,0
2019.01.23,Toyama,0,6,0
2019.01.24,Toyama,0,6,0
2019.01.25,Toyama,0,6,0
2019.01.26,Toyama,0,6,0
2019.01.27,Toyama,0,0,0
2019.01.28,Toyama,0,0,0
2019.01.29,Toyama,0,0,0
2019.01.30,Toyama,0,0,0
2019.01.31,Toyama,0,0,0
2019.02.01,Toyama,0,0,0
2019.02.02,Toyama,0,0,0
2019.02.03,Toyama,0,0,0
2019.02.04,Toyama,0,0,0
2019.02.05,Toyama,0,0,0
2019.02.06,Toyama,0,0,0
2019.02.07,Toyama,0,0,0
2019.02.08,Toyama,0,0,0
2019.02.09,Toyama,0,0,0
2019.02.10,Toyama,0,31,0
2019.02.11,Toyama,23,31,13.473166
2019.02.12,Toyama,25,31,14.644746
2019.02.13,Toyama,0,31,0
2019.02.14,Toyama,0,31,0
2019.02.15,Toyama,78,31,45.691608
2019.02.16,Toyama,0,31,0
2019.02.17,Toyama,0,19,0
2019.02.18,Toyama,0,19,0
2019.02.19,Toyama,0,19,0
2019.02.20,Toyama,25,19,14.880954
2019.02.21,Toyama,0,19,0
2019.02.22,Toyama,26,19,15.476192
2019.02.23,Toyama,25,19,14.880954
