date,prefecture,raw_daily,raw_weekly,mask_harmonized_daily
2017.10.15,Aichi,47,47,40.735458
2017.10.16,Aichi,41,47,35.535191
2017.10.17,Aichi,28,47,24.267933
2017.10.18,Aichi,55,47,47.669155
2017.10.19,Aichi,45,47,39.002037
2017.10.20,Aichi,26,47,22.53451
2017.10.21,Aichi,53,47,45.935734
2017.10.22,Aichi,32,50,25.011494
2017.10.23,Aichi,33,50,25.793104
2017.10.24,Aichi,39,50,30.482758
2017.10.25,Aichi,66,50,51.586208
2017.10.26,Aichi,64,50,50.022987
2017.10.27,Aichi,74,50,57.839081
2017.10.28,Aichi,40,50,31.264366
2017.10.29,Aichi,53,56,44.725536
2017.10.30,Aichi,53,56,44.725536
2017.10.31,Aichi,60,56,50.632687
2017.11.01,Aichi,79,56,66.666367
2017.11.02,Aichi,37,56,31.22349
2017.11.03,Aichi,43,56,36.286758
2017.11.04,Aichi,36,56,30.379612
2017.11.05,Aichi,29,60,24.208696
2017.11.06,Aichi,57,60,47.582611
2017.11.07,Aichi,89,60,74.295654
2017.11.08,Aichi,73,60,60.939133
2017.11.09,Aichi,62,60,51.756523
2017.11.10,Aichi,42,60,35.060871
2017.11.11,Aichi,39,60,32.556522
2017.11.12,Aichi,35,60,31.558012
2017.11.13,Aichi,48,60,43.279556
2017.11.14,Aichi,58,60,52.296131
2017.11.15,Aichi,60,60,54.099449
2017.11.16,Aichi,77,60,69.42762
2017.11.17,Aichi,43,60,38.771271
2017.11.18,Aichi,41,60,36.967957
2017.11.19,Aichi,31,65,30.877748
2017.11.20,Aichi,64,65,63.747604
2017.11.21,Aichi,100,65,99.605629
2017.11.22,Aichi,28,65,27.889576
2017.11.23,Aichi,58,65,57.771267
2017.11.24,Aichi,42,65,41.834366
2017.11.25,Aichi,32,65,31.873802
2017.11.26,Aichi,10,59,9.609581
2017.11.27,Aichi,76,59,73.032822
2017.11.28,Aichi,59,59,56.696529
2017.11.29,Aichi,71,59,68.228027
2017.11.30,Aichi,61,59,58.618446
2017.12.01,Aichi,0,59,0
2017.12.02,Aichi,57,59,54.774616
2017.12.03,Aichi,44,51,42.094349
2017.12.04,Aichi,32,51,30.614071
2017.12.05,Aichi,37,51,35.397522
2017.12.06,Aichi,44,51,42.094349
2017.12.07,Aichi,38,51,36.35421
2017.12.08,Aichi,45,51,43.051037
2017.12.09,Aichi,50,51,47.834488
2017.12.10,Aichi,79,53,69.231857
2017.12.11,Aichi,38,53,33.301399
2017.12.12,Aichi,80,53,70.108208
2017.12.13,Aichi,12,53,10.516232
2017.12.14,Aichi,49,53,42.941277
2017.12.15,Aichi,25,53,21.908813
2017.12.16,Aichi,46,53,40.312222
2017.12.17,Aichi,45,57,34.710449
2017.12.18,Aichi,48,57,37.024479
2017.12.19,Aichi,61,57,47.051941
2017.12.20,Aichi,48,57,37.024479
2017.12.21,Aichi,61,57,47.051941
2017.12.22,Aichi,43,57,33.167763
2017.12.23,Aichi,96,57,74.048958
2017.12.24,Aichi,54,52,46.571709
2017.12.25,Aichi,48,52,41.397076
2017.12.26,Aichi,35,52,30.185368
2017.12.27,Aichi,65,52,56.05854
2017.12.28,Aichi,44,52,37.947319
2017.12.29,Aichi,64,52,55.196098
2017.12.30,Aichi,18,52,15.523904
2017.12.31,Aichi,49,48,44.581463
2018.01.01,Aichi,45,48,40.942162
2018.01.02,Aichi,27,48,24.565296
2018.01.03,Aichi,41,48,37.302856
2018.01.04,Aichi,46,48,41.851986
2018.01.05,Aichi,59,48,53.679718
2018.01.06,Aichi,20,48,18.196514
2018.01.07,Aichi,38,65,29.147074
2018.01.08,Aichi,75,65,57.527119
2018.01.09,Aichi,75,65,57.527119
2018.01.10,Aichi,72,65,55.226036
2018.01.11,Aichi,46,65,35.283298
2018.01.12,Aichi,85,65,65.197403
2018.01.13,Aichi,70,65,53.691975
2018.01.14,Aichi,50,69,39.511581
2018.01.15,Aichi,62,69,48.994362
2018.01.16,Aichi,86,69,67.959923
2018.01.17,Aichi,64,69,50.574821
2018.01.18,Aichi,63,69,49.784588
2018.01.19,Aichi,54,69,42.672504
2018.01.20,Aichi,96,69,75.862236
2018.01.21,Aichi,62,75,54.753246
2018.01.22,Aichi,100,75,88.311684
2018.01.23,Aichi,79,75,69.766235
2018.01.24,Aichi,51,75,45.03896
2018.01.25,Aichi,46,75,40.623379
2018.01.26,Aichi,57,75,50.337666
2018.01.27,Aichi,67,75,59.168831
2018.01.28,Aichi,35,72,29.866669
2018.01.29,Aichi,70,72,59.733337
2018.01.30,Aichi,70,72,59.733337
2018.01.31,Aichi,82,72,69.973343
2018.02.01,Aichi,47,72,40.10667
2018.02.02,Aichi,69,72,58.880005
2018.02.03,Aichi,86,72,73.386665
2018.02.04,Aichi,63,65,59.404797
2018.02.05,Aichi,78,65,73.548798
2018.02.06,Aichi,23,65,21.687466
2018.02.07,Aichi,56,65,52.804264
2018.02.08,Aichi,50,65,47.146667
2018.02.09,Aichi,60,65,56.575996
2018.02.10,Aichi,45,65,42.431995
2018.02.11,Aichi,64,67,56.89444
2018.02.12,Aichi,62,67,55.116489
2018.02.13,Aichi,41,67,36.447998
2018.02.14,Aichi,31,67,27.558245
2018.02.15,Aichi,81,67,72.007027
2018.02.16,Aichi,65,67,57.783417
2018.02.17,Aichi,66,67,58.67239
2018.02.18,Aichi,54,70,42.224232
2018.02.19,Aichi,70,70,54.735115
2018.02.20,Aichi,87,70,68.027931
2018.02.21,Aichi,78,70,60.990555
2018.02.22,Aichi,85,70,66.464066
2018.02.23,Aichi,72,70,56.298969
2018.02.24,Aichi,41,70,32.059139
2018.02.25,Aichi,54,66,47.403816
2018.02.26,Aichi,79,66,69.350029
2018.02.27,Aichi,65,66,57.060154
2018.02.28,Aichi,44,66,38.625332
2018.03.01,Aichi,45,66,39.503181
2018.03.02,Aichi,56,66,49.159515
2018.03.03,Aichi,66,66,57.938004
2018.03.04,Aichi,36,72,30.388966
2018.03.05,Aichi,78,72,65.842758
2018.03.06,Aichi,67,72,56.557243
2018.03.07,Aichi,74,72,62.466209
2018.03.08,Aichi,76,72,64.154488
2018.03.09,Aichi,69,72,58.245522
2018.03.10,Aichi,64,72,54.02483
2018.03.11,Aichi,39,66,33.741108
2018.03.12,Aichi,61,66,52.774555
2018.03.13,Aichi,54,66,46.718456
2018.03.14,Aichi,75,66,64.886749
2018.03.15,Aichi,75,66,64.886749
2018.03.16,Aichi,55,66,47.583614
2018.03.17,Aichi,56,66,48.448772
2018.03.18,Aichi,98,58,76.537033
2018.03.19,Aichi,49,58,38.268517
2018.03.20,Aichi,50,58,39.049507
2018.03.21,Aichi,70,58,54.669308
2018.03.22,Aichi,30,58,23.429705
2018.03.23,Aichi,62,58,48.421387
2018.03.24,Aichi,45,58,35.144558
2018.03.25,Aichi,35,64,30.771717
2018.03.26,Aichi,54,64,47.476364
2018.03.27,Aichi,95,64,83.523232
2018.03.28,Aichi,52,64,45.717979
2018.03.29,Aichi,41,64,36.046867
2018.03.30,Aichi,64,64,56.26828
2018.03.31,Aichi,55,64,48.355556
2018.04.01,Aichi,57,60,46.86348
2018.04.02,Aichi,73,60,60.018135
2018.04.03,Aichi,72,60,59.195972
2018.04.04,Aichi,68,60,55.907303
2018.04.05,Aichi,52,60,42.752647
2018.04.06,Aichi,33,60,27.131487
2018.04.07,Aichi,42,60,34.530983
2018.04.08,Aichi,48,51,40.111813
2018.04.09,Aichi,68,51,56.825069
2018.04.10,Aichi,38,51,31.755184
2018.04.11,Aichi,39,51,32.590847
2018.04.12,Aichi,34,51,28.412535
2018.04.13,Aichi,53,51,44.290123
2018.04.14,Aichi,52,51,43.454464
2018.04.15,Aichi,45,52,35.458496
2018.04.16,Aichi,50,52,39.398331
2018.04.17,Aichi,46,52,36.246464
2018.04.18,Aichi,46,52,36.246464
2018.04.19,Aichi,42,52,33.094597
2018.04.20,Aichi,72,52,56.733593
2018.04.21,Aichi,58,52,45.702065
2018.04.22,Aichi,0,39,0
2018.04.23,Aichi,58,39,44.909782
2018.04.24,Aichi,47,39,36.39241
2018.04.25,Aichi,34,39,26.326426
2018.04.26,Aichi,81,39,62.718838
2018.04.27,Aichi,39,39,30.197958
2018.04.28,Aichi,15,39,11.614599
2018.04.29,Aichi,52,45,45.14043
2018.04.30,Aichi,26,45,22.570215
2018.05.01,Aichi,33,45,28.646809
2018.05.02,Aichi,58,45,50.348942
2018.05.03,Aichi,47,45,40.800003
2018.05.04,Aichi,26,45,22.570215
2018.05.05,Aichi,40,45,34.723408
2018.05.06,Aichi,48,47,39.461868
2018.05.07,Aichi,30,47,24.66367
2018.05.08,Aichi,35,47,28.774279
2018.05.09,Aichi,47,47,38.639748
2018.05.10,Aichi,61,47,50.149456
2018.05.11,Aichi,37,47,30.418526
2018.05.12,Aichi,53,47,43.572479
2018.05.13,Aichi,54,49,44.564217
2018.05.14,Aichi,31,49,25.58316
2018.05.15,Aichi,52,49,42.913689
2018.05.16,Aichi,54,49,44.564217
2018.05.17,Aichi,47,49,38.787373
2018.05.18,Aichi,16,49,13.204211
2018.05.19,Aichi,69,49,56.943165
2018.05.20,Aichi,0,42,0
2018.05.21,Aichi,52,42,49.504002
2018.05.22,Aichi,11,42,10.472
2018.05.23,Aichi,26,42,24.752001
2018.05.24,Aichi,47,42,44.744003
2018.05.25,Aichi,63,42,59.976002
2018.05.26,Aichi,41,42,39.032001
2018.05.27,Aichi,50,42,38.989761
2018.05.28,Aichi,55,42,42.888737
2018.05.29,Aichi,28,42,21.834267
2018.05.30,Aichi,32,42,24.953447
2018.05.31,Aichi,39,42,30.412014
2018.06.01,Aichi,56,42,43.668533
2018.06.02,Aichi,33,42,25.733244
2018.06.03,Aichi,51,40,40.208698
2018.06.04,Aichi,42,40,33.113045
2018.06.05,Aichi,36,40,28.38261
2018.06.06,Aichi,0,40,0
2018.06.07,Aichi,27,40,21.286957
2018.06.08,Aichi,75,40,59.13044
2018.06.09,Aichi,45,40,35.47826
2018.06.10,Aichi,53,43,38.502361
2018.06.11,Aichi,19,43,13.802733
2018.06.12,Aichi,46,43,33.417145
2018.06.13,Aichi,83,43,60.296154
2018.06.14,Aichi,49,43,35.596523
2018.06.15,Aichi,30,43,21.793789
2018.06.16,Aichi,42,43,30.511307
2018.06.17,Aichi,34,45,31.056719
2018.06.18,Aichi,54,45,49.325378
2018.06.19,Aichi,26,45,23.749256
2018.06.20,Aichi,32,45,29.229853
2018.06.21,Aichi,34,45,31.056719
2018.06.22,Aichi,46,45,42.017914
2018.06.23,Aichi,42,45,38.364182
2018.06.24,Aichi,53,40,44.700779
2018.06.25,Aichi,19,40,16.024807
2018.06.26,Aichi,52,40,43.857368
2018.06.27,Aichi,33,40,27.83256
2018.06.28,Aichi,49,40,41.327133
2018.06.29,Aichi,23,40,19.398451
2018.06.30,Aichi,29,40,24.458916
2018.07.01,Aichi,37,37,26.503061
2018.07.02,Aichi,45,37,32.233456
2018.07.03,Aichi,38,37,27.219362
2018.07.04,Aichi,70,37,50.14093
2018.07.05,Aichi,14,37,10.028186
2018.07.06,Aichi,26,37,18.623774
2018.07.07,Aichi,51,37,36.531246
2018.07.08,Aichi,50,31,32.183208
2018.07.09,Aichi,36,31,23.171909
2018.07.10,Aichi,44,31,28.321222
2018.07.11,Aichi,23,31,14.804276
2018.07.12,Aichi,50,31,32.183208
2018.07.13,Aichi,26,31,16.73527
2018.07.14,Aichi,33,31,21.240919
2018.07.15,Aichi,34,39,21.661982
2018.07.16,Aichi,41,39,26.121803
2018.07.17,Aichi,12,39,7.6454053
2018.07.18,Aichi,67,39,42.686848
2018.07.19,Aichi,71,39,45.235317
2018.07.20,Aichi,49,39,31.218739
2018.07.21,Aichi,59,39,37.589912
2018.07.22,Aichi,39,31,22.679173
2018.07.23,Aichi,43,31,25.005241
2018.07.24,Aichi,27,31,15.700967
2018.07.25,Aichi,44,31,25.586758
2018.07.26,Aichi,32,31,18.608553
2018.07.27,Aichi,46,31,26.749792
2018.07.28,Aichi,59,31,34.309521
2018.07.29,Aichi,11,37,6.6689157
2018.07.30,Aichi,26,37,15.762892
2018.07.31,Aichi,60,37,36.375904
2018.08.01,Aichi,65,37,39.40723
2018.08.02,Aichi,41,37,24.856869
2018.08.03,Aichi,78,37,47.288677
2018.08.04,Aichi,51,37,30.919518
2018.08.05,Aichi,40,41,25.859713
2018.08.06,Aichi,79,41,51.072929
2018.08.07,Aichi,31,41,20.041277
2018.08.08,Aichi,57,41,36.85009
2018.08.09,Aichi,45,41,29.092176
2018.08.10,Aichi,32,41,20.687769
2018.08.11,Aichi,61,41,39.436062
2018.08.12,Aichi,31,42,24.173653
2018.08.13,Aichi,48,42,37.430172
2018.08.14,Aichi,32,42,24.953447
2018.08.15,Aichi,45,42,35.090786
2018.08.16,Aichi,36,42,28.07263
2018.08.17,Aichi,43,42,33.531197
2018.08.18,Aichi,58,42,45.228123
2018.08.19,Aichi,42,37,29.45561
2018.08.20,Aichi,50,37,35.0662
2018.08.21,Aichi,32,37,22.442369
2018.08.22,Aichi,43,37,30.156935
2018.08.23,Aichi,45,37,31.559584
2018.08.24,Aichi,35,37,24.546341
2018.08.25,Aichi,40,37,28.052961
2018.08.26,Aichi,29,46,22.820629
2018.08.27,Aichi,46,46,36.198242
2018.08.28,Aichi,28,46,22.03371
2018.08.29,Aichi,47,46,36.985157
2018.08.30,Aichi,55,46,43.280502
2018.08.31,Aichi,61,46,48.002014
2018.09.01,Aichi,52,46,40.91975
2018.09.02,Aichi,28,33,21.854609
2018.09.03,Aichi,25,33,19.513044
2018.09.04,Aichi,51,33,39.806606
2018.09.05,Aichi,80,33,62.441738
2018.09.06,Aichi,22,33,17.171478
2018.09.07,Aichi,14,33,10.927304
2018.09.08,Aichi,10,33,7.8052173
2018.09.09,Aichi,51,42,38.330532
2018.09.10,Aichi,47,42,35.324211
2018.09.11,Aichi,70,42,52.610531
2018.09.12,Aichi,55,42,41.336845
2018.09.13,Aichi,59,42,44.343163
2018.09.14,Aichi,22,42,16.534739
2018.09.15,Aichi,0,42,0
2018.09.16,Aichi,36,47,26.992609
2018.09.17,Aichi,47,47,35.240353
2018.09.18,Aichi,63,47,47.237068
2018.09.19,Aichi,40,47,29.991787
2018.09.20,Aichi,42,47,31.491377
2018.09.21,Aichi,73,47,54.735016
2018.09.22,Aichi,40,47,29.991787
2018.09.23,Aichi,53,43,49.00301
2018.09.24,Aichi,45,43,41.606327
2018.09.25,Aichi,0,43,0
2018.09.26,Aichi,39,43,36.058815
2018.09.27,Aichi,28,43,25.888382
2018.09.28,Aichi,39,43,36.058815
2018.09.29,Aichi,49,43,45.304665
2018.09.30,Aichi,56,45,38.725422
2018.10.01,Aichi,57,45,39.41695
2018.10.02,Aichi,59,45,40.799999
2018.10.03,Aichi,20,45,13.830508
2018.10.04,Aichi,71,45,49.098305
2018.10.05,Aichi,67,45,46.332203
2018.10.06,Aichi,24,45,16.596609
2018.10.07,Aichi,16,45,12.553845
2018.10.08,Aichi,42,45,32.953846
2018.10.09,Aichi,74,45,58.061535
2018.10.10,Aichi,56,45,43.938457
2018.10.11,Aichi,60,45,47.07692
2018.10.12,Aichi,14,45,10.984614
2018.10.13,Aichi,50,45,39.230766
2018.10.14,Aichi,53,53,37.637833
2018.10.15,Aichi,44,53,31.246502
2018.10.16,Aichi,84,53,59.652416
2018.10.17,Aichi,69,53,49.000198
2018.10.18,Aichi,43,53,30.536354
2018.10.19,Aichi,55,53,39.058128
2018.10.20,Aichi,58,53,41.188572
2018.10.21,Aichi,46,58,33.212631
2018.10.22,Aichi,74,58,53.429016
2018.10.23,Aichi,63,58,45.48687
2018.10.24,Aichi,82,58,59.205128
2018.10.25,Aichi,37,58,26.714508
2018.10.26,Aichi,83,58,59.927143
2018.10.27,Aichi,52,58,37.544716
2018.10.28,Aichi,74,60,54.646156
2018.10.29,Aichi,100,60,73.846153
2018.10.30,Aichi,78,60,57.599998
2018.10.31,Aichi,49,60,36.184616
2018.11.01,Aichi,60,60,44.307693
2018.11.02,Aichi,40,60,29.538462
2018.11.03,Aichi,41,60,30.276922
2018.11.04,Aichi,54,55,41.74884
2018.11.05,Aichi,46,55,35.563828
2018.11.06,Aichi,77,55,59.53075
2018.11.07,Aichi,81,55,62.62326
2018.11.08,Aichi,50,55,38.65633
2018.11.09,Aichi,27,55,20.87442
2018.11.10,Aichi,52,55,40.202583
2018.11.11,Aichi,63,59,53.211792
2018.11.12,Aichi,42,59,35.474529
2018.11.13,Aichi,37,59,31.251371
2018.11.14,Aichi,59,59,49.833267
2018.11.15,Aichi,56,59,47.299374
2018.11.16,Aichi,67,59,56.590321
2018.11.17,Aichi,56,59,47.299374
2018.11.18,Aichi,72,54,52.483173
2018.11.19,Aichi,64,54,46.651711
2018.11.20,Aichi,55,54,40.091312
2018.11.21,Aichi,26,54,18.952259
2018.11.22,Aichi,72,54,52.483173
2018.11.23,Aichi,57,54,41.549179
2018.11.24,Aichi,57,54,41.549179
2018.11.25,Aichi,50,54,35.737228
2018.11.26,Aichi,53,54,37.881462
2018.11.27,Aichi,78,54,55.750076
2018.11.28,Aichi,68,54,48.602627
2018.11.29,Aichi,38,54,27.160294
2018.11.30,Aichi,59,54,42.169926
2018.12.01,Aichi,65,54,46.458393
2018.12.02,Aichi,72,54,48.399818
2018.12.03,Aichi,35,54,23.527689
2018.12.04,Aichi,68,54,45.710938
2018.12.05,Aichi,57,54,38.316525
2018.12.06,Aichi,64,54,43.02206
2018.12.07,Aichi,61,54,41.005402
2018.12.08,Aichi,80,54,53.777573
2018.12.09,Aichi,82,70,62.702011
2018.12.10,Aichi,62,70,47.408833
2018.12.11,Aichi,63,70,48.173492
2018.12.12,Aichi,58,70,44.350201
2018.12.13,Aichi,78,70,59.643375
2018.12.14,Aichi,98,70,74.936546
2018.12.15,Aichi,57,70,43.585541
2018.12.16,Aichi,71,57,51.199257
2018.12.17,Aichi,80,57,57.689304
2018.12.18,Aichi,57,57,41.10363
2018.12.19,Aichi,41,57,29.565767
2018.12.20,Aichi,57,57,41.10363
2018.12.21,Aichi,86,57,62.016003
2018.12.22,Aichi,38,57,27.402422
2018.12.23,Aichi,55,51,40.909386
2018.12.24,Aichi,39,51,29.008474
2018.12.25,Aichi,54,51,40.165577
2018.12.26,Aichi,51,51,37.934155
2018.12.27,Aichi,74,51,55.041718
2018.12.28,Aichi,45,51,33.471313
2018.12.29,Aichi,55,51,40.909386
2018.12.30,Aichi,35,49,29.617779
2018.12.31,Aichi,28,49,23.694221
2019.01.01,Aichi,50,49,42.311111
2019.01.02,Aichi,58,49,49.080891
2019.01.03,Aichi,55,49,46.542225
2019.01.04,Aichi,36,49,30.464001
2019.01.05,Aichi,53,49,44.849777
2019.01.06,Aichi,41,77,46.923714
2019.01.07,Aichi,46,77,52.646122
2019.01.08,Aichi,27,77,30.900984
2019.01.09,Aichi,55,77,62.946449
2019.01.10,Aichi,76,77,86.980553
2019.01.11,Aichi,68,77,77.824699
2019.01.12,Aichi,53,77,60.657486
2019.01.13,Aichi,40,77,40.569492
2019.01.14,Aichi,67,77,67.953896
2019.01.15,Aichi,45,77,45.640678
2019.01.16,Aichi,60,77,60.854237
2019.01.17,Aichi,63,77,63.89695
2019.01.18,Aichi,89,77,90.26712
2019.01.19,Aichi,49,77,49.697628
2019.01.20,Aichi,85,100,85
2019.01.21,Aichi,100,100,100
2019.01.22,Aichi,81,100,81
2019.01.23,Aichi,40,100,40
2019.01.24,Aichi,100,100,100
2019.01.25,Aichi,79,100,79
2019.01.26,Aichi,59,100,59.000004
2019.01.27,Aichi,59,84,53.493332
2019.01.28,Aichi,68,84,61.653332
2019.01.29,Aichi,88,84,79.786667
2019.01.30,Aichi,66,84,59.84
2019.01.31,Aichi,68,84,61.653332
2019.02.01,Aichi,89,84,80.693329
2019.02.02,Aichi,66,84,59.84
2019.02.03,Aichi,66,68,64.24926
2019.02.04,Aichi,62,68,60.355366
2019.02.05,Aichi,42,68,40.885895
2019.02.06,Aichi,57,68,55.488003
2019.02.07,Aichi,43,68,41.859367
2019.02.08,Aichi,51,68,49.647156
2019.02.09,Aichi,59,68,57.434944
2019.02.10,Aichi,33,63,39.40683
2019.02.11,Aichi,48,63,57.319023
2019.02.12,Aichi,50,63,59.707317
2019.02.13,Aichi,30,63,35.82439
2019.02.14,Aichi,29,63,34.630245
2019.02.15,Aichi,58,63,69.26049
2019.02.16,Aichi,39,63,46.571705
2019.02.17,Aichi,43,69,43.505337
2019.02.18,Aichi,74,69,74.869652
2019.02.19,Aichi,49,69,49.575851
2019.02.20,Aichi,54,69,54.634609
2019.02.21,Aichi,44,69,44.51709
2019.02.22,Aichi,56,69,56.658115
2019.02.23,Aichi,51,69,51.599354
2019.02.24,Aichi,43,86,45.30883
2019.02.25,Aichi,65,86,68.490097
2019.02.26,Aichi,76,86,80.080727
2019.02.27,Aichi,64,86,67.436401
2019.02.28,Aichi,79,86,83.241806
2019.03.01,Aichi,61,86,64.275322
2019.03.02,Aichi,56,86,59.006851
2019.03.03,Aichi,70,96,71.820824
2019.03.04,Aichi,79,96,81.054932
2019.03.05,Aichi,53,96,54.378628
2019.03.06,Aichi,63,96,64.638741
2019.03.07,Aichi,67,96,68.74279
2019.03.08,Aichi,93,96,95.419098
2019.03.09,Aichi,84,96,86.18499
2019.03.10,Aichi,64,69,68.441711
2019.03.11,Aichi,65,69,69.511108
2019.03.12,Aichi,42,69,44.914871
2019.03.13,Aichi,49,69,52.400688
2019.03.14,Aichi,64,69,68.441711
2019.03.15,Aichi,42,69,44.914871
2019.03.16,Aichi,25,69,26.735044
2019.03.17,Aichi,62,59,57.018684
2019.03.18,Aichi,55,59,50.581089
2019.03.19,Aichi,50,59,45.982807
2019.03.20,Aichi,52,59,47.822121
2019.03.21,Aichi,59,59,54.259712
2019.03.22,Aichi,26,59,23.91106
2019.03.23,Aichi,45,59,41.384525
2019.03.24,Aichi,45,56,45.393379
2019.03.25,Aichi,31,56,31.270994
2019.03.26,Aichi,29,56,29.25351
2019.03.27,Aichi,45,56,45.393379
2019.03.28,Aichi,50,56,50.437084
2019.03.29,Aichi,61,56,61.533241
2019.03.30,Aichi,41,56,41.35841
2019.03.31,Aichi,35,57,33.290798
2019.04.01,Aichi,47,57,44.704784
2019.04.02,Aichi,53,57,50.411777
2019.04.03,Aichi,25,57,23.77914
2019.04.04,Aichi,56,57,53.265274
2019.04.05,Aichi,67,57,63.728092
2019.04.06,Aichi,43,57,40.90012
2019.04.07,Aichi,27,55,28.246155
2019.04.08,Aichi,51,55,53.353848
2019.04.09,Aichi,55,55,57.53846
2019.04.10,Aichi,47,55,49.169231
2019.04.11,Aichi,43,55,44.984619
2019.04.12,Aichi,21,55,21.969233
2019.04.13,Aichi,42,55,43.938465
2019.04.14,Aichi,51,54,48.172863
2019.04.15,Aichi,30,54,28.336977
2019.04.16,Aichi,48,54,45.339165
2019.04.17,Aichi,55,54,51.95113
2019.04.18,Aichi,50,54,47.228298
2019.04.19,Aichi,39,54,36.83807
2019.04.20,Aichi,38,54,35.893505
2019.04.21,Aichi,40,50,44.227646
2019.04.22,Aichi,53,50,58.601631
2019.04.23,Aichi,27,50,29.853659
2019.04.24,Aichi,37,50,40.910572
2019.04.25,Aichi,29,50,32.065044
2019.04.26,Aichi,42,50,46.439026
2019.04.27,Aichi,18,50,19.902439
2019.04.28,Aichi,27,46,28.269793
2019.04.29,Aichi,42,46,43.975235
2019.04.30,Aichi,24,46,25.128704
2019.05.01,Aichi,21,46,21.987617
2019.05.02,Aichi,34,46,35.598999
2019.05.03,Aichi,43,46,45.022263
2019.05.04,Aichi,48,46,50.257408
2019.05.05,Aichi,22,47,24.889206
2019.05.06,Aichi,36,47,40.727791
2019.05.07,Aichi,25,47,28.283188
2019.05.08,Aichi,41,47,46.384426
2019.05.09,Aichi,15,47,16.969913
2019.05.10,Aichi,49,47,55.435051
2019.05.11,Aichi,38,47,42.990444
2019.05.12,Aichi,50,37,52.968418
2019.05.13,Aichi,28,37,29.662315
2019.05.14,Aichi,13,37,13.77179
2019.05.15,Aichi,12,37,12.712421
2019.05.16,Aichi,44,37,46.612209
2019.05.17,Aichi,16,37,16.949894
2019.05.18,Aichi,27,37,28.602949
2019.05.19,Aichi,46,47,57.093594
2019.05.20,Aichi,7,47,8.6881552
2019.05.21,Aichi,18,47,22.340973
2019.05.22,Aichi,40,47,49.646603
2019.05.23,Aichi,26,47,32.270294
2019.05.24,Aichi,35,47,43.440781
2019.05.25,Aichi,34,47,42.199612
2019.05.26,Aichi,16,47,16.233652
2019.05.27,Aichi,40,47,40.584126
2019.05.28,Aichi,25,47,25.36508
2019.05.29,Aichi,62,47,62.905396
2019.05.30,Aichi,19,47,19.27746
2019.05.31,Aichi,58,47,58.846985
2019.06.01,Aichi,32,47,32.467304
2019.06.02,Aichi,37,50,39.622047
2019.06.03,Aichi,37,50,39.622047
2019.06.04,Aichi,32,50,34.267719
2019.06.05,Aichi,54,50,57.826778
2019.06.06,Aichi,36,50,38.551182
2019.06.07,Aichi,26,50,27.842522
2019.06.08,Aichi,32,50,34.267719
2019.06.09,Aichi,42,36,37.904518
2019.06.10,Aichi,50,36,45.124424
2019.06.11,Aichi,12,36,10.829862
2019.06.12,Aichi,18,36,16.244793
2019.06.13,Aichi,10,36,9.0248842
2019.06.14,Aichi,51,36,46.026913
2019.06.15,Aichi,34,36,30.684608
2019.06.16,Aichi,30,43,33.738464
2019.06.17,Aichi,18,43,20.243076
2019.06.18,Aichi,31,43,34.863079
2019.06.19,Aichi,32,43,35.987694
2019.06.20,Aichi,44,43,49.483082
2019.06.21,Aichi,24,43,26.99077
2019.06.22,Aichi,29,43,32.613846
2019.06.23,Aichi,26,49,29.617781
2019.06.24,Aichi,27,49,30.756927
2019.06.25,Aichi,29,49,33.035217
2019.06.26,Aichi,39,49,44.42667
2019.06.27,Aichi,30,49,34.174362
2019.06.28,Aichi,41,49,46.704964
2019.06.29,Aichi,42,49,47.844105
2019.06.30,Aichi,40,56,43.991337
2019.07.01,Aichi,27,56,29.694151
2019.07.02,Aichi,46,56,50.590038
2019.07.03,Aichi,32,56,35.193069
2019.07.04,Aichi,47,56,51.689819
2019.07.05,Aichi,52,56,57.188736
2019.07.06,Aichi,33,56,36.29285
2019.07.07,Aichi,33,48,42.033951
2019.07.08,Aichi,38,48,48.402733
2019.07.09,Aichi,27,48,34.391415
2019.07.10,Aichi,30,48,38.212685
2019.07.11,Aichi,33,48,42.033951
2019.07.12,Aichi,27,48,34.391415
2019.07.13,Aichi,17,48,21.653854
2019.07.14,Aichi,22,43,29.0748
2019.07.15,Aichi,25,43,33.039547
2019.07.16,Aichi,27,43,35.682713
2019.07.17,Aichi,24,43,31.717964
2019.07.18,Aichi,20,43,26.431639
2019.07.19,Aichi,44,43,58.149601
2019.07.20,Aichi,15,43,19.823727
2019.07.21,Aichi,27,37,32.348572
2019.07.22,Aichi,36,37,43.131428
2019.07.23,Aichi,34,37,40.735237
2019.07.24,Aichi,20,37,23.961905
2019.07.25,Aichi,17,37,20.367619
2019.07.26,Aichi,20,37,23.961905
2019.07.27,Aichi,14,37,16.773333
2019.07.28,Aichi,28,39,29.851658
2019.07.29,Aichi,29,39,30.917789
2019.07.30,Aichi,14,39,14.925829
2019.07.31,Aichi,54,39,57.57106
2019.08.01,Aichi,39,39,41.579098
2019.08.02,Aichi,12,39,12.793568
2019.08.03,Aichi,23,39,24.521006
2019.08.04,Aichi,31,36,33.541656
2019.08.05,Aichi,36,36,38.951603
2019.08.06,Aichi,28,36,30.295691
2019.08.07,Aichi,23,36,24.885746
2019.08.08,Aichi,17,36,18.393812
2019.08.09,Aichi,12,36,12.983868
2019.08.10,Aichi,34,36,36.787624
2019.08.11,Aichi,59,34,52.213589
