date,raw_daily,raw_weekly
2017-09-13,19.0,44.0
2017-09-14,20.0,44.0
2017-09-15,17.0,44.0
2017-09-16,16.0,44.0
2017-09-17,17.0,43.0
2017-09-18,18.0,43.0
2017-09-19,19.0,43.0
2017-09-20,20.0,43.0
2017-09-21,18.0,43.0
2017-09-22,20.0,43.0
2017-09-23,17.0,43.0
2017-09-24,17.0,46.0
2017-09-25,18.0,46.0
2017-09-26,17.0,46.0
2017-09-27,24.0,46.0
2017-09-28,23.0,46.0
2017-09-29,19.0,46.0
2017-09-30,16.0,46.0
2017-10-01,17.0,41.0
2017-10-02,19.0,41.0
2017-10-03,15.0,41.0
2017-10-04,17.0,41.0
2017-10-05,17.0,41.0
2017-10-06,15.0,41.0
2017-10-07,16.0,41.0
2017-10-08,19.0,43.0
2017-10-09,19.0,43.0
2017-10-10,17.0,43.0
2017-10-11,19.0,43.0
2017-10-12,18.0,43.0
2017-10-13,16.0,43.0
2017-10-14,15.0,43.0
2017-10-15,18.0,62.0
2017-10-16,31.0,62.0
2017-10-17,33.0,62.0
2017-10-18,28.0,62.0
2017-10-19,24.0,62.0
2017-10-20,27.0,62.0
2017-10-21,19.0,62.0
2017-10-22,15.0,40.0
2017-10-23,15.0,40.0
2017-10-24,20.0,40.0
2017-10-25,19.0,40.0
2017-10-26,17.0,40.0
2017-10-27,16.0,40.0
2017-10-28,14.0,40.0
2017-10-29,18.0,100.0
2017-10-30,31.0,100.0
2017-10-31,100.0,100.0
2017-11-01,64.0,100.0
2017-11-02,42.0,100.0
2017-11-03,32.0,100.0
2017-11-04,29.0,100.0
2017-11-05,25.0,57.0
2017-11-06,29.0,57.0
2017-11-07,24.0,57.0
2017-11-08,22.0,57.0
2017-11-09,22.0,57.0
2017-11-10,20.0,57.0
2017-11-11,20.0,57.0
2017-11-12,20.0,43.0
2017-11-13,18.0,43.0
2017-11-14,17.0,43.0
2017-11-15,17.0,43.0
2017-11-16,15.0,43.0
2017-11-17,19.0,43.0
2017-11-18,18.0,43.0
2017-11-19,18.0,40.0
2017-11-20,17.0,40.0
2017-11-21,15.0,40.0
2017-11-22,17.0,40.0
2017-11-23,17.0,40.0
2017-11-24,17.0,40.0
2017-11-25,17.0,40.0
2017-11-26,16.0,42.0
2017-11-27,24.0,42.0
2017-11-28,15.0,42.0
2017-11-29,17.0,42.0
2017-11-30,19.0,42.0
2017-12-01,18.0,42.0
2017-12-02,16.0,42.0
2017-12-03,14.0,36.0
2017-12-04,15.0,36.0
2017-12-05,15.0,36.0
2017-12-06,14.0,36.0
2017-12-07,16.0,36.0
2017-12-08,14.0,36.0
2017-12-09,15.0,36.0
2017-12-10,16.0,36.0
2017-12-11,14.0,36.0
2017-12-12,14.0,36.0
2017-12-13,15.0,36.0
2017-12-14,15.0,36.0
2017-12-15,17.0,36.0
